"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"57","NonVascular",0.01,0.99,1213.0334,177.85327
"58","NonVascular",0.19,0.81,1493.1761,176.23271
"60","Vacular",0.89,0.11,410.44,192.0275
"61","NonVascular",0.04,0.96,1447.2487,195.26756
"62","NonVascular",0.01,0.99,1290.3416,219.74127
"64","NonVascular",0.01,0.99,1165.5438,222.76509
"67","NonVascular",0.16,0.84,1880.5096,203.84616
"68","Vacular",0.89,0.11,332.0483,215.03362
"70","NonVascular",0.13,0.87,618.5926,218.1088
"71","NonVascular",0,1,993.83,220.51482
"72","NonVascular",0.06,0.94,801.79895,226.67427
"73","NonVascular",0.07,0.93,733.509,223.28777
"78","NonVascular",0.17,0.83,1723.3204,241.46117
"79","NonVascular",0,1,428.37946,248.05533
"80","Vacular",0.93,0.07,642.99384,244.26381
"81","NonVascular",0.01,0.99,1191.1165,257.23114
"82","Vacular",0.92,0.08,6.4170403,249.06277
"84","NonVascular",0.17,0.83,924.6494,266.59195
"86","Vacular",0.89,0.11,644.1626,269.7195
"87","NonVascular",0.07,0.93,1338.2354,271.67648
"88","NonVascular",0.03,0.97,1390.8948,294.6133
"89","NonVascular",0.03,0.97,807.9462,282.15054
"90","NonVascular",0.11,0.89,928.6916,310.47382
"91","NonVascular",0.19,0.81,1177.3016,286.38095
"92","Vacular",0.82,0.18,765.8273,297.68182
"93","NonVascular",0.1,0.9,614.01227,299.20587
"95","Vacular",0.83,0.17,1019.7148,298.8556
"97","Vacular",0.99,0.01,1604.9398,307.52722
"98","NonVascular",0.19,0.81,1724.1127,301.11267
"99","NonVascular",0.13,0.87,881.3453,308.98206
"100","Vacular",0.97,0.03,442.47556,313.97012
"101","NonVascular",0.02,0.98,1098.8406,311.01672
"103","NonVascular",0.02,0.98,1004.7959,317.5306
"104","NonVascular",0,1,1056.0641,370.14734
"105","NonVascular",0.04,0.96,751.2128,321.21658
"107","NonVascular",0.02,0.98,46.784885,330.96317
"108","Vacular",0.95,0.05,611.0716,334.77853
"109","NonVascular",0.12,0.88,217.38261,328.24347
"110","NonVascular",0.04,0.96,1267.3004,335.84082
"112","Vacular",0.88,0.12,431.9875,332.8
"114","Vacular",0.97,0.03,1741.6957,347.2769
"115","Vacular",1,0,237.01695,346.1114
"117","NonVascular",0.02,0.98,669.5814,351.625
"118","NonVascular",0.01,0.99,1133.8423,347.04318
"119","NonVascular",0.08,0.92,1222.5803,347.77658
"120","NonVascular",0.18,0.82,535.3652,369.6868
"122","Vacular",0.99,0.01,1580.41,362.1746
"123","NonVascular",0.03,0.97,892.53723,369.7833
"124","NonVascular",0,1,1328.3823,387.61716
"125","NonVascular",0.13,0.87,923.7287,375.3385
"126","NonVascular",0.02,0.98,1127.0414,380.11435
"127","NonVascular",0,1,1418.5737,384.99524
"129","NonVascular",0,1,428.37204,391.5118
"130","Vacular",0.99,0.01,694.2753,387.61234
"131","NonVascular",0.13,0.87,324.13242,389.0548
"132","Vacular",0.97,0.03,124.96389,392.90833
"133","NonVascular",0.16,0.84,774.132,397.26965
"134","NonVascular",0.18,0.82,1730.641,394.4
"135","NonVascular",0.13,0.87,1816.4043,395.30496
"137","Vacular",0.99,0.01,197.31564,406.8037
"138","NonVascular",0.12,0.88,636.3019,401.13208
"139","NonVascular",0.06,0.94,966.1279,409.73254
"140","NonVascular",0.04,0.96,515.37585,425.0908
"141","NonVascular",0.05,0.95,448.8395,420.84567
"142","Vacular",0.98,0.02,555.398,420.50882
"143","NonVascular",0.02,0.98,1260.8689,441.44647
"144","NonVascular",0,1,1364.8813,450.8647
"145","NonVascular",0,1,1649.531,466.13046
"146","Vacular",0.91,0.09,1093.434,439.41397
"147","Vacular",0.89,0.11,4.9004526,437.62897
"148","NonVascular",0.06,0.94,942.219,445.89322
"149","NonVascular",0.19,0.81,1594.9755,437.81967
"151","NonVascular",0.18,0.82,56.677605,447.41507
"153","NonVascular",0.15,0.85,571.6067,450.24268
"154","Vacular",0.92,0.08,1012.42957,449.3174
"155","Vacular",0.99,0.01,435.89368,454.16666
"156","NonVascular",0.1,0.9,1767.9832,460.931
"157","NonVascular",0.08,0.92,1480.11,463.92572
"158","NonVascular",0.15,0.85,849.91437,469.45303
"159","Vacular",0.93,0.07,1230.1648,466.93848
"160","NonVascular",0.14,0.86,503.46408,462.66852
"161","NonVascular",0.01,0.99,752.75085,475.56094
"162","NonVascular",0.04,0.96,1032.0626,476.0752
"164","Vacular",0.96,0.04,412.33334,471.09244
"165","NonVascular",0.18,0.82,616.7027,476.6216
"166","NonVascular",0.08,0.92,557.7111,479.74445
"167","NonVascular",0.01,0.99,1569.3717,503.60947
"168","Vacular",0.91,0.09,1799.3165,487.0352
"169","NonVascular",0.01,0.99,1747.0508,496.6357
"170","NonVascular",0.06,0.94,1671.139,494.64987
"171","NonVascular",0.09,0.91,549.5038,521.02405
"172","NonVascular",0.01,0.99,329.84845,523.638
"173","NonVascular",0.04,0.96,1351.3394,496.26666
"174","NonVascular",0.15,0.85,119.96939,500.84692
"175","NonVascular",0.18,0.82,976.3333,504.55554
"176","NonVascular",0,1,1522.9015,523.28284
"177","NonVascular",0.02,0.98,1447.5458,522.92395
"178","Vacular",0.99,0.01,414.7143,516.91034
"179","NonVascular",0.03,0.97,1795.2362,524.9591
"180","NonVascular",0.17,0.83,136.13043,516.10144
"181","NonVascular",0.11,0.89,655.38763,542.37976
"182","NonVascular",0,1,841.50275,522.1271
"183","Vacular",0.88,0.12,1213.1642,522.2917
"184","Vacular",0.83,0.17,951.7952,523.5051
"185","NonVascular",0,1,781.293,551.66376
"186","Vacular",0.98,0.02,1552.7618,528.8979
"187","NonVascular",0.09,0.91,1410.8376,528.7863
"188","NonVascular",0.02,0.98,904.52954,546.8428
"189","NonVascular",0.06,0.94,1928.6582,540.61865
"190","NonVascular",0.07,0.93,219.325,548.3375
"192","NonVascular",0,1,714.5318,560.42706
"193","NonVascular",0.05,0.95,1264.9641,545.58307
"194","NonVascular",0.02,0.98,496.65085,553.6614
"196","NonVascular",0.19,0.81,413.3889,546.1
"197","NonVascular",0.1,0.9,395.30487,549.62195
"202","NonVascular",0.05,0.95,1151.4364,581.6355
"203","NonVascular",0.14,0.86,1304.0868,584.97064
"204","Vacular",0.97,0.03,6.549801,575.96814
"205","NonVascular",0.05,0.95,240.1861,584.72394
"206","NonVascular",0.19,0.81,534.3182,579.5
"207","NonVascular",0.07,0.93,453.3092,596.8158
"208","NonVascular",0.04,0.96,1449.5936,601.6667
"209","NonVascular",0.02,0.98,567.1033,618.822
"210","NonVascular",0.15,0.85,717.77386,608.64966
"212","NonVascular",0.1,0.9,1931.787,604.8333
"213","Vacular",0.97,0.03,1322.2819,610.2664
"214","NonVascular",0.18,0.82,611.9928,613.2734
"215","NonVascular",0.03,0.97,1486.7894,624.463
"216","NonVascular",0.03,0.97,1673.5704,618.0631
"217","Vacular",0.91,0.09,255.04156,620.6235
"218","NonVascular",0.11,0.89,1231.76,625.66223
"219","NonVascular",0.13,0.87,340.2838,631.374
"220","NonVascular",0,1,827.6991,662.4563
"221","NonVascular",0.13,0.87,949.353,633.7791
"222","NonVascular",0.01,0.99,429.44995,652.45856
"223","NonVascular",0.01,0.99,107.325615,641.0738
"224","NonVascular",0.05,0.95,887.8447,640.8261
"225","NonVascular",0.18,0.82,760,632.39624
"228","Vacular",0.97,0.03,1697.7213,642.31805
"229","Vacular",0.99,0.01,1089.1122,652.60736
"230","Vacular",0.98,0.02,61.462185,654.0028
"231","NonVascular",0.02,0.98,1559.9023,656.992
"232","NonVascular",0.07,0.93,596.6337,657.1605
"233","NonVascular",0.03,0.97,702.2857,665.75366
"234","Vacular",0.95,0.05,918.3987,671.85455
"235","NonVascular",0.18,0.82,1459.4015,677.70825
"236","NonVascular",0.07,0.93,32.77451,663.5686
"237","NonVascular",0.15,0.85,1896.6735,681.154
"238","NonVascular",0.01,0.99,497.15332,748.27783
"240","Vacular",1,0,590.0662,696.2222
"241","NonVascular",0.17,0.83,1439.7472,694.67035
"242","NonVascular",0.04,0.96,400.71832,700.85913
"243","Vacular",0.92,0.08,42.648106,709.01556
"244","NonVascular",0.02,0.98,650.9349,716.6745
"245","NonVascular",0,1,614.05676,781.4328
"246","NonVascular",0.01,0.99,1008.2845,778.3037
"247","NonVascular",0.02,0.98,746.7874,727.3733
"248","NonVascular",0,1,576.1712,736.2808
"249","NonVascular",0.17,0.83,971.0682,722.8068
"250","NonVascular",0.07,0.93,1073.1505,727.48865
"252","NonVascular",0.16,0.84,301.14413,864.80383
"253","NonVascular",0.09,0.91,1770.6812,737.0512
"254","NonVascular",0.01,0.99,828.68677,749.89417
"255","NonVascular",0.03,0.97,1497.1606,744.21625
"258","Vacular",0.95,0.05,118.759926,758.51807
"259","NonVascular",0.03,0.97,698.5457,770.4709
"260","NonVascular",0.07,0.93,663.917,782.51385
"261","Vacular",0.99,0.01,832.1795,788.89746
"262","NonVascular",0.01,0.99,294.0103,786.91235
"264","Vacular",1,0,1043.6486,794.45294
"266","Vacular",0.93,0.07,691.5947,796.5875
"268","NonVascular",0.1,0.9,275.53104,814.2497
"269","NonVascular",0,1,741.74146,812.2145
"270","NonVascular",0.01,0.99,899.2718,814.38495
"271","NonVascular",0,1,780.58185,843.9537
"273","NonVascular",0.16,0.84,833.44635,821.53107
"274","NonVascular",0.1,0.9,204.5283,830.89624
"275","Vacular",0.97,0.03,1581.798,840.4061
"277","NonVascular",0.05,0.95,1014.7707,853.1104
"278","Vacular",0.98,0.02,1799.0518,853.61084
"279","NonVascular",0.01,0.99,456.5681,861.2482
"281","Vacular",0.94,0.06,4.682051,868.2769
"282","NonVascular",0.06,0.94,819.38824,889.5599
"284","NonVascular",0,1,607.1201,907.7788
"285","NonVascular",0.19,0.81,1124.8209,885.43286
"286","Vacular",1,0,360.63324,898.70715
"287","Vacular",0.89,0.11,1374.4843,901.0105
"291","Vacular",0.95,0.05,4.792929,920.8889
"292","NonVascular",0.14,0.86,522.5245,919.1958
"294","NonVascular",0.18,0.82,1846.9524,918.63495
"295","Vacular",1,0,885.42145,931.9601
"297","NonVascular",0.13,0.87,1171.3,941.9143
"298","NonVascular",0,1,695.8523,982.2374
"299","NonVascular",0.02,0.98,441.8158,951.4421
"300","NonVascular",0,1,761.6434,959
"302","NonVascular",0.08,0.92,222.08638,962.70703
"304","NonVascular",0.07,0.93,862.51105,961.8419
"305","NonVascular",0,1,23.408695,970.0199
"307","NonVascular",0.15,0.85,917.1182,981.94904
"308","NonVascular",0.02,0.98,977.6111,975.3586
"310","NonVascular",0.19,0.81,995.83276,986.1744
"312","Vacular",0.96,0.04,1550.1064,996.8565
"314","Vacular",0.84,0.16,532.4247,1001.8741
"315","NonVascular",0.05,0.95,571.1371,1009.7783
"316","NonVascular",0.18,0.82,1004.2578,1008.4961
"318","NonVascular",0.03,0.97,64.00712,1013.86835
"319","NonVascular",0.03,0.97,236.3997,1025.375
"320","NonVascular",0.02,0.98,126.37444,1037.9388
"321","Vacular",0.82,0.18,570.90765,1048.7229
"323","Vacular",0.92,0.08,1657.8904,1055.9237
"324","NonVascular",0.05,0.95,655.4916,1054.4613
"325","NonVascular",0.01,0.99,180.65076,1075.4727
"327","Vacular",0.82,0.18,1465.133,1078.3378
"328","Vacular",0.92,0.08,670.3381,1079.5262
"329","NonVascular",0.17,0.83,100.722046,1078.5304
"330","NonVascular",0.04,0.96,1807.7406,1085.9198
"332","NonVascular",0.01,0.99,982.75385,1088.55
"333","NonVascular",0.02,0.98,248.20425,1102.6349
"334","Vacular",0.86,0.14,852.9828,1094.638
"336","NonVascular",0.08,0.92,560.19147,1102.3298
"337","Vacular",0.94,0.06,833.76575,1107.7224
"339","NonVascular",0.04,0.96,473.6635,1104.2797
"340","Vacular",0.99,0.01,98.35753,1120.5591
"341","Vacular",0.98,0.02,1543.4066,1121.361
"342","NonVascular",0,1,962.46466,1138.8706
"343","NonVascular",0.02,0.98,1110.5259,1125.3014
"344","NonVascular",0.17,0.83,890.5517,1124.5776
"345","NonVascular",0.03,0.97,520.59735,1163.9475
"346","NonVascular",0.19,0.81,224.12962,1145.8334
"347","NonVascular",0.17,0.83,817.3913,1149.2029
"348","NonVascular",0.04,0.96,696.59766,1162.8047
"349","Vacular",0.97,0.03,1564.4941,1162.9338
"351","NonVascular",0.02,0.98,298.76987,1188.9131
"355","NonVascular",0.08,0.92,1431.875,1190.7084
"356","Vacular",0.99,0.01,612.1568,1193.6453
"357","Vacular",0.99,0.01,182.50117,1195.0635
"360","Vacular",0.97,0.03,1200.9736,1210.4686
"361","NonVascular",0.03,0.97,1018.3567,1214.0481
"362","NonVascular",0.05,0.95,1091.9506,1224.8438
"364","NonVascular",0.12,0.88,622.48755,1225.0547
"365","Vacular",1,0,879.25714,1234.85
"368","Vacular",0.82,0.18,1194.1827,1243.2545
"369","NonVascular",0.06,0.94,20.003057,1252.101
"371","NonVascular",0.03,0.97,1012.4215,1265.5421
"372","NonVascular",0.16,0.84,1523.1636,1250.9559
"373","NonVascular",0.02,0.98,692.7943,1260.5219
"375","NonVascular",0.05,0.95,825.9144,1274.9852
"376","Vacular",0.83,0.17,117.49684,1280.44
"377","NonVascular",0.01,0.99,349.7305,1278.1986
"379","NonVascular",0.1,0.9,1056.6803,1286.7787
"380","NonVascular",0.06,0.94,1357.3094,1290.4723
"383","Vacular",0.83,0.17,316.755,1306.24
"384","NonVascular",0.04,0.96,707.7463,1341.1075
"385","Vacular",0.96,0.04,244.84543,1307.7129
"386","Vacular",0.89,0.11,256.1791,1298.5671
"387","NonVascular",0.05,0.95,639.64056,1301.879
"388","Vacular",0.94,0.06,343.78833,1310.7007
"389","Vacular",0.9,0.1,221.98347,1302.4049
"390","NonVascular",0.05,0.95,533.0073,1316.0684
"391","Vacular",0.99,0.01,1070.571,1309.747
"394","NonVascular",0.08,0.92,25.744143,1348.1875
"395","Vacular",0.86,0.14,1268.1136,1339.2662
"396","NonVascular",0.08,0.92,364.51474,1338.4296
"398","Vacular",0.89,0.11,394.78787,1353.409
"399","Vacular",0.98,0.02,1146.6196,1351.3737
"400","NonVascular",0.17,0.83,791.95276,1357.1417
"401","NonVascular",0.04,0.96,877.0188,1362.6244
"402","NonVascular",0.04,0.96,250.88976,1369.4938
"403","NonVascular",0.07,0.93,1308.754,1367.8129
"406","NonVascular",0.16,0.84,632.61957,1377.1305
"407","NonVascular",0.15,0.85,316.82632,1385.2437
"408","Vacular",0.83,0.17,205.5625,1388.818
"409","NonVascular",0.03,0.97,932.8762,1384.9406
"410","Vacular",0.99,0.01,1206.4183,1400.0485
"411","NonVascular",0.11,0.89,1275.1909,1394.2181
"412","Vacular",0.94,0.06,1151.7516,1408.5922
"413","NonVascular",0.07,0.93,449.67468,1415.9689
"414","NonVascular",0.13,0.87,1286.68,1400.6666
"415","NonVascular",0.03,0.97,117.75961,1411.6603
"416","NonVascular",0.18,0.82,850.6386,1433.2878
"417","NonVascular",0.1,0.9,214.5082,1419.3442
"418","Vacular",0.91,0.09,1067.9369,1424.2991
"419","Vacular",1,0,655.42474,1429.0145
"420","NonVascular",0.02,0.98,801.3021,1445.4838
"422","Vacular",0.97,0.03,192.8338,1444.3126
"423","Vacular",0.98,0.02,961.73315,1446.69
"424","NonVascular",0.11,0.89,1377.1293,1452.2584
"425","Vacular",0.99,0.01,1576.9894,1451.3873
