"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"164","NonVascular",0.02,0.98,924.4248,605.6372
"165","NonVascular",0.16,0.84,33.71875,596.625
"167","NonVascular",0.03,0.97,156.33136,603.63904
"169","NonVascular",0.19,0.81,1049.9841,616.46826
"170","Vacular",0.97,0.03,360.38254,623.3735
"171","NonVascular",0.06,0.94,254.10582,627.07935
"172","Vacular",0.95,0.05,959.0026,628.81
"174","Vacular",0.93,0.07,320.21036,635.58844
"175","NonVascular",0.16,0.84,772.4219,633.125
"176","Vacular",0.86,0.14,337.7163,639.32623
"179","NonVascular",0.01,0.99,79.83682,662.3598
"181","NonVascular",0.02,0.98,960.81586,680.1626
"182","NonVascular",0.07,0.93,906.396,686.01996
"183","NonVascular",0.15,0.85,313.5,676.33484
"186","NonVascular",0.02,0.98,412.3685,698.0921
"187","Vacular",0.98,0.02,837.33246,687.9108
"189","NonVascular",0,1,156.54875,713.52747
"191","NonVascular",0.09,0.91,852.49426,744.4193
"192","NonVascular",0.17,0.83,796.9529,761.5815
"193","NonVascular",0,1,924.8622,778.7003
"194","Vacular",1,0,113.042305,731.69617
"196","NonVascular",0.14,0.86,204.3494,730.50604
"197","NonVascular",0.01,0.99,686.8124,795.70734
"199","NonVascular",0.01,0.99,355.63205,774.8028
"200","NonVascular",0.02,0.98,286.00183,775.978
"201","Vacular",0.87,0.13,141.5437,785.5553
"202","Vacular",0.89,0.11,113.465836,778.02484
"203","NonVascular",0,1,409.6008,788.84216
"205","NonVascular",0.08,0.92,78.14673,804.06024
"206","Vacular",0.98,0.02,756.0688,802.0264
"207","NonVascular",0.02,0.98,480.19327,821.07935
"208","NonVascular",0.01,0.99,294.3845,817.87885
"210","NonVascular",0.17,0.83,799.614,821.7719
"211","Vacular",0.99,0.01,118.45266,839.2012
"212","NonVascular",0.01,0.99,764.283,857.0561
"213","NonVascular",0.01,0.99,257.8281,863.0315
"214","NonVascular",0,1,804.68884,884.4054
"218","Vacular",0.99,0.01,368.9641,879.0974
"222","NonVascular",0.19,0.81,629.01117,895.24207
"223","NonVascular",0.1,0.9,182.03607,889.78687
"224","Vacular",1,0,102.50689,895.23413
"227","NonVascular",0.01,0.99,830.3564,927.3668
"228","NonVascular",0.14,0.86,358.87674,914.7473
"230","NonVascular",0.06,0.94,871.7454,1072.3992
"232","NonVascular",0.19,0.81,1429.939,925.1423
"233","Vacular",1,0,440.92307,928.61835
"235","NonVascular",0.01,0.99,654.0409,936.137
"236","NonVascular",0.03,0.97,773.41,939.8946
"237","NonVascular",0,1,247.49796,954.44666
"238","NonVascular",0.02,0.98,699.1522,938.936
"239","Vacular",0.81,0.19,508.31195,950.6111
"240","NonVascular",0.03,0.97,345.72168,971.32404
"241","NonVascular",0.15,0.85,420.71774,942.3145
"242","NonVascular",0.14,0.86,158.60655,945.7705
"243","NonVascular",0.09,0.91,3.6457143,962.4514
"244","Vacular",0.97,0.03,627.7527,966.19946
"248","NonVascular",0,1,559.73004,1002.19666
"249","NonVascular",0,1,817.9492,1010.7266
"251","Vacular",0.99,0.01,592.54846,976.00555
"253","NonVascular",0.02,0.98,70.88636,991.9713
"254","NonVascular",0.16,0.84,1066.4733,994.4048
"255","NonVascular",0.09,0.91,1773.0223,1002.5938
"257","NonVascular",0.07,0.93,306.90244,1002.4756
"258","NonVascular",0.02,0.98,145.0436,1030.75
"263","NonVascular",0.02,0.98,975.5914,1035.8296
"264","NonVascular",0.01,0.99,330.6187,1039.1141
"266","NonVascular",0.09,0.91,1133.2297,1039.788
"267","NonVascular",0.01,0.99,410.625,1059.4626
"270","NonVascular",0.16,0.84,768.19446,1064.3258
"271","NonVascular",0.12,0.88,738.9953,1080.1174
"272","NonVascular",0.19,0.81,280.29166,1080.5938
"273","NonVascular",0.15,0.85,276.18585,1202.579
"274","NonVascular",0.03,0.97,943.3219,1140.0903
"275","NonVascular",0.03,0.97,10.129331,1094.4689
"277","NonVascular",0.01,0.99,364.66602,1113.187
"278","NonVascular",0.01,0.99,895.2157,1115.652
"279","NonVascular",0.01,0.99,421.03867,1127.4878
"281","NonVascular",0.04,0.96,761.4324,1133.9924
"282","Vacular",0.99,0.01,186.18883,1134.7473
"283","NonVascular",0.06,0.94,26.388306,1198.063
"284","NonVascular",0.09,0.91,477.54462,1144.0492
"285","NonVascular",0,1,93.71068,1166.0852
"286","Vacular",1,0,1663.6427,1162.0868
"287","NonVascular",0.09,0.91,452.23615,1158.0048
"288","NonVascular",0.03,0.97,359.09976,1164.4574
"289","NonVascular",0.08,0.92,281.68185,1179.5833
"290","Vacular",0.99,0.01,392.6219,1167.2836
"291","NonVascular",0.02,0.98,625.2379,1205.571
"293","NonVascular",0.05,0.95,416.88934,1232.272
"294","NonVascular",0.03,0.97,958.03546,1197.2979
"295","NonVascular",0.02,0.98,720.69354,1196.4364
"297","NonVascular",0.04,0.96,814.92316,1254.5503
"301","Vacular",0.95,0.05,916.8471,1215.344
"303","Vacular",0.92,0.08,922.79803,1241.6428
"304","NonVascular",0.1,0.9,231.8022,1241.9744
"307","NonVascular",0.1,0.9,1672.075,1251.4333
"308","NonVascular",0.03,0.97,1930.3246,1254.3114
"309","NonVascular",0.04,0.96,760.4581,1265.3
"310","NonVascular",0.03,0.97,69.374245,1328.3456
"311","NonVascular",0.01,0.99,142.47086,1262.5337
"312","Vacular",0.98,0.02,40.641712,1269.1525
"314","NonVascular",0.13,0.87,196.05142,1273.758
"316","NonVascular",0.19,0.81,5.8316326,1290.3877
"317","NonVascular",0.03,0.97,389.56683,1357.0898
"318","NonVascular",0.05,0.95,541.0594,1292.901
"320","NonVascular",0.05,0.95,793.2873,1307.5206
"321","NonVascular",0.02,0.98,184.77118,1318.8701
"323","NonVascular",0.04,0.96,1547.3528,1319.3224
"324","Vacular",0.97,0.03,218.55096,1321.3774
"326","NonVascular",0.03,0.97,1679.2964,1330.0424
"328","NonVascular",0.01,0.99,942.1975,1352.4188
"329","NonVascular",0.02,0.98,11.694643,1342.55
"330","NonVascular",0.03,0.97,126.070145,1375.2296
"332","NonVascular",0.16,0.84,279.62384,1340.0275
"333","Vacular",0.88,0.12,1708.4897,1352.595
"334","NonVascular",0.01,0.99,312.846,1364.29
"335","NonVascular",0.17,0.83,772.05096,1374.0536
"336","NonVascular",0.15,0.85,827.807,1355.9971
"337","Vacular",0.99,0.01,980.06665,1357.5951
"338","NonVascular",0.07,0.93,1923.4979,1363.996
"339","NonVascular",0.15,0.85,1671.7476,1382.263
"340","NonVascular",0.15,0.85,901.2754,1367.9803
"341","NonVascular",0.02,0.98,210.13675,1382.3096
"343","NonVascular",0.06,0.94,28.379171,1399.06
"345","NonVascular",0,1,220.68689,1426.9442
"346","Vacular",0.92,0.08,852.0328,1411.1257
"347","NonVascular",0.08,0.92,950.95386,1414.8
"348","NonVascular",0.06,0.94,467.47992,1432.6727
"349","NonVascular",0.1,0.9,59.988235,1432.3324
"350","NonVascular",0.01,0.99,414.72006,1447.3431
"351","NonVascular",0.11,0.89,1045.2047,1432.4016
"353","NonVascular",0.12,0.88,577.8985,1441.5178
"356","NonVascular",0.07,0.93,870.7931,1448.5828
"359","NonVascular",0.02,0.98,918.5618,1452.8302
"360","NonVascular",0.06,0.94,693.07043,1453.8008
"362","NonVascular",0.18,0.82,842.13794,1453.681
