"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"98","NonVascular",0.02,0.98,817.5103,356.9303
"99","NonVascular",0,1,31.06751,303.57477
"100","Vacular",1,0,437.81415,279.28534
"101","NonVascular",0.06,0.94,1929.2384,300.38373
"102","NonVascular",0.12,0.88,1572.0886,288.40506
"103","NonVascular",0,1,428.50082,344.3287
"104","NonVascular",0,1,469.2554,299.06482
"106","NonVascular",0,1,1390.4558,307.0501
"108","NonVascular",0,1,1668.4331,333.6592
"109","NonVascular",0,1,1432.9279,318.7854
"110","NonVascular",0.04,0.96,1696.9634,319.70123
"111","NonVascular",0.02,0.98,432.56842,322.27368
"112","Vacular",0.95,0.05,1734.2233,324.80893
"113","NonVascular",0.02,0.98,700.39594,331.26923
"114","NonVascular",0.02,0.98,71.50578,344.03323
"116","NonVascular",0.01,0.99,1524.7646,353.81866
"118","NonVascular",0,1,1173.2072,350.38098
"120","NonVascular",0,1,1055.8604,365.3953
"121","Vacular",0.99,0.01,704.4068,359.89764
"125","Vacular",0.91,0.09,192.36642,377.9669
"126","Vacular",1,0,1567.3414,374.01343
"128","NonVascular",0,1,646.8231,410.95132
"129","NonVascular",0.01,0.99,568.9714,394.73352
"130","NonVascular",0.02,0.98,1676.0819,393.9508
"131","NonVascular",0.01,0.99,977.90344,397.3655
"132","NonVascular",0.01,0.99,136.24583,411.89075
"133","NonVascular",0.02,0.98,1340.6722,407.41147
"134","NonVascular",0.01,0.99,348.91336,417.20422
"135","Vacular",0.98,0.02,173.40909,413.56937
"136","NonVascular",0.02,0.98,576.27045,412.90747
"137","NonVascular",0.07,0.93,535.7071,415.75757
"138","NonVascular",0.01,0.99,1440.5868,425.61676
"139","NonVascular",0.02,0.98,215.75697,432.0992
"140","NonVascular",0.01,0.99,1417.513,437.10968
"141","NonVascular",0.05,0.95,1698.2062,421.26804
"142","NonVascular",0,1,1044.553,437.59235
"143","Vacular",0.93,0.07,1839.0778,438.21335
"144","NonVascular",0.06,0.94,544.9048,432.22223
"145","NonVascular",0.02,0.98,1690.0352,440.40845
"146","NonVascular",0.02,0.98,1504.3287,466.70053
"148","Vacular",0.99,0.01,1596.4375,462.4236
"149","Vacular",0.97,0.03,78.816376,461.97272
"150","NonVascular",0.11,0.89,116.55385,459.1846
"151","NonVascular",0.08,0.92,1762.2268,473.20938
"152","NonVascular",0,1,303.31107,480.81143
"153","NonVascular",0,1,689.71625,530.22
"154","NonVascular",0.01,0.99,928.1843,531.26166
"155","NonVascular",0.03,0.97,469.22827,474.03262
"156","NonVascular",0.09,0.91,1855.4762,475.8095
"158","Vacular",0.96,0.04,1353.5201,480.8472
"159","NonVascular",0.16,0.84,664.72546,481.98038
"160","NonVascular",0,1,119.96572,522.0481
"161","NonVascular",0,1,1195.1874,525.8547
"162","NonVascular",0.03,0.97,1321.7638,502.56287
"163","NonVascular",0.02,0.98,382.2071,500.6568
"164","NonVascular",0.11,0.89,1793.9578,498.15494
"165","NonVascular",0,1,442.47592,578.42975
"166","NonVascular",0.02,0.98,559.5982,518.375
"167","NonVascular",0,1,541.74335,518.6239
"168","NonVascular",0.02,0.98,352.05176,543.73004
"169","NonVascular",0.12,0.88,1785.8462,512.7692
"171","NonVascular",0.05,0.95,1889.3367,521.0553
"172","NonVascular",0.01,0.99,1057.1787,532.41547
"173","Vacular",0.81,0.19,1865.4435,535.7288
"174","NonVascular",0.01,0.99,616.4966,546.09247
"175","NonVascular",0.01,0.99,1040.0173,540
"176","NonVascular",0.01,0.99,1622.9816,536.64417
"178","Vacular",0.99,0.01,1336.0474,540.76044
"179","NonVascular",0.04,0.96,224.49141,555.4668
"181","NonVascular",0,1,346.95663,591.8796
"182","NonVascular",0.01,0.99,1612.1428,554.8393
"183","NonVascular",0.09,0.91,729.872,560.52
"184","Vacular",0.98,0.02,849.1302,569.78394
"185","NonVascular",0,1,1330.7238,622.71246
"186","Vacular",0.96,0.04,1012.487,582.28125
"187","NonVascular",0,1,511.02826,602.5085
"188","NonVascular",0.03,0.97,284.85153,596.12555
"189","NonVascular",0.11,0.89,1078.0721,601.7327
"190","NonVascular",0.09,0.91,1257.4098,586.3771
"191","NonVascular",0,1,64.14342,618.7835
"192","Vacular",1,0,113.506966,592.68524
"193","NonVascular",0.13,0.87,1505.4928,587.92755
"194","NonVascular",0.03,0.97,1345.9215,602.62744
"195","NonVascular",0.01,0.99,1587.0073,609.6301
"197","NonVascular",0.03,0.97,1835.1348,610.2679
"199","Vacular",0.96,0.04,1237.9349,605.73444
"200","NonVascular",0,1,1647.1193,615.7471
"201","NonVascular",0.08,0.92,1265.8214,601.8452
"202","NonVascular",0.12,0.88,1456.4912,605.5614
"203","NonVascular",0.01,0.99,936.3379,620.8973
"204","NonVascular",0.06,0.94,1216.2974,616.71375
"206","NonVascular",0.07,0.93,1444.8243,619.2027
"207","NonVascular",0.02,0.98,250.98856,641.9703
"208","NonVascular",0.02,0.98,1449.5256,647.49927
"209","Vacular",0.98,0.02,295.57172,642.24243
"210","NonVascular",0.1,0.9,685.2827,658.90106
"211","NonVascular",0.04,0.96,834.2448,655.41144
"212","NonVascular",0,1,1424.4103,653.8872
"213","NonVascular",0.03,0.97,1106.9519,663.7263
"214","NonVascular",0,1,970.6073,684.18353
"215","NonVascular",0.01,0.99,1064.2793,684.70374
"216","NonVascular",0.02,0.98,849.7939,667.7977
"217","NonVascular",0.01,0.99,804.16455,664.44934
"218","NonVascular",0.01,0.99,1904.041,680.2727
"219","NonVascular",0.02,0.98,475.3551,682.91907
"220","NonVascular",0.04,0.96,524.8134,764.8097
"221","NonVascular",0.04,0.96,1409.6316,677.4386
"222","Vacular",1,0,87.06111,678.7167
"224","NonVascular",0.08,0.92,1823.8813,674.8475
"225","NonVascular",0.19,0.81,1847.3721,677.7442
"226","NonVascular",0.13,0.87,1788,687.5789
"228","Vacular",0.9,0.1,1636.0789,694.9567
"229","Vacular",0.95,0.05,432.02295,701.0623
"230","Vacular",0.99,0.01,698.15814,709.949
"231","NonVascular",0.02,0.98,1207.7672,709.16864
"232","NonVascular",0.06,0.94,1695.0718,760.60065
"233","NonVascular",0.03,0.97,1928.85,730.39526
"235","NonVascular",0.03,0.97,930.29346,736.12103
"236","NonVascular",0.08,0.92,391.2762,720.1853
"237","NonVascular",0.12,0.88,816.2174,719.1957
"238","NonVascular",0.02,0.98,728.67993,729.5804
"241","NonVascular",0.11,0.89,681.23517,748.28015
"242","NonVascular",0.01,0.99,203.338,754.218
"243","NonVascular",0,1,65.55725,770.2252
"244","NonVascular",0,1,135.88914,796.0762
"245","NonVascular",0.02,0.98,1858.7662,787.0104
"247","NonVascular",0.02,0.98,822.6996,796.7899
"249","NonVascular",0.11,0.89,902.10114,797.3955
"250","NonVascular",0.13,0.87,1413.7255,792.8823
"251","Vacular",1,0,1314.6519,800.05927
"252","NonVascular",0.02,0.98,1432.6545,802.4727
"253","NonVascular",0.01,0.99,1692.0162,815.1064
"254","NonVascular",0.01,0.99,231.7507,839.51733
"255","NonVascular",0,1,1516.8208,875.5678
"257","NonVascular",0.09,0.91,604.9434,831.26416
"259","NonVascular",0.03,0.97,1610.104,839.73267
"260","NonVascular",0.03,0.97,722.4133,843.91113
"261","NonVascular",0.02,0.98,1117.6191,849.084
"262","Vacular",0.92,0.08,1145.24,842.344
"263","NonVascular",0,1,314.27716,861.6716
"265","NonVascular",0.11,0.89,1354.5116,854.0349
"266","NonVascular",0,1,169.25832,898.6542
"267","NonVascular",0.04,0.96,731.8393,860.58215
"268","NonVascular",0.05,0.95,1299.08,863.77
"269","NonVascular",0.01,0.99,698.88586,871.34784
"270","NonVascular",0.04,0.96,1338.1134,866.59796
"271","NonVascular",0.06,0.94,1234.1045,868.8358
"272","NonVascular",0.01,0.99,1208.2664,874.9196
"273","NonVascular",0.02,0.98,76.349754,878.1724
"274","NonVascular",0.02,0.98,802.9052,983.6098
"275","NonVascular",0.12,0.88,1064.6349,881
"277","NonVascular",0.16,0.84,80.79866,934.4298
"278","NonVascular",0.01,0.99,411.599,927.10645
"279","NonVascular",0.07,0.93,380.39505,890.9877
"280","Vacular",0.98,0.02,1697.4343,897.87085
"281","Vacular",0.96,0.04,325.71835,901.2533
"282","NonVascular",0.17,0.83,1209.7375,890.4875
"283","NonVascular",0.02,0.98,1654.2799,892.1635
"284","Vacular",0.88,0.12,527.71783,899.1096
"285","NonVascular",0.14,0.86,1735.6616,898.0376
"286","NonVascular",0.01,0.99,953.5,903.4844
"287","Vacular",0.9,0.1,1762.5443,901.49365
"288","Vacular",0.81,0.19,1859.6796,909.7743
"289","NonVascular",0.04,0.96,1801.2778,909.4603
"290","NonVascular",0.08,0.92,262.90198,931.8908
"291","NonVascular",0.04,0.96,1651.375,912.425
"292","NonVascular",0.03,0.97,1594.2211,925.1536
"293","NonVascular",0,1,1197.4242,983.3231
"294","Vacular",0.96,0.04,523.1775,923.5195
"296","NonVascular",0,1,410.63208,968.1843
"298","NonVascular",0.18,0.82,316.2422,980.45447
"300","NonVascular",0.04,0.96,1577.942,932.2319
"301","NonVascular",0.19,0.81,306.77274,934.13635
"303","NonVascular",0.05,0.95,839.0287,960.75165
"304","Vacular",1,0,180.06197,962.1296
"305","Vacular",0.97,0.03,1145.6168,963.0924
"306","Vacular",0.99,0.01,1028.2812,970.8571
"309","Vacular",0.97,0.03,647.0058,986.94037
"311","NonVascular",0.01,0.99,146.49785,990.8133
"312","NonVascular",0.06,0.94,1454.8334,988.86365
"313","NonVascular",0,1,216.83083,1011.781
"314","NonVascular",0,1,36.592495,1026.1042
"315","Vacular",0.88,0.12,692.01605,999.49194
"316","Vacular",0.96,0.04,496.17935,1021.8043
"317","NonVascular",0.03,0.97,1032.0261,1008.1728
"318","NonVascular",0.06,0.94,1562.6451,1014.7742
"319","NonVascular",0.04,0.96,972.5542,1023.8313
"321","Vacular",0.97,0.03,431.3767,1033.2899
"322","NonVascular",0.1,0.9,1306.2,1026.6
"323","NonVascular",0.01,0.99,1289.0985,1040.7854
"324","NonVascular",0,1,408.8277,1069.048
"326","Vacular",0.9,0.1,1432.3905,1057.4215
"327","Vacular",0.96,0.04,1727.8691,1055.5917
"328","NonVascular",0.02,0.98,384.49237,1065.3553
"329","Vacular",0.86,0.14,519.5,1056.9354
"330","NonVascular",0.14,0.86,2.903226,1064.2688
"331","NonVascular",0.13,0.87,1683.7616,1080.8168
"332","NonVascular",0.01,0.99,102.706345,1091.7196
"333","Vacular",0.93,0.07,540.892,1088.0234
"334","NonVascular",0.07,0.93,982.7145,1094.7096
"335","NonVascular",0.01,0.99,671.31195,1107.615
"336","NonVascular",0.17,0.83,349.7037,1092.5555
"337","NonVascular",0.17,0.83,924.53784,1094.2773
"338","NonVascular",0.02,0.98,338.34808,1109.5339
"339","Vacular",0.99,0.01,1135.0554,1115.1556
"340","Vacular",1,0,1656.5737,1123.194
"341","NonVascular",0,1,23.107784,1136.2078
"342","NonVascular",0.04,0.96,297.89832,1131.2903
"343","NonVascular",0.04,0.96,1885.9902,1121.2646
"344","NonVascular",0.17,0.83,725.96216,1137.2097
"346","NonVascular",0.01,0.99,674.57806,1150.0804
"348","NonVascular",0.11,0.89,1263.7593,1136.3704
"350","NonVascular",0,1,1623.309,1167.6456
"352","Vacular",0.99,0.01,1471.9292,1156
"353","NonVascular",0.01,0.99,965.1217,1159.204
"354","NonVascular",0.17,0.83,1000.2031,1151.625
"355","NonVascular",0.08,0.92,1300.7358,1162.79
"356","NonVascular",0.01,0.99,657.7249,1173.8766
"357","NonVascular",0.02,0.98,847.89844,1176.8944
"358","NonVascular",0.04,0.96,1078.1621,1172.5887
"360","NonVascular",0.07,0.93,1437.0718,1192.1018
"361","NonVascular",0.02,0.98,164.6742,1208.9565
"362","NonVascular",0.03,0.97,1798.4528,1202.4352
"363","Vacular",0.99,0.01,707.4933,1206.0455
"364","NonVascular",0.02,0.98,899.24817,1232.979
"365","Vacular",1,0,1123.6909,1209.6909
"366","NonVascular",0.03,0.97,366.6383,1215.5106
"367","NonVascular",0.08,0.92,394.7,1216.4667
"368","NonVascular",0.07,0.93,1230.2997,1227.6906
"369","NonVascular",0.01,0.99,988.14746,1222.0706
"370","NonVascular",0.06,0.94,747.0547,1224.8047
"371","NonVascular",0.12,0.88,189.42029,1229.2609
"372","NonVascular",0.06,0.94,995.4657,1244.84
"373","Vacular",0.9,0.1,288.30255,1246.1436
"374","NonVascular",0.03,0.97,704.3023,1260.7302
"375","NonVascular",0.01,0.99,1421.5217,1251.3805
"376","Vacular",0.96,0.04,516.7796,1257.7463
"377","NonVascular",0.16,0.84,672.6092,1258.2759
"378","NonVascular",0.03,0.97,1438.8862,1256.683
"379","Vacular",0.94,0.06,307.10193,1259.2369
"380","NonVascular",0.05,0.95,5.719212,1261.6699
"381","NonVascular",0.07,0.93,336.62866,1264.8655
"382","NonVascular",0.16,0.84,1267.8667,1269.2167
"383","Vacular",0.95,0.05,914.16016,1274.375
"384","NonVascular",0.01,0.99,143.48607,1290.1688
"385","NonVascular",0.14,0.86,1107.4219,1278.7969
"389","NonVascular",0.03,0.97,973.7001,1339.6062
"391","NonVascular",0.12,0.88,6.878481,1311.2557
"392","Vacular",1,0,1059.0238,1300.8575
"393","Vacular",0.92,0.08,1276.296,1301.7288
"394","NonVascular",0.02,0.98,1403.573,1313.1365
"395","NonVascular",0.04,0.96,459.82895,1304.421
"396","Vacular",0.98,0.02,786.3594,1332.2266
"397","NonVascular",0.13,0.87,1073.4117,1333.8383
"398","NonVascular",0.1,0.9,117.69906,1360.1882
"399","NonVascular",0.07,0.93,818.57446,1339.0071
"400","NonVascular",0.03,0.97,1091.4716,1340.813
"404","Vacular",0.91,0.09,249.84334,1369.2219
"405","NonVascular",0.06,0.94,1719.6195,1369.3805
"406","Vacular",0.92,0.08,1479.7083,1381.9227
"407","NonVascular",0.01,0.99,182.94524,1401.136
"408","Vacular",0.99,0.01,1757.1094,1392.168
"409","NonVascular",0.02,0.98,410.57333,1400.8733
"410","NonVascular",0.07,0.93,55.566036,1407.0189
"412","NonVascular",0.03,0.97,52.036114,1427.4707
"413","NonVascular",0.01,0.99,700.0122,1438.1346
"414","NonVascular",0.01,0.99,404.2968,1416.8904
"416","Vacular",0.95,0.05,466.21213,1425.936
"417","NonVascular",0.02,0.98,328.09653,1444.6112
"419","NonVascular",0.09,0.91,1647.9697,1452.9773
"420","NonVascular",0.18,0.82,610.5682,1452.1477
"421","NonVascular",0.16,0.84,915.9821,1453.2678
