"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"209","Vacular",0.99,0.01,1295.335,701.41
"210","Vacular",0.93,0.07,591.8871,711.0548
"212","Vacular",0.98,0.02,866.7373,726.96326
"213","NonVascular",0.02,0.98,240.08984,742.6758
"214","NonVascular",0.03,0.97,1076.3077,742.6834
"218","NonVascular",0.07,0.93,7.2419353,762.0699
"219","NonVascular",0.04,0.96,42.167564,770.8746
"220","NonVascular",0.04,0.96,282.42636,769.58655
"221","Vacular",0.99,0.01,1332.0942,769.13715
"225","Vacular",0.98,0.02,568.4304,793.1181
"226","NonVascular",0.04,0.96,249.78271,807.74506
"227","NonVascular",0.09,0.91,1193.4203,798.98645
"228","Vacular",0.84,0.16,1440.6138,800.4228
"230","NonVascular",0.01,0.99,1024.534,813.40936
"231","NonVascular",0.04,0.96,660.97687,828.9075
"233","NonVascular",0.17,0.83,185.38432,834.64087
"234","Vacular",1,0,438.2686,843.9856
"235","NonVascular",0.17,0.83,1457.566,846.783
"236","NonVascular",0,1,270.33572,873.83167
"238","NonVascular",0.06,0.94,384.43835,863.65295
"240","NonVascular",0.14,0.86,640.1882,867.5699
"242","Vacular",0.9,0.1,1093.6469,879.05
"244","Vacular",0.83,0.17,372.95248,891.5057
"250","Vacular",0.92,0.08,401.3357,937.8052
"251","NonVascular",0.11,0.89,5.5545454,942.13635
"252","NonVascular",0,1,118.75,943.0811
"256","NonVascular",0.01,0.99,50.50694,990.4669
"257","NonVascular",0.18,0.82,651.2281,967.7018
"258","Vacular",0.96,0.04,671.00507,973.7013
"260","NonVascular",0.09,0.91,206.39418,1000.37964
"261","Vacular",0.83,0.17,1578.9263,996.2992
"262","Vacular",0.94,0.06,724.28925,1000.1405
"263","NonVascular",0.16,0.84,1388.7095,1000.35474
"264","NonVascular",0.02,0.98,695.31866,1018.17584
"265","NonVascular",0.13,0.87,404.7037,1003.65186
"267","NonVascular",0.03,0.97,173.88705,1148.7046
"269","NonVascular",0.14,0.86,94.619736,1095.8397
"270","Vacular",0.96,0.04,330.53918,1033.4252
"271","NonVascular",0.14,0.86,395.1111,1051.0238
"272","Vacular",0.97,0.03,945.48706,1055.1217
"275","Vacular",0.84,0.16,1127.9718,1076.0458
"276","Vacular",0.96,0.04,820.93713,1080.1613
"277","NonVascular",0.02,0.98,536.26666,1083.9021
"278","NonVascular",0.02,0.98,278.80615,1122.3728
"279","NonVascular",0.18,0.82,29.781609,1085.046
"281","Vacular",0.87,0.13,734.3554,1092.8292
"282","NonVascular",0.14,0.86,33.08527,1098.9147
"283","NonVascular",0.08,0.92,440.27692,1120.9282
"285","Vacular",0.83,0.17,550.7052,1127.972
"286","Vacular",0.97,0.03,579.1842,1122.6382
"288","NonVascular",0.01,0.99,1687.7483,1177.8911
"290","Vacular",0.98,0.02,553.9053,1162.0605
"292","Vacular",1,0,501.9003,1178.435
"295","Vacular",0.83,0.17,398.7315,1209.3907
"297","NonVascular",0.11,0.89,10.525,1210.5143
"298","NonVascular",0.13,0.87,759.0798,1210.4233
"300","Vacular",0.82,0.18,443.4114,1219.1298
"303","Vacular",0.85,0.15,392.8646,1237.5677
"305","Vacular",0.9,0.1,211.75,1258.75
"306","NonVascular",0.02,0.98,37.245255,1293.4789
"307","Vacular",0.96,0.04,403.29477,1280.1978
"308","Vacular",0.88,0.12,435.83728,1300.5322
"309","NonVascular",0.16,0.84,364.90714,1307.3464
"310","NonVascular",0.1,0.9,784.66394,1313.187
"312","NonVascular",0.17,0.83,420.92038,1382.7833
"317","NonVascular",0.12,0.88,104.427025,1347.3081
"318","Vacular",0.84,0.16,661.3861,1352.2476
"319","Vacular",0.94,0.06,637.17096,1374.0596
"323","Vacular",0.89,0.11,537.4558,1410.3215
"324","NonVascular",0.07,0.93,23.808956,1422.0865
"325","Vacular",0.99,0.01,793.4334,1418.8329
"326","Vacular",0.99,0.01,905.3083,1419.1796
"328","Vacular",0.84,0.16,430.90167,1447.4486
"329","Vacular",0.96,0.04,535.0147,1447.1912
"331","NonVascular",0.19,0.81,379.34567,1454.4445
"332","NonVascular",0.16,0.84,653.3861,1454.2079
