"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"96","NonVascular",0.06,0.94,1033.5632,244.35632
"97","NonVascular",0.09,0.91,766.96606,255.1142
"98","Vacular",0.9,0.1,464.27557,256.57956
"99","NonVascular",0.01,0.99,524.0383,275.44922
"101","Vacular",0.95,0.05,58.52,263.8257
"102","Vacular",0.91,0.09,25.859156,260.13614
"103","NonVascular",0.05,0.95,1608.2603,278.8788
"104","NonVascular",0.01,0.99,662.9363,282.34775
"105","Vacular",0.92,0.08,1524.8265,273.84552
"106","NonVascular",0.02,0.98,952.0619,285.71182
"109","NonVascular",0.19,0.81,1188.1477,277.9091
"110","NonVascular",0.03,0.97,1689.3867,291.70047
"111","Vacular",0.94,0.06,278.8231,287.72693
"112","Vacular",0.88,0.12,57.492386,291.66498
"114","NonVascular",0.04,0.96,1503.0992,309.50055
"115","Vacular",0.91,0.09,262.4,298.34482
"116","NonVascular",0.01,0.99,851.5762,328.12006
"117","Vacular",0.92,0.08,138.50919,307.9475
"118","NonVascular",0.17,0.83,749.4361,300.93234
"119","NonVascular",0,1,1039.8011,317.446
"120","NonVascular",0.03,0.97,1785.8807,315.4907
"121","NonVascular",0.1,0.9,690.6559,305.7957
"122","Vacular",0.9,0.1,282.41306,308.67392
"124","NonVascular",0.01,0.99,349.20435,328.22717
"125","NonVascular",0.17,0.83,3.9905362,331.36276
"126","NonVascular",0.03,0.97,609.3485,325.20255
"129","Vacular",1,0,678.7639,331.2626
"131","NonVascular",0.19,0.81,427.23456,326.1605
"132","NonVascular",0.05,0.95,1560.1943,350.50476
"133","NonVascular",0.15,0.85,1346.4922,336.46875
"134","Vacular",0.99,0.01,114.101654,338.11346
"135","Vacular",0.86,0.14,160.30397,338.14978
"136","NonVascular",0.14,0.86,1403.6643,343.9894
"139","NonVascular",0.15,0.85,755.10144,350.3285
"140","NonVascular",0.03,0.97,1930.6503,354.26993
"142","NonVascular",0,1,1222.1171,379.54523
"144","NonVascular",0.01,0.99,709.2954,440.95883
"145","NonVascular",0.15,0.85,1383.5054,356.25806
"146","Vacular",0.96,0.04,638.03467,368.5694
"148","NonVascular",0.02,0.98,462.08078,381.39407
"149","NonVascular",0.12,0.88,95.23557,373.29797
"150","NonVascular",0.01,0.99,1659.9534,388.10318
"151","NonVascular",0,1,224.63275,383.72867
"152","NonVascular",0.01,0.99,808.69244,418.00388
"154","Vacular",0.99,0.01,137.07246,389.77777
"155","NonVascular",0.02,0.98,1077.8801,421.1266
"156","NonVascular",0.15,0.85,1600.141,387.3718
"157","NonVascular",0.02,0.98,342.8166,406.6834
"158","Vacular",1,0,948.1395,402.94925
"160","NonVascular",0.02,0.98,1710.2963,441.83157
"161","Vacular",0.95,0.05,373.8685,415.2407
"162","Vacular",0.99,0.01,437.3727,418.21783
"163","Vacular",0.93,0.07,23.33533,422.32635
"164","NonVascular",0.1,0.9,1770.4678,422.46985
"165","Vacular",0.81,0.19,1861.9852,424.9877
"166","NonVascular",0,1,1172.4727,451.14798
"167","NonVascular",0.05,0.95,415.97458,425.94916
"168","NonVascular",0.06,0.94,154.46097,464.7912
"169","NonVascular",0.02,0.98,528.5788,433.0879
"172","Vacular",0.92,0.08,79.492035,440.18726
"173","NonVascular",0,1,1362.7615,449.46957
"175","NonVascular",0.1,0.9,1570.4456,450.75128
"176","NonVascular",0.01,0.99,1894.7827,486.61392
"180","Vacular",0.98,0.02,793.4832,481.0112
"181","NonVascular",0,1,1296.2875,517.3697
"182","NonVascular",0.01,0.99,71.4,484.27316
"185","NonVascular",0.06,0.94,1028.595,492.97253
"186","NonVascular",0.18,0.82,526.7459,488.16394
"187","NonVascular",0.03,0.97,513.8598,496.17758
"189","NonVascular",0.04,0.96,1833.8348,501.2275
"190","NonVascular",0.1,0.9,37.21123,501.09894
"191","NonVascular",0.14,0.86,1728.6902,505.48846
"192","NonVascular",0.06,0.94,1451.7139,537.68286
"195","NonVascular",0.06,0.94,552.4244,519.74005
"196","NonVascular",0.04,0.96,487.2197,527.74475
"197","NonVascular",0.13,0.87,644.62714,517.4068
"198","NonVascular",0.01,0.99,884.88556,627.6855
"199","NonVascular",0.05,0.95,1597.9019,564.61646
"200","NonVascular",0.03,0.97,200.14366,524.37463
"201","Vacular",0.93,0.07,1019.9512,523.7771
"202","Vacular",0.86,0.14,794.3446,526.2196
"203","NonVascular",0.16,0.84,740.83453,526.65466
"206","NonVascular",0.07,0.93,673.34985,544.402
"207","NonVascular",0.15,0.85,1695,543.3226
"208","Vacular",0.86,0.14,621.3688,551.3621
"209","NonVascular",0.02,0.98,944.24744,552.98474
"210","NonVascular",0.01,0.99,1406.3452,610.5626
"211","NonVascular",0.01,0.99,1219.0171,615.0358
"214","Vacular",0.92,0.08,1798.6938,567.87885
"215","Vacular",0.97,0.03,552.7732,578.1296
"218","NonVascular",0.07,0.93,505.92426,580.1288
"219","NonVascular",0.01,0.99,1656.2821,604.2343
"222","NonVascular",0.01,0.99,1793.9078,613.4959
"223","Vacular",0.9,0.1,500.64642,598.07184
"226","NonVascular",0.02,0.98,756.3809,612.3758
"227","NonVascular",0.05,0.95,1073.7339,626.479
"228","Vacular",0.92,0.08,83.64497,611.0562
"229","NonVascular",0,1,1706.9827,621.9257
"232","NonVascular",0.08,0.92,1544.3698,629.9706
"233","Vacular",0.9,0.1,461.9621,633.45026
"234","NonVascular",0.01,0.99,1575.021,669.85486
"235","NonVascular",0.15,0.85,1260.7411,655.198
"237","NonVascular",0.18,0.82,1615.9904,648.5192
"240","Vacular",0.93,0.07,125.4389,667.3441
"241","NonVascular",0.05,0.95,1624.043,674.015
"243","Vacular",0.86,0.14,234.9088,672.228
"244","NonVascular",0.05,0.95,270.70212,678.7234
"245","NonVascular",0.18,0.82,1021.8688,742.338
"246","Vacular",0.95,0.05,504.3532,680.0688
"248","NonVascular",0.14,0.86,1477.8838,686.0455
"249","Vacular",0.92,0.08,1359.9526,699.6595
"250","NonVascular",0.02,0.98,1503.4468,731.8859
"251","Vacular",1,0,763.2443,717.0554
"253","NonVascular",0.16,0.84,381.93457,722.23364
"256","NonVascular",0.1,0.9,1693.2755,741.57837
"258","NonVascular",0,1,1576.163,753.3259
"259","NonVascular",0.07,0.93,178.45215,741.88116
"260","NonVascular",0.02,0.98,745.65607,755.749
"261","Vacular",0.81,0.19,1537.0641,759.6359
"265","NonVascular",0.02,0.98,1375.9935,809.85077
"267","Vacular",0.96,0.04,960.92065,778.34375
"268","NonVascular",0.04,0.96,926.7428,785.8526
"272","NonVascular",0,1,1464.8373,803.00775
"274","NonVascular",0.09,0.91,494.3021,814.5855
"275","NonVascular",0.01,0.99,854.3184,831.5411
"276","Vacular",0.95,0.05,1289.6792,816.20056
"279","NonVascular",0.08,0.92,737.06836,846.96466
"280","NonVascular",0,1,1605.7527,841.87714
"282","NonVascular",0.18,0.82,1334.7842,836.92084
"283","Vacular",0.94,0.06,433.51544,839.4062
"285","NonVascular",0,1,1532.1534,852.31537
"287","NonVascular",0.08,0.92,1704.2203,849.4371
"288","NonVascular",0.02,0.98,1235.4059,887.09924
"289","Vacular",0.83,0.17,1739.749,858.722
"290","NonVascular",0.01,0.99,1313.0549,885.2487
"292","NonVascular",0.14,0.86,302.5122,856.1707
"293","NonVascular",0.07,0.93,475.7928,871.1189
"294","NonVascular",0.03,0.97,873.3428,894.9827
"296","NonVascular",0.02,0.98,1066.317,943.9255
"299","Vacular",0.96,0.04,669.5333,882.15875
"300","NonVascular",0.19,0.81,276.57758,879.181
"301","Vacular",1,0,972.49097,893.7022
"306","NonVascular",0.02,0.98,1841.0623,907.20874
"308","Vacular",0.96,0.04,552.0226,908.8321
"309","NonVascular",0.1,0.9,483.1729,916.96387
"310","NonVascular",0.02,0.98,783.43835,921.6742
"311","NonVascular",0.05,0.95,1016.13446,912.1865
"312","Vacular",1,0,1286.5812,915.6015
"313","NonVascular",0,1,329.2932,929.0254
"316","NonVascular",0.19,0.81,1771.0686,922.3039
"318","NonVascular",0.17,0.83,1785.7,928.43335
"320","NonVascular",0.18,0.82,1559.1852,936.64813
"321","NonVascular",0.09,0.91,548.27124,966.66156
"322","NonVascular",0.02,0.98,1276.5902,945.74054
"323","NonVascular",0.03,0.97,1417.0918,948.2943
"324","NonVascular",0.17,0.83,882.52234,1014.0896
"325","NonVascular",0.01,0.99,1836.0721,960.55646
"326","NonVascular",0,1,497.016,956.952
"327","NonVascular",0.06,0.94,1653.9038,958.07214
"329","NonVascular",0.14,0.86,726.4545,963.6746
"330","NonVascular",0.02,0.98,1576.1992,977.3984
"331","Vacular",0.9,0.1,607.00616,974.5263
"333","NonVascular",0.01,0.99,700.8786,1036.2693
"334","NonVascular",0.1,0.9,1672.6326,1002.2513
"335","Vacular",0.97,0.03,441.14816,989.0269
"336","Vacular",0.88,0.12,523.29297,989.3379
"337","NonVascular",0.02,0.98,1178.3735,1010.2346
"339","NonVascular",0.01,0.99,1873.2533,1009.5289
"340","Vacular",0.87,0.13,392.0315,1017.36615
"342","Vacular",0.98,0.02,360.89273,1021.4984
"346","NonVascular",0.05,0.95,1900.4839,1032.9409
"347","NonVascular",0.09,0.91,1497.4691,1043.3611
"350","Vacular",0.84,0.16,962.60266,1047.1125
"352","NonVascular",0.18,0.82,546.3111,1049.7667
"353","NonVascular",0.02,0.98,1626.9454,1070.8707
"354","Vacular",0.95,0.05,945.7956,1056.8334
"356","NonVascular",0.02,0.98,1348.2264,1096.1935
"357","Vacular",0.97,0.03,749.5164,1084.0308
"358","NonVascular",0.01,0.99,585.14105,1101.6561
"360","NonVascular",0,1,1059.4733,1104.0978
"361","Vacular",0.95,0.05,505.13614,1091.1204
"363","NonVascular",0.02,0.98,908.3712,1120.2906
"364","Vacular",0.87,0.13,493.98172,1112.183
"365","Vacular",0.86,0.14,1179.7493,1116.4248
"368","Vacular",0.95,0.05,1239.9515,1122.268
"371","Vacular",0.97,0.03,828.42474,1125.5145
"372","NonVascular",0.12,0.88,1525.2616,1124.6
"374","NonVascular",0.01,0.99,618.3374,1150.0421
"375","NonVascular",0.16,0.84,1580.1683,1128.0099
"376","NonVascular",0.02,0.98,1278.8995,1146.6614
"377","NonVascular",0.19,0.81,696.28204,1133.6239
"378","NonVascular",0.08,0.92,752.4891,1136.4307
"381","Vacular",0.98,0.02,370.68024,1144.9498
"382","Vacular",0.85,0.15,1459.7317,1150.0912
"383","NonVascular",0.02,0.98,1304.6151,1178.6682
"384","NonVascular",0.05,0.95,1519.7568,1154.3308
"385","NonVascular",0.03,0.97,1144.2073,1154.263
"386","NonVascular",0.06,0.94,1624.0992,1151.8893
"387","NonVascular",0.05,0.95,1037.4392,1162.8672
"388","NonVascular",0.02,0.98,1078.9624,1193.3711
"389","NonVascular",0.09,0.91,912.9697,1170.2948
"390","NonVascular",0.02,0.98,813.072,1200.8771
"391","NonVascular",0.19,0.81,724.1705,1168.75
"392","NonVascular",0.19,0.81,408.7,1168.3375
"394","Vacular",0.95,0.05,1180.664,1179.4624
"395","Vacular",0.91,0.09,418.68915,1203.2096
"396","NonVascular",0.05,0.95,1583.5892,1200.5602
"399","Vacular",0.99,0.01,1182.5837,1207.9163
"401","NonVascular",0.08,0.92,1541.4579,1219.205
"402","NonVascular",0.03,0.97,1721.0798,1222.5826
"404","NonVascular",0.01,0.99,922.1036,1239.0195
"405","NonVascular",0.08,0.92,1466.5763,1220.4729
"406","Vacular",0.98,0.02,461.63553,1221.4237
"409","NonVascular",0.05,0.95,1442.6694,1255.724
"411","NonVascular",0.03,0.97,1184.9432,1250.2207
"413","NonVascular",0.19,0.81,1318.5192,1339.0273
"415","NonVascular",0.04,0.96,1091.7483,1245.0844
"416","NonVascular",0.03,0.97,828.9928,1254.0273
"417","NonVascular",0.15,0.85,634.19446,1247.5695
"418","Vacular",0.84,0.16,1826.5171,1253.7517
"419","NonVascular",0.18,0.82,1044.6523,1271.3813
"420","Vacular",0.81,0.19,946.7505,1267.9553
"421","NonVascular",0.07,0.93,672.60693,1277.0754
"422","NonVascular",0.16,0.84,811.711,1279.2936
"424","Vacular",0.93,0.07,697.4742,1285.1398
"425","NonVascular",0.12,0.88,1902.9135,1289.9663
"426","NonVascular",0.19,0.81,871.6667,1283.8055
"427","NonVascular",0.03,0.97,1673.0623,1296.7507
"428","NonVascular",0.02,0.98,914.20844,1336.5435
"429","Vacular",1,0,654.008,1297.2987
"430","NonVascular",0.04,0.96,1069.2625,1322.215
"432","Vacular",0.86,0.14,1395.2268,1304.112
"433","NonVascular",0.02,0.98,1233.7305,1318.0663
"435","NonVascular",0.03,0.97,1737.4418,1359.2507
"436","NonVascular",0.15,0.85,1876.0245,1327.7574
"440","NonVascular",0.04,0.96,1815.9803,1349.6082
"441","NonVascular",0.01,0.99,1200.6332,1364.3198
"443","NonVascular",0.18,0.82,831.3117,1350.3636
"444","NonVascular",0.02,0.98,764.2122,1408.65
"445","NonVascular",0.1,0.9,1643.8434,1374.351
"446","NonVascular",0.19,0.81,1004.7505,1393.5616
"447","NonVascular",0.02,0.98,859.8581,1390.1863
"450","NonVascular",0.04,0.96,964.3867,1403.4441
"453","NonVascular",0.11,0.89,1150.3696,1413.4127
"457","NonVascular",0.07,0.93,1035.4557,1433.914
"458","NonVascular",0.04,0.96,1207.0343,1440.8007
"460","NonVascular",0.04,0.96,1734.4628,1440.3154
"462","Vacular",1,0,888.48206,1439.6589
"463","NonVascular",0.01,0.99,963.17993,1446.4939
"465","Vacular",0.96,0.04,1788.9943,1449.0663
