"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"94","NonVascular",0.02,0.98,104.86753,340.96625
"96","NonVascular",0.01,0.99,576.1033,408.7888
"97","NonVascular",0.02,0.98,48.54902,353.25
"99","NonVascular",0.01,0.99,703.03674,362.16272
"101","NonVascular",0.07,0.93,213.34973,366.4681
"102","NonVascular",0.02,0.98,290.23077,374.12518
"104","Vacular",0.99,0.01,1019.2865,385.33884
"105","NonVascular",0.03,0.97,849.87524,461.43234
"109","Vacular",0.96,0.04,339.26953,409.0027
"110","NonVascular",0.19,0.81,394.79135,411.88583
"111","NonVascular",0.03,0.97,1159.8678,427.6087
"114","NonVascular",0.01,0.99,1483.1938,425.19537
"115","NonVascular",0.18,0.82,1868.5905,422.09772
"116","NonVascular",0.05,0.95,461.85394,431.42322
"118","NonVascular",0,1,996.91956,454.37094
"119","Vacular",0.87,0.13,1221.9791,447.82416
"120","NonVascular",0.03,0.97,1040.2362,469.4344
"121","NonVascular",0.03,0.97,316.15112,468.81635
"122","Vacular",0.86,0.14,376.5051,456.2057
"124","NonVascular",0.18,0.82,411.74615,465.12692
"125","Vacular",1,0,728.5947,471.33157
"126","NonVascular",0.03,0.97,1278.3875,485.92148
"127","NonVascular",0.17,0.83,946.38226,480.59747
"129","NonVascular",0.02,0.98,409.6256,511.91318
"130","Vacular",0.97,0.03,365.48355,494.2418
"133","NonVascular",0.05,0.95,532.5493,573.0938
"134","NonVascular",0.01,0.99,281.64914,507.27698
"136","NonVascular",0.02,0.98,705.7953,520.57007
"138","Vacular",0.88,0.12,804.37024,529.7143
"139","NonVascular",0.12,0.88,961.2132,528.09485
"140","NonVascular",0,1,1040.9958,536.07544
"141","Vacular",0.92,0.08,257.45627,529.6927
"142","Vacular",0.93,0.07,318.4429,535.38995
"143","NonVascular",0.17,0.83,1266.2612,538.4857
"144","Vacular",1,0,598.6741,543.38995
"145","NonVascular",0.18,0.82,1388.2903,544.8645
"146","NonVascular",0.11,0.89,356.10092,545.55963
"147","NonVascular",0.02,0.98,13.374026,552.94025
"151","NonVascular",0.01,0.99,772.25024,584.5085
"153","Vacular",0.97,0.03,408.64413,568.161
"154","NonVascular",0.18,0.82,926.8342,560.1551
"155","NonVascular",0,1,448.3271,596.36536
"156","Vacular",1,0,881.1029,566.3061
"158","NonVascular",0.02,0.98,634.28656,581.725
"164","NonVascular",0.17,0.83,37.64706,583.875
"167","NonVascular",0.19,0.81,17.776224,599.6112
"168","NonVascular",0,1,1004.20245,622.6775
"169","NonVascular",0.02,0.98,884.4205,616.9129
"170","NonVascular",0.09,0.91,279.62384,611.11926
"171","NonVascular",0.03,0.97,212.33821,618.0549
"172","NonVascular",0.17,0.83,952.1429,616.7566
"174","NonVascular",0,1,45.795517,645.4821
"176","NonVascular",0.02,0.98,115.861916,639.51227
"177","Vacular",0.97,0.03,925.20465,641.3668
"179","Vacular",0.99,0.01,461.73627,649.55493
"180","NonVascular",0,1,748.7594,655.766
"181","NonVascular",0.02,0.98,84.09901,676.4113
"182","NonVascular",0.18,0.82,1115.0115,659.8
"183","NonVascular",0.14,0.86,270.37173,660.53406
"184","NonVascular",0.02,0.98,566.49805,668.1457
"185","Vacular",1,0,1518.6425,667.9972
"186","Vacular",0.91,0.09,908.57745,682.97473
"187","NonVascular",0.17,0.83,1065.8601,682.26965
"188","Vacular",0.95,0.05,1547.0205,684.64166
"189","NonVascular",0.01,0.99,826.23834,705.5256
"190","NonVascular",0.08,0.92,1743.0269,701.1491
"191","NonVascular",0.08,0.92,594.5374,746.1549
"194","NonVascular",0,1,1004.2131,727.03876
"195","NonVascular",0,1,393.88364,750.123
"196","Vacular",0.84,0.16,330.60764,720.29974
"197","NonVascular",0.01,0.99,1086.4993,735.16016
"198","NonVascular",0.01,0.99,65.25862,718.86206
"201","NonVascular",0.12,0.88,775.93146,822.2353
"203","NonVascular",0.04,0.96,582.63416,769.30896
"204","NonVascular",0.02,0.98,121.06287,806.7817
"205","Vacular",1,0,1067.8031,759.6982
"206","NonVascular",0.03,0.97,1149.8291,766.1543
"207","NonVascular",0.06,0.94,1253.0935,771.1098
"209","NonVascular",0.18,0.82,1087.8334,778.8506
"213","NonVascular",0.01,0.99,55.9,799.065
"214","NonVascular",0.16,0.84,93.5,793.83075
"215","Vacular",0.86,0.14,627.2745,808.92664
"218","NonVascular",0.04,0.96,1090.1244,819.62695
"220","NonVascular",0.02,0.98,420.28827,834.1531
"221","NonVascular",0.01,0.99,887.5807,847.0169
"222","NonVascular",0,1,454.93094,842.15106
"223","NonVascular",0.13,0.87,975.91876,865.0061
"227","NonVascular",0.05,0.95,513.9815,917.1349
"229","NonVascular",0.19,0.81,874.50574,869.8851
"232","NonVascular",0.06,0.94,664.42816,919.3753
"233","NonVascular",0.14,0.86,1061.7755,980.39355
"234","Vacular",0.99,0.01,350.72745,890.5512
"235","NonVascular",0,1,856.26324,912.55273
"236","NonVascular",0.11,0.89,985.1595,910.5161
"239","NonVascular",0.15,0.85,694.9813,914.68225
"243","NonVascular",0.03,0.97,230.9804,935.0039
"244","NonVascular",0,1,608.9389,955.7344
"245","NonVascular",0.18,0.82,409.88678,950.9245
"246","Vacular",0.88,0.12,1215.4067,951.89294
"247","NonVascular",0.17,0.83,1250.2539,955.8793
"249","NonVascular",0,1,818.5589,1009.36096
"251","NonVascular",0.01,0.99,927.18335,1022.5528
"254","NonVascular",0,1,713.19086,1004.94006
"255","Vacular",0.84,0.16,528.7743,1010.5706
"258","NonVascular",0.19,0.81,1261.5593,1005.7627
"259","NonVascular",0.18,0.82,644.88586,1012.3607
"260","NonVascular",0.17,0.83,1012.4895,1013.021
"261","Vacular",0.93,0.07,1042.4574,1029.0483
"262","NonVascular",0.01,0.99,857.59973,1040.9661
"264","Vacular",1,0,557.3399,1042.2434
"265","NonVascular",0.16,0.84,690.11426,1058.0979
"269","NonVascular",0.02,0.98,709.79535,1099.4131
"270","NonVascular",0.07,0.93,1031.7456,1087.8816
"271","NonVascular",0.09,0.91,443.38205,1086.5205
"272","NonVascular",0.14,0.86,891.5612,1087.1632
"273","Vacular",0.99,0.01,346.25278,1091.0723
"274","Vacular",0.97,0.03,376.67966,1108.078
"275","NonVascular",0.17,0.83,987.75867,1152.7028
"276","NonVascular",0.06,0.94,685.2057,1120.7983
"279","NonVascular",0.02,0.98,817.05286,1159.3256
"282","NonVascular",0.09,0.91,311.83417,1137.7764
"283","NonVascular",0.04,0.96,711.6511,1190.0419
"284","NonVascular",0.03,0.97,461.81113,1175.907
"286","NonVascular",0.11,0.89,750.652,1182.2451
"287","NonVascular",0.04,0.96,554.3872,1191.7944
"290","Vacular",0.96,0.04,1130.7095,1202.2905
"291","NonVascular",0.14,0.86,360.8021,1204.7208
"292","NonVascular",0.02,0.98,436.0834,1231.5521
"293","Vacular",0.93,0.07,498.6674,1213.0353
"294","Vacular",0.89,0.11,537.76294,1211.5135
"296","Vacular",0.95,0.05,1550.0419,1214.6882
"298","Vacular",0.96,0.04,1163.1172,1220.0696
"299","Vacular",0.9,0.1,1210.6718,1224.4343
"300","NonVascular",0.03,0.97,545.3373,1240.1361
"301","Vacular",0.88,0.12,1229.4928,1224.2319
"303","NonVascular",0.16,0.84,387.43893,1245.2542
"304","Vacular",0.91,0.09,1242.0394,1248.7587
"305","NonVascular",0.17,0.83,312.5302,1257.8307
"306","NonVascular",0.02,0.98,483.24863,1259.0977
"307","NonVascular",0.1,0.9,760.15216,1260.2609
"308","NonVascular",0.03,0.97,598.9719,1272.8977
"309","Vacular",0.97,0.03,208.92583,1275.3517
"311","NonVascular",0.01,0.99,397.42236,1292.1575
"312","NonVascular",0.18,0.82,942.0677,1281.2256
"313","NonVascular",0.02,0.98,681.5182,1305.238
"314","NonVascular",0.03,0.97,635.4414,1300.7057
"318","NonVascular",0.02,0.98,330.2103,1315.6523
"319","NonVascular",0.02,0.98,718.6685,1330.3901
"320","NonVascular",0.01,0.99,643.19476,1344.307
"321","Vacular",0.96,0.04,773.6434,1346.3904
"322","NonVascular",0.03,0.97,459.1086,1351.4536
"323","Vacular",0.91,0.09,1455.4231,1361.1826
"324","NonVascular",0.03,0.97,1839.0266,1362.9617
"327","Vacular",0.97,0.03,1790.7513,1368.9972
"329","NonVascular",0.12,0.88,686.05615,1383.8562
"330","Vacular",0.89,0.11,1423.2598,1371.3723
"331","Vacular",0.94,0.06,249.66327,1376.5878
"332","NonVascular",0.01,0.99,849.5202,1408.0034
"333","NonVascular",0.14,0.86,1218.4088,1407.0115
"334","NonVascular",0.02,0.98,557.9985,1419.2179
"335","Vacular",0.99,0.01,296.98007,1393.4419
"337","Vacular",0.95,0.05,981.33575,1397.8695
"338","Vacular",0.92,0.08,266.8768,1393.8986
"341","NonVascular",0.18,0.82,195.93825,1417.0598
"343","Vacular",0.91,0.09,490.44324,1430.8649
"344","Vacular",0.98,0.02,1572.5281,1435.825
"346","NonVascular",0.03,0.97,807.69275,1443.7184
"348","Vacular",0.99,0.01,697.6043,1443.122
"349","NonVascular",0.04,0.96,1183.3176,1449.1248
"350","NonVascular",0.09,0.91,907.99896,1448.9298
"351","NonVascular",0.16,0.84,770.4781,1445.6404
"352","NonVascular",0.17,0.83,115.252495,1451.4817
"353","NonVascular",0.08,0.92,1339.4269,1455.561
