"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"66","Vacular",1,0,547.81647,386.6287
"67","Vacular",0.96,0.04,5.834821,386.99106
"68","Vacular",1,0,1700.1942,394.39078
"69","NonVascular",0.18,0.82,34.18651,400.09525
"70","Vacular",0.88,0.12,500.4269,404.3846
"72","Vacular",0.98,0.02,1458.2953,416.04736
"73","Vacular",0.96,0.04,825.02734,420.1048
"74","Vacular",0.88,0.12,223.42424,424.80908
"75","Vacular",0.99,0.01,1121.3286,427.64285
"76","Vacular",0.93,0.07,1788.845,430.00632
"77","Vacular",1,0,97.930954,445.40475
"79","Vacular",0.9,0.1,593.9576,449.0485
"81","NonVascular",0.02,0.98,960.5027,480.79333
"82","Vacular",0.96,0.04,270.11252,465.32993
"85","NonVascular",0.01,0.99,514.06696,505.8939
"87","Vacular",0.99,0.01,1607.029,490.0645
"89","Vacular",0.95,0.05,151.05382,496.77353
"90","NonVascular",0.19,0.81,192.26315,498.11578
"91","Vacular",0.97,0.03,1005.7,502.85135
"92","Vacular",0.97,0.03,1753.8353,505.54877
"93","NonVascular",0.04,0.96,103.41398,549.4175
"96","Vacular",0.99,0.01,21.99449,539.4573
"97","Vacular",1,0,608.38257,550.3269
"98","NonVascular",0.16,0.84,1062.391,551.4221
"99","Vacular",0.99,0.01,1737.1613,557.48364
"102","Vacular",0.86,0.14,1028.6375,578.9124
"106","NonVascular",0.19,0.81,791.36664,595.05
"107","Vacular",0.97,0.03,66.900215,607.8265
"109","NonVascular",0.13,0.87,335.63107,614.3495
"112","NonVascular",0,1,867.08545,643.9133
"115","NonVascular",0,1,324.90485,684.05554
"116","Vacular",0.96,0.04,1830.6638,680.15686
"118","Vacular",0.92,0.08,1567.5314,683.5395
"119","NonVascular",0.03,0.97,73.25682,697.7239
"120","NonVascular",0.16,0.84,9.251748,696.1539
"122","NonVascular",0.13,0.87,1505.2589,720.1964
"123","Vacular",0.99,0.01,1743.6145,722.2072
"125","NonVascular",0.01,0.99,666.1551,736.1533
"126","NonVascular",0.01,0.99,88.52968,743.0078
"128","NonVascular",0.19,0.81,374.8889,744.69135
"130","Vacular",0.96,0.04,305.7331,769.1165
"131","NonVascular",0.08,0.92,712.847,774.85223
"132","Vacular",0.84,0.16,896.9402,769.6667
"133","Vacular",1,0,1115.8663,777.33417
"135","NonVascular",0.17,0.83,3.412162,814.1081
"136","NonVascular",0.04,0.96,678.2432,824.3408
"137","NonVascular",0.02,0.98,781.0788,837.2069
"138","NonVascular",0.19,0.81,234,829.35297
"139","Vacular",0.96,0.04,1235.3344,834.1185
"140","Vacular",0.96,0.04,123.64167,841.38336
"143","Vacular",1,0,250.17464,855.4545
"145","Vacular",0.98,0.02,655.3796,891.83453
"147","Vacular",1,0,1131.3231,891.7326
"148","Vacular",0.84,0.16,1811.6628,898.42773
"152","NonVascular",0.18,0.82,1314.2734,937.0469
"153","Vacular",0.99,0.01,1273.8439,945.3973
"154","NonVascular",0.02,0.98,1429.0328,972.3036
"155","Vacular",0.87,0.13,1149.1384,957.06665
"156","NonVascular",0.02,0.98,1201.6216,977.1969
"158","Vacular",0.94,0.06,1013.7742,1004.35486
"159","Vacular",1,0,531.259,1014.45325
"160","NonVascular",0.01,0.99,1423.3796,1025.9144
"161","Vacular",0.99,0.01,316.1574,1021.8426
"162","Vacular",0.95,0.05,4.4587154,1033.3899
"163","Vacular",0.98,0.02,691.88007,1046.3381
"164","NonVascular",0.07,0.93,653.33014,1101.9476
"165","Vacular",1,0,1244.0402,1054.4515
"166","Vacular",1,0,855.7414,1057.2241
"167","NonVascular",0.04,0.96,901.0075,1056.9202
"168","Vacular",0.97,0.03,120.46944,1063.0244
"170","Vacular",1,0,267.23077,1091.2665
"171","Vacular",1,0,419.7633,1099.2793
"173","NonVascular",0.04,0.96,351.90863,1129.8071
"175","Vacular",0.82,0.18,1885.4346,1135.0083
"181","Vacular",1,0,1389.6222,1227.9347
"182","NonVascular",0.02,0.98,284.36996,1266.3552
"183","Vacular",0.94,0.06,1825.4388,1241.4778
"185","NonVascular",0.16,0.84,372.7218,1258.97
"186","Vacular",0.94,0.06,1095.9873,1267.7252
"187","NonVascular",0.16,0.84,1837.436,1265.1185
"188","Vacular",0.95,0.05,12.79661,1270.8093
"189","Vacular",0.98,0.02,1443.227,1274.6207
"190","NonVascular",0.16,0.84,353.9427,1321.4191
"193","Vacular",0.97,0.03,234.03479,1347.1718
"195","NonVascular",0.1,0.9,379.7685,1367.5028
"196","NonVascular",0.17,0.83,329.9462,1387.9103
"197","NonVascular",0.03,0.97,52.54204,1393.9445
"198","Vacular",0.87,0.13,430.01236,1392.1605
"199","NonVascular",0.03,0.97,873.64374,1409.5203
"201","Vacular",1,0,571.2884,1418.2814
