"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"119","Vacular",0.82,0.18,348.21353,703.0052
"121","NonVascular",0.01,0.99,472.8105,748.09515
"122","Vacular",0.84,0.16,308.3097,752.1938
"124","NonVascular",0.15,0.85,397.71844,763.15533
"125","Vacular",0.95,0.05,1247.5154,780.078
"126","Vacular",1,0,198.69412,783.6847
"127","NonVascular",0.18,0.82,412.26437,778.977
"128","NonVascular",0.1,0.9,949.87445,802.5824
"129","NonVascular",0.04,0.96,1436.1226,836.4735
"130","Vacular",0.92,0.08,568.7663,830.71893
"131","NonVascular",0.14,0.86,1922.8718,832.6987
"132","NonVascular",0,1,914.04865,863.43494
"133","Vacular",0.98,0.02,540.2308,840.6923
"134","NonVascular",0.01,0.99,511.1007,892.61053
"135","NonVascular",0.19,0.81,721.4133,840.9867
"136","Vacular",1,0,1394.4417,858.0456
"137","NonVascular",0,1,1080.6326,904.56146
"138","Vacular",0.94,0.06,966.8022,885.51086
"139","Vacular",0.91,0.09,1750.7455,882.0145
"140","NonVascular",0,1,556.1116,910.0916
"141","Vacular",0.9,0.1,1194.7261,925.9618
"142","Vacular",0.84,0.16,1791.5757,932.8355
"144","Vacular",0.99,0.01,896.3687,950.14453
"145","NonVascular",0,1,448.09952,978.5358
"146","Vacular",0.96,0.04,676.8119,972.8407
"147","Vacular",1,0,1546.1915,994.2
"148","NonVascular",0,1,398.24976,1013.4831
"149","NonVascular",0.01,0.99,1657.8035,1047.5209
"150","NonVascular",0.01,0.99,1789.372,1021.52405
"151","NonVascular",0,1,507.06473,1054.1757
"152","Vacular",0.86,0.14,24.916357,1028.9796
"153","NonVascular",0.16,0.84,1709.5968,1025.9678
"154","Vacular",1,0,1224.5442,1037.0525
"155","Vacular",0.87,0.13,71.444725,1039.2614
"156","NonVascular",0.05,0.95,357.66025,1053.8685
"158","Vacular",0.97,0.03,1792.6327,1058.4723
"161","NonVascular",0,1,886.0882,1101.4868
"162","NonVascular",0,1,1559.0862,1081.4482
"163","NonVascular",0,1,827.3043,1111.7228
"164","Vacular",0.97,0.03,1660.285,1110.6361
"166","NonVascular",0.09,0.91,1893.3292,1123.7167
"167","NonVascular",0.15,0.85,234.65657,1116.1718
"169","Vacular",1,0,65.51697,1136.9113
"173","NonVascular",0.12,0.88,1630.1132,1199.851
"175","Vacular",1,0,758.1958,1184.5848
"178","NonVascular",0.03,0.97,889.3851,1210.6895
"179","Vacular",0.98,0.02,1049.622,1209.078
"180","NonVascular",0.12,0.88,1921.7388,1217.2107
"182","Vacular",1,0,900.36536,1253.7992
"184","Vacular",1,0,535.2506,1255.5255
"185","NonVascular",0,1,812.59515,1274.0326
"187","Vacular",1,0,1684.589,1309.97
"188","Vacular",0.98,0.02,130.34868,1311.8312
"189","Vacular",0.94,0.06,1159.0533,1311.1742
"190","NonVascular",0.15,0.85,337.99207,1310.8651
"191","Vacular",1,0,681.94116,1323.3344
"192","NonVascular",0.03,0.97,232.13553,1339.1154
"194","Vacular",0.95,0.05,1320.4606,1345.4978
"197","NonVascular",0.01,0.99,1839.353,1387.9944
"198","Vacular",0.85,0.15,1176.624,1370.292
"201","NonVascular",0.01,0.99,707.612,1392.7882
"202","NonVascular",0.1,0.9,217.47652,1384.2416
"203","Vacular",0.98,0.02,1177.3345,1398.59
"204","Vacular",0.89,0.11,468.90677,1415.5488
"205","Vacular",0.96,0.04,109.456024,1439.6156
"206","NonVascular",0.02,0.98,1711.1846,1448.6
"208","Vacular",0.91,0.09,360.809,1454.7809
