"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"86","Vacular",0.96,0.04,4.2525773,783.0618
"87","NonVascular",0.18,0.82,1422.5614,778.386
"88","Vacular",0.96,0.04,51.71818,803.25684
"89","Vacular",0.89,0.11,848.02313,808.33813
"90","Vacular",0.9,0.1,72.88312,828.3409
"92","NonVascular",0.18,0.82,857.8681,826.94507
"93","NonVascular",0.04,0.96,1787.8242,840.989
"94","NonVascular",0.04,0.96,144.19073,848.4387
"95","Vacular",0.97,0.03,1683.8694,849.18994
"96","Vacular",0.98,0.02,357.41205,861.22455
"97","Vacular",0.98,0.02,176.74063,860.7637
"100","NonVascular",0,1,390.45145,913.5679
"101","Vacular",0.9,0.1,845.9685,897.26074
"102","Vacular",1,0,1491.8706,925.7574
"103","Vacular",0.97,0.03,928.7376,950.9767
"106","Vacular",0.93,0.07,1778.4083,970.35504
"108","Vacular",1,0,567.2662,992.681
"109","Vacular",0.98,0.02,1443.6277,1000.60596
"110","Vacular",0.98,0.02,1794.25,1008.4121
"111","NonVascular",0.07,0.93,185.11934,1019.2572
"113","NonVascular",0.16,0.84,1372.1063,1026.4894
"114","Vacular",0.95,0.05,1353.8904,1035.6055
"115","Vacular",0.97,0.03,130.27913,1039.8807
"117","NonVascular",0.03,0.97,177.29382,1057.2047
"120","Vacular",0.99,0.01,1760.2578,1078.0382
"121","Vacular",1,0,445.50958,1083.3971
"122","Vacular",0.95,0.05,119.41954,1112.9281
"123","NonVascular",0.01,0.99,1469.0242,1128.615
"124","NonVascular",0.09,0.91,1808.1802,1116.7081
"126","NonVascular",0.06,0.94,207.98936,1142.7021
"130","Vacular",0.85,0.15,1251.8652,1169.4255
"131","Vacular",0.97,0.03,1513.8528,1170.9417
"132","Vacular",0.86,0.14,1815.9835,1172.4073
"133","Vacular",0.96,0.04,59.60268,1188.1584
"135","NonVascular",0.19,0.81,32.617363,1220.9229
"136","Vacular",0.86,0.14,805.4885,1222.4504
"138","Vacular",0.82,0.18,924.7882,1236.5216
"141","Vacular",0.98,0.02,1360.2051,1264.5299
"142","Vacular",0.96,0.04,1184.3673,1270.2699
"145","Vacular",0.97,0.03,1578.3334,1293.2418
"147","Vacular",0.95,0.05,17.996988,1312.4489
"149","Vacular",0.99,0.01,1532.2756,1358.7214
"150","Vacular",0.85,0.15,1731.5662,1377.5043
"152","Vacular",0.87,0.13,1803.8721,1422.0688
"153","Vacular",0.99,0.01,1142.7307,1430.1598
"154","Vacular",0.94,0.06,478.32098,1435.0642
"155","NonVascular",0.05,0.95,422.5926,1434.4506
"156","Vacular",0.89,0.11,4.60733,1443.9215
"157","NonVascular",0.1,0.9,497.23254,1453.0155
"159","Vacular",0.89,0.11,419.4201,1454.645
