"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"82","NonVascular",0.17,0.83,891.5455,433.04544
"83","NonVascular",0,1,739.14874,477.08524
"85","NonVascular",0,1,1559.6493,509.94717
"87","NonVascular",0.14,0.86,864.45013,531.46936
"88","NonVascular",0.17,0.83,1186.551,502.78085
"90","NonVascular",0.02,0.98,1481.7775,492.95645
"93","NonVascular",0.16,0.84,759.1474,542.39355
"95","NonVascular",0.16,0.84,1045.5703,515.1556
"96","NonVascular",0.02,0.98,1305.9889,523.93646
"97","Vacular",0.84,0.16,1282.4911,535.29425
"98","Vacular",0.98,0.02,959.1818,532.88153
"100","Vacular",0.85,0.15,1250.141,538.1909
"101","NonVascular",0.13,0.87,985.021,659.14825
"102","NonVascular",0.14,0.86,1188.3372,681.7538
"106","NonVascular",0.08,0.92,1102,584.70953
"107","NonVascular",0.02,0.98,1400.964,588.63715
"108","NonVascular",0.06,0.94,803.3669,642.9424
"110","NonVascular",0.13,0.87,1385.005,626.5423
"111","NonVascular",0.12,0.88,657.22504,654.5584
"112","NonVascular",0.07,0.93,1418.5862,652.8652
"115","NonVascular",0.16,0.84,1457,695.11804
"116","NonVascular",0.03,0.97,678.81006,715.9618
"117","Vacular",0.97,0.03,790.4644,696.84045
"118","NonVascular",0.02,0.98,619.4514,710.89905
"119","NonVascular",0.02,0.98,564.80084,739.9195
"120","NonVascular",0.18,0.82,1865.4814,719.08026
"121","NonVascular",0.06,0.94,923.68164,744.79694
"125","NonVascular",0.18,0.82,998.3769,763.4371
"126","NonVascular",0.05,0.95,947.62805,786.5323
"129","NonVascular",0.07,0.93,1010.85565,842.33154
"131","NonVascular",0.06,0.94,896.8253,820.3668
"132","Vacular",0.97,0.03,1194.6246,823.2411
"133","Vacular",0.89,0.11,1084.6268,826.31036
"136","NonVascular",0.19,0.81,1117.3214,844.375
"138","NonVascular",0.13,0.87,1877.726,862.5407
"140","NonVascular",0.03,0.97,1746.9818,879.5429
"141","NonVascular",0.14,0.86,988.99603,913.4335
"142","NonVascular",0.18,0.82,1337.3146,879.34454
"143","NonVascular",0.03,0.97,1197.9163,896.23706
"147","NonVascular",0.17,0.83,1894.4197,911.8036
"149","NonVascular",0.02,0.98,779.1288,930.4689
"150","NonVascular",0,1,1925.0095,934.1802
"152","NonVascular",0.01,0.99,1016.1083,981.1094
"154","Vacular",0.98,0.02,1060.4174,960.3228
"155","NonVascular",0.14,0.86,1342.9895,966.216
"156","NonVascular",0.15,0.85,942.9155,982.27954
"157","NonVascular",0.19,0.81,1130.5,968.2436
"158","Vacular",0.91,0.09,862.44086,1003.9025
"161","Vacular",0.82,0.18,1432.6208,1026.8574
"162","NonVascular",0,1,1015.2292,1035.9442
"163","NonVascular",0.07,0.93,1186.4314,1036.4841
"166","Vacular",0.94,0.06,1578.348,1027.1713
"167","NonVascular",0.01,0.99,1124.6235,1093.8512
"168","Vacular",0.91,0.09,1553.7628,1043.656
"170","NonVascular",0.06,0.94,921.0497,1071.4237
"172","NonVascular",0.14,0.86,1612.8115,1082.139
"173","Vacular",0.98,0.02,1073.6874,1072.4276
"175","NonVascular",0.07,0.93,984.8419,1081.9054
"176","Vacular",0.98,0.02,1206.372,1084.1204
"177","NonVascular",0.05,0.95,1772.3373,1085.1827
"183","Vacular",0.92,0.08,874.9774,1126.7418
"185","NonVascular",0.18,0.82,1046.6086,1123.2246
"188","Vacular",0.89,0.11,921.06635,1141.2882
"190","NonVascular",0.19,0.81,1646.873,1149.0476
"192","NonVascular",0.17,0.83,1169.2662,1176.7101
"193","Vacular",0.99,0.01,1121.4381,1183.698
"194","NonVascular",0.19,0.81,1088.4414,1183.8918
"197","NonVascular",0.07,0.93,1855.6017,1192.8588
"200","NonVascular",0.18,0.82,1531.9824,1202.4517
"201","Vacular",0.92,0.08,1154.6282,1200.0706
"205","NonVascular",0.03,0.97,943.3961,1268.5156
"208","Vacular",0.95,0.05,1051.6099,1274.1968
"211","NonVascular",0.07,0.93,1666.4957,1291.6431
"212","NonVascular",0.07,0.93,1545.9285,1294.7115
"213","NonVascular",0.16,0.84,1590.117,1382.1941
"218","NonVascular",0.19,0.81,1733.4609,1385.679
