"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"57","Vacular",0.85,0.15,913.82825,368.22086
"58","Vacular",0.96,0.04,1358.5465,397.72113
"59","Vacular",0.98,0.02,776.876,418.29724
"60","Vacular",0.94,0.06,433.5783,439.90662
"61","NonVascular",0,1,303.571,477.21393
"63","NonVascular",0.1,0.9,362.61703,472.3475
"64","Vacular",1,0,716.23346,475.83286
"65","Vacular",0.98,0.02,1758.6085,485.6857
"66","Vacular",0.83,0.17,1421.3755,486.94223
"67","NonVascular",0.03,0.97,364.1508,511.9491
"68","Vacular",0.86,0.14,925.683,519.9575
"69","Vacular",0.9,0.1,1026.5908,523.65845
"70","NonVascular",0.16,0.84,127.77966,520.77966
"71","Vacular",0.96,0.04,598.1416,533.37463
"72","Vacular",0.99,0.01,1492.5763,547.87366
"73","Vacular",0.86,0.14,148.52632,566.5188
"74","Vacular",0.94,0.06,124.32039,564.0485
"75","Vacular",0.81,0.19,1930.8517,573.5694
"79","Vacular",0.98,0.02,1753.6149,608.7224
"80","Vacular",0.82,0.18,359.73367,620.68945
"81","Vacular",0.84,0.16,46.597496,626.9016
"83","Vacular",0.88,0.12,588.3812,629.77124
"84","NonVascular",0.17,0.83,1503.5226,651.4595
"85","Vacular",1,0,1527.6017,657.06683
"88","Vacular",0.99,0.01,1729.5168,700.79846
"89","NonVascular",0.03,0.97,1778.534,703.396
"90","Vacular",0.95,0.05,1797.9851,748.9792
"91","Vacular",0.99,0.01,122.162575,749.8313
"92","Vacular",0.98,0.02,298.02533,762.96454
"93","Vacular",0.92,0.08,1007.3203,763.4485
"94","Vacular",0.85,0.15,1410.4669,793.6237
"95","Vacular",0.99,0.01,1129.792,804.02014
"96","Vacular",0.98,0.02,457.94824,829.01636
"97","Vacular",0.85,0.15,1814.052,860.8885
"98","Vacular",0.99,0.01,49.14433,865.48456
"100","Vacular",0.99,0.01,727.9152,885.9386
"101","Vacular",1,0,1169.1676,887.8184
"102","Vacular",0.99,0.01,103.18653,904.9819
"103","NonVascular",0.02,0.98,75.68685,952.9841
"104","Vacular",1,0,825.5,968.51483
"105","Vacular",0.89,0.11,1540.8724,971.7679
"106","Vacular",0.96,0.04,539.6451,989.658
"107","Vacular",0.99,0.01,1111.7179,993.82874
"108","Vacular",1,0,1259.3917,1002.9781
"109","Vacular",0.84,0.16,1379.2976,1036.7262
"110","Vacular",0.95,0.05,1284.9071,1057.5164
"111","NonVascular",0.04,0.96,153.95284,1085.5754
"113","NonVascular",0.19,0.81,1416.6666,1115.2444
"115","NonVascular",0.13,0.87,1417.6387,1134.4243
"116","Vacular",0.92,0.08,1393.9023,1141.7698
"117","Vacular",0.99,0.01,82.44538,1144.1344
"118","Vacular",0.96,0.04,370.63535,1142.3684
"119","NonVascular",0.17,0.83,1247.1642,1140.2836
"120","Vacular",0.99,0.01,116.27811,1155.1598
"121","Vacular",0.9,0.1,1020.7047,1171.766
"123","NonVascular",0.1,0.9,1906.7035,1174.985
"124","Vacular",0.97,0.03,121.185074,1185.7253
"125","Vacular",0.95,0.05,792.95184,1186.7915
"127","Vacular",1,0,430.79648,1192.9774
"128","NonVascular",0.09,0.91,148.08205,1191.3949
"129","NonVascular",0.01,0.99,194.25775,1206.5956
"130","NonVascular",0.01,0.99,1239.1553,1222.7797
"132","Vacular",0.97,0.03,1552.9839,1261.933
"135","NonVascular",0.02,0.98,23.39712,1330.2078
"138","Vacular",0.93,0.07,1116.9827,1335.564
"141","Vacular",0.99,0.01,305.9626,1359.7332
"144","Vacular",0.93,0.07,582.2901,1391.8734
"145","NonVascular",0.13,0.87,5.786834,1407.3824
"146","Vacular",0.87,0.13,172.37796,1421.2638
"147","Vacular",0.96,0.04,952.213,1427.9194
"148","Vacular",0.97,0.03,161.18442,1438.322
"149","Vacular",1,0,1421.75,1440.7417
