"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"139","NonVascular",0,1,302.3159,748.25714
"140","NonVascular",0.03,0.97,516.9354,761.6047
"141","NonVascular",0.01,0.99,713.67664,792.98065
"142","NonVascular",0.08,0.92,807.27515,750.4021
"143","NonVascular",0.01,0.99,427.3004,756.53436
"145","Vacular",0.97,0.03,1295.1501,769.5089
"146","NonVascular",0.12,0.88,482.67215,791.0921
"148","Vacular",0.85,0.15,1050.8918,805.9042
"150","NonVascular",0.19,0.81,834.58826,797.2941
"152","NonVascular",0,1,539.6528,828.3879
"153","Vacular",0.85,0.15,1795.3727,828.0369
"154","NonVascular",0.13,0.87,187.18073,824.68677
"155","NonVascular",0.16,0.84,464.14285,831.3482
"156","Vacular",0.99,0.01,1024.6036,835.1829
"157","NonVascular",0,1,417.79495,850.22266
"158","NonVascular",0.08,0.92,592.16504,877.9412
"159","Vacular",0.93,0.07,1229.9369,856.90424
"160","Vacular",0.81,0.19,108.59009,856.5518
"161","NonVascular",0.01,0.99,25.883001,904.6241
"163","NonVascular",0.15,0.85,92.68852,880.3771
"164","NonVascular",0.02,0.98,325.1228,887.9781
"166","NonVascular",0.16,0.84,792.62897,898.38513
"167","Vacular",0.97,0.03,1824.2355,906.4951
"169","NonVascular",0.18,0.82,271.09024,912.5489
"170","Vacular",1,0,1727.072,919.0443
"171","NonVascular",0,1,886.5118,933.2769
"172","Vacular",0.97,0.03,351.1658,923.0622
"173","NonVascular",0.04,0.96,681.47736,932.4267
"174","NonVascular",0.03,0.97,937.6245,950.7921
"176","Vacular",0.96,0.04,1601.7933,955.41095
"179","NonVascular",0.16,0.84,1720.9479,953.78125
"180","NonVascular",0.03,0.97,258.51282,974.87177
"181","Vacular",0.9,0.1,1370.1414,977.96313
"182","NonVascular",0.01,0.99,701.5188,986.0779
"183","NonVascular",0.11,0.89,220.03226,971.0323
"184","Vacular",0.92,0.08,1568.2648,974.083
"185","NonVascular",0.11,0.89,901.99036,986.9542
"186","NonVascular",0.13,0.87,67.52273,1006.7841
"187","Vacular",0.93,0.07,1805.4812,1011.9462
"189","NonVascular",0.16,0.84,1157.8132,1010.65936
"190","Vacular",0.96,0.04,1832.6422,1018.80194
"192","NonVascular",0.16,0.84,1168.8176,1027.2139
"193","NonVascular",0.05,0.95,599.02106,1027.821
"194","Vacular",0.85,0.15,1347.1547,1062.5895
"196","NonVascular",0.11,0.89,7.882883,1065.5964
"197","NonVascular",0.01,0.99,75.88004,1121.4489
"198","NonVascular",0.01,0.99,478.9977,1084.5405
"199","NonVascular",0.15,0.85,207.8923,1077.3115
"200","Vacular",0.92,0.08,1288.4158,1084.3741
"201","NonVascular",0.18,0.82,841.94464,1088.5121
"202","Vacular",0.89,0.11,1475.3754,1086.7139
"203","NonVascular",0.14,0.86,275.3647,1123.404
"205","Vacular",0.99,0.01,1377.5834,1096.5115
"207","Vacular",0.9,0.1,1542.6378,1098.9403
"208","NonVascular",0.03,0.97,154.63725,1100.5294
"209","Vacular",0.93,0.07,1087.1569,1105.8639
"210","Vacular",0.98,0.02,1056.3593,1109.4576
"211","NonVascular",0.02,0.98,11.922179,1143.4581
"213","Vacular",0.98,0.02,1011.2556,1123.8398
"215","Vacular",0.92,0.08,1551.8118,1131.2811
"216","NonVascular",0,1,567.8549,1133.0563
"217","NonVascular",0.18,0.82,711.3043,1133.2102
"218","NonVascular",0.03,0.97,760.63196,1136.5687
"219","NonVascular",0.03,0.97,835.6183,1155.1536
"220","NonVascular",0.02,0.98,158.06476,1189.9524
"223","NonVascular",0.02,0.98,1696.2977,1161.4047
"225","NonVascular",0.09,0.91,541.8924,1175.501
"227","Vacular",0.83,0.17,813.2541,1174.4481
"228","Vacular",0.96,0.04,23.132395,1182.6198
"229","NonVascular",0.13,0.87,904.9163,1180.1172
"233","NonVascular",0.05,0.95,227.89333,1207.3905
"234","Vacular",0.81,0.19,1749.0863,1213.9441
"237","NonVascular",0.18,0.82,877.45844,1215.3385
"239","NonVascular",0.16,0.84,458.47675,1212.3489
"242","Vacular",0.84,0.16,848.94635,1230.7587
"243","Vacular",0.98,0.02,1508.6687,1241.3536
"245","NonVascular",0.14,0.86,426.3063,1238.3243
"246","Vacular",0.82,0.18,682.3497,1246.8895
"247","NonVascular",0.18,0.82,144.24742,1242.9794
"248","NonVascular",0.16,0.84,360.70834,1246.8472
"249","NonVascular",0.17,0.83,787.2613,1250.7972
"252","NonVascular",0.02,0.98,72.26189,1288.6112
"253","NonVascular",0.18,0.82,375.70334,1271.4271
"254","NonVascular",0,1,1466.0852,1272.7623
"255","Vacular",0.99,0.01,1749.4885,1277.7587
"256","NonVascular",0.14,0.86,567.7887,1290.3636
"257","Vacular",0.97,0.03,701.9924,1287.6971
"258","NonVascular",0.18,0.82,5.3195877,1287.1753
"259","NonVascular",0.19,0.81,430.60416,1291.55
"262","NonVascular",0.19,0.81,792.224,1317.68
"264","Vacular",0.98,0.02,1416.657,1328.5308
"265","NonVascular",0.19,0.81,221.74608,1337.511
"266","NonVascular",0.08,0.92,608.0892,1338.0465
"268","Vacular",0.89,0.11,1283.4136,1354.8868
"269","NonVascular",0.17,0.83,268.064,1359.44
"270","NonVascular",0.03,0.97,591.8712,1370.7596
"272","Vacular",0.99,0.01,988.9952,1398.5614
"273","NonVascular",0.07,0.93,1931.8228,1398.2595
"275","NonVascular",0.1,0.9,158.48856,1403.0458
"276","NonVascular",0.1,0.9,53.433155,1403.877
"277","NonVascular",0.16,0.84,1087.8195,1414.7222
"280","Vacular",0.93,0.07,1651.8392,1426.8572
"281","Vacular",0.94,0.06,1460.2526,1435.7352
"282","Vacular",0.92,0.08,4.9682083,1443.4075
