"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"104","NonVascular",0.15,0.85,79.41892,722.5865
"105","Vacular",0.81,0.19,407.87616,728.79816
"106","NonVascular",0.02,0.98,1835.4478,738.0818
"107","Vacular",0.96,0.04,1144.297,739.6909
"108","Vacular",0.94,0.06,651.0194,744.1579
"110","NonVascular",0.03,0.97,1774.9667,754.3433
"112","Vacular",0.81,0.19,1886.006,748.5727
"113","Vacular",0.97,0.03,951.4564,758.407
"114","NonVascular",0.18,0.82,1437.8296,771.98517
"115","NonVascular",0.11,0.89,401.5289,779.07556
"116","NonVascular",0,1,1749.4788,802.96075
"117","NonVascular",0.14,0.86,785.8042,815.4207
"118","NonVascular",0.07,0.93,353.34888,810.2733
"119","Vacular",0.98,0.02,230.22069,824.68506
"120","NonVascular",0.08,0.92,423.78986,822.71014
"121","Vacular",0.91,0.09,1013.38,838.07776
"122","Vacular",0.91,0.09,664.80334,845.2239
"123","NonVascular",0.01,0.99,1682.8191,859.74396
"125","NonVascular",0.13,0.87,341.57983,857.4454
"126","Vacular",0.84,0.16,1186.3196,882.08246
"127","Vacular",0.97,0.03,317.2801,874.83795
"128","NonVascular",0.02,0.98,1646.4602,892.5881
"130","Vacular",0.96,0.04,1508.6604,881.1159
"131","Vacular",0.96,0.04,808.1824,896.7471
"132","Vacular",0.93,0.07,471.109,892.91
"135","Vacular",0.97,0.03,168.45433,903.93207
"138","Vacular",0.97,0.03,846.4578,917.09717
"143","Vacular",0.83,0.17,660.01764,926.8546
"145","NonVascular",0.18,0.82,349.17648,942.39703
"147","Vacular",0.83,0.17,1593.7759,951.977
"148","Vacular",0.87,0.13,1746.747,956.8163
"151","Vacular",0.96,0.04,727.9307,983.2037
"152","Vacular",0.94,0.06,796.7716,988.05884
"153","NonVascular",0.05,0.95,1834.1624,1015.32104
"154","Vacular",0.95,0.05,1512.2632,1018.9786
"155","Vacular",1,0,1099.9064,1025.6305
"157","NonVascular",0.18,0.82,1855.6953,1039.0234
"159","NonVascular",0.18,0.82,901.8929,1056.6875
"167","Vacular",0.96,0.04,34.56539,1118.7002
"168","Vacular",1,0,347.34177,1115.962
"170","Vacular",0.96,0.04,694.0268,1140.7346
"171","Vacular",0.9,0.1,1349.991,1148.3374
"172","Vacular",0.9,0.1,14.358696,1165.1195
"173","Vacular",0.93,0.07,1010.08673,1166.2551
"174","NonVascular",0.08,0.92,499.15518,1163.6827
"176","Vacular",0.98,0.02,296.689,1176.6653
"178","NonVascular",0.17,0.83,1150.8911,1205.8367
"179","NonVascular",0.12,0.88,1248.122,1233.4487
"180","Vacular",0.96,0.04,1333.5033,1244.4734
"183","Vacular",0.86,0.14,786.894,1270.6855
"184","NonVascular",0.14,0.86,1930.5818,1264.2667
"186","Vacular",0.91,0.09,540.60626,1273.35
"187","NonVascular",0.03,0.97,448.70663,1319.0978
"188","NonVascular",0.04,0.96,415.11386,1281.9576
"191","Vacular",1,0,239.53159,1322.15
"197","Vacular",0.85,0.15,67.71722,1377.709
"200","NonVascular",0.08,0.92,125.57627,1390.9421
"202","Vacular",0.97,0.03,966.7619,1395.2278
"203","Vacular",0.82,0.18,338.54407,1404.2318
"204","Vacular",0.95,0.05,614.39935,1412.3624
"206","Vacular",0.96,0.04,277.06775,1417.6309
"213","Vacular",0.99,0.01,1782.034,1449.091
"214","Vacular",0.91,0.09,148.12941,1449.4971
"215","Vacular",0.99,0.01,365.69116,1450.8726
"216","Vacular",0.97,0.03,1263.0928,1453.2943
"217","NonVascular",0.09,0.91,1842.0817,1454.7211
