"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"94","NonVascular",0.09,0.91,738.62885,374.03845
"95","Vacular",0.83,0.17,1652.9575,376.83978
"96","NonVascular",0.11,0.89,491.82318,379.2073
"97","NonVascular",0.02,0.98,1612.4282,389.29495
"98","NonVascular",0.15,0.85,1692.3636,384.33472
"99","NonVascular",0.02,0.98,134.07214,401.71506
"100","NonVascular",0.03,0.97,225.41228,395.6871
"102","Vacular",0.97,0.03,977.3388,421.17523
"104","NonVascular",0.02,0.98,14.881579,453.01974
"105","Vacular",0.9,0.1,486.5453,428.03937
"107","Vacular",1,0,1048.4274,440.9316
"108","NonVascular",0.11,0.89,143.26674,473.76782
"110","NonVascular",0.08,0.92,959.3467,443.33334
"111","NonVascular",0.16,0.84,1680.2877,453.98093
"113","Vacular",0.84,0.16,1496.3276,455.96295
"114","NonVascular",0.1,0.9,567.7658,472.96405
"117","Vacular",0.89,0.11,828.39465,474.5252
"119","NonVascular",0.05,0.95,1502.2936,481.51648
"120","Vacular",0.95,0.05,1105.0546,484.18546
"121","NonVascular",0.09,0.91,57.919754,503.786
"122","Vacular",0.98,0.02,1457.2161,492.75616
"124","Vacular",0.81,0.19,303.89154,514.8201
"125","NonVascular",0.11,0.89,1186.4052,513.20795
"126","Vacular",0.99,0.01,937.65967,524.08636
"128","NonVascular",0.02,0.98,452.31253,553.0721
"129","NonVascular",0.05,0.95,1883.7554,543.1926
"130","Vacular",0.93,0.07,317.7495,553.071
"132","NonVascular",0.15,0.85,280.15295,546.4294
"135","NonVascular",0.17,0.83,1027.0309,565.0618
"136","Vacular",0.95,0.05,1004.39886,571.35614
"139","Vacular",0.87,0.13,903.8583,586.72064
"140","Vacular",1,0,113.438286,582.194
"141","NonVascular",0.04,0.96,308.01053,581.80524
"142","Vacular",0.9,0.1,1766.9684,583.983
"143","NonVascular",0.17,0.83,694.28,578.4
"144","NonVascular",0,1,1890.0272,629.21606
"145","NonVascular",0.08,0.92,179.03738,645.2331
"146","NonVascular",0.16,0.84,279.56042,594.3516
"147","NonVascular",0.19,0.81,980.99097,597.1622
"148","Vacular",0.95,0.05,679.75336,604.5818
"150","NonVascular",0.16,0.84,646.2031,615.83124
"151","NonVascular",0.18,0.82,888.81915,610.6064
"155","Vacular",0.93,0.07,901.9798,636.60095
"156","NonVascular",0.19,0.81,677.1825,636.5985
"157","NonVascular",0.05,0.95,584.75555,642.8333
"159","Vacular",0.99,0.01,32.725388,659.0674
"160","NonVascular",0.14,0.86,1784.8239,651.81134
"161","Vacular",0.96,0.04,1282.5411,658.8176
"163","NonVascular",0.07,0.93,1821.9146,658.9196
"165","Vacular",1,0,564.7039,662.0643
"172","NonVascular",0,1,16.678596,725.1576
"173","NonVascular",0.12,0.88,832.44446,706.09875
"175","NonVascular",0.02,0.98,121.66613,729.5458
"176","NonVascular",0.06,0.94,559.1943,732.8226
"177","Vacular",0.98,0.02,604.5209,733.9749
"178","NonVascular",0.07,0.93,631.29346,733.63586
"181","Vacular",0.97,0.03,408.38583,738.9816
"183","NonVascular",0.03,0.97,255.32661,746.7684
"184","NonVascular",0.01,0.99,1893.9436,750.8162
"185","Vacular",0.93,0.07,1433.2621,747.0712
"186","NonVascular",0.09,0.91,378.34683,747.96533
"188","Vacular",0.82,0.18,113.34858,764.91486
"189","NonVascular",0.18,0.82,572.1963,780.3047
"190","NonVascular",0.03,0.97,625.1335,776.6728
"193","Vacular",0.88,0.12,868.21326,789.5332
"195","NonVascular",0.03,0.97,222.06602,812.8379
"196","Vacular",0.96,0.04,363.50882,815.7753
"198","NonVascular",0.09,0.91,3.437086,819.24506
"199","Vacular",0.9,0.1,507.63635,823.36676
"200","Vacular",0.94,0.06,1555.6492,824.4834
"202","Vacular",0.97,0.03,267.4264,838.99615
"203","Vacular",0.96,0.04,1207.3564,838.91833
"204","NonVascular",0.18,0.82,773.4039,836.1539
"205","Vacular",0.88,0.12,192.0804,851.7451
"206","NonVascular",0.03,0.97,487.44052,855.1367
"207","NonVascular",0.01,0.99,729.02167,859.5766
"208","NonVascular",0.06,0.94,153.5813,860.8174
"209","NonVascular",0.08,0.92,353.54907,871.4264
"210","Vacular",0.96,0.04,691.5167,880.68695
"212","NonVascular",0.1,0.9,84.88444,898.7649
"215","NonVascular",0.16,0.84,161.87064,918.295
"217","Vacular",0.95,0.05,386.67337,918.5628
"219","NonVascular",0.04,0.96,34.726097,994.0884
"220","NonVascular",0.04,0.96,808.8807,927.3965
"223","Vacular",0.82,0.18,1853.0292,941.85944
"224","Vacular",0.99,0.01,829.96643,946.3385
"225","NonVascular",0.03,0.97,435.96054,964.5055
"226","NonVascular",0.01,0.99,670.61566,978.8579
"228","NonVascular",0.16,0.84,1839.9646,978.81415
"229","NonVascular",0,1,110.604515,1014.138
"230","Vacular",0.81,0.19,1906.0442,992.44476
"231","Vacular",0.87,0.13,412.9091,1005.9008
"232","NonVascular",0.06,0.94,607.5167,1016.0153
"233","Vacular",0.91,0.09,387.15842,1036.2427
"234","NonVascular",0.18,0.82,300.80435,1029.9711
"240","Vacular",0.95,0.05,38.507725,1071.3643
"241","NonVascular",0.02,0.98,350.46756,1075.3492
"243","NonVascular",0.16,0.84,1240.5564,1077.9476
"246","NonVascular",0.08,0.92,1275.9135,1085.1154
"247","Vacular",0.98,0.02,776.2507,1091.2559
"249","NonVascular",0.19,0.81,318.1771,1096.7084
"250","NonVascular",0.15,0.85,1251.5317,1117.3389
"251","NonVascular",0.05,0.95,357.53964,1108.954
"252","NonVascular",0.14,0.86,1225.7675,1111.6017
"253","Vacular",0.87,0.13,1399.2368,1115.0176
"254","Vacular",0.96,0.04,133.55965,1116.7354
"255","NonVascular",0.14,0.86,181.9579,1116.2211
"257","NonVascular",0.02,0.98,39.90113,1135.1243
"258","NonVascular",0,1,1682.3008,1139.4252
"259","NonVascular",0.17,0.83,726.89,1133.64
"260","NonVascular",0.03,0.97,11.445017,1145.2749
"262","Vacular",0.89,0.11,987.195,1152.9543
"263","NonVascular",0.04,0.96,136.79929,1155.6165
"264","Vacular",0.97,0.03,557.38245,1161.3173
"265","NonVascular",0.03,0.97,212.47751,1215.6049
"267","NonVascular",0.03,0.97,13.411274,1193.8372
"270","NonVascular",0.03,0.97,1829.0037,1208.1884
"273","Vacular",1,0,260.99722,1203.7333
"274","Vacular",0.98,0.02,82.57817,1212.8525
"277","NonVascular",0.05,0.95,72.545456,1240.0769
"278","Vacular",0.95,0.05,324.92514,1252.8431
"279","NonVascular",0.01,0.99,1821.0388,1275.4878
"280","NonVascular",0.08,0.92,110.529686,1310.5864
"283","NonVascular",0.08,0.92,1542.9918,1305.1344
"284","Vacular",0.94,0.06,851.7714,1298.1079
"286","Vacular",0.94,0.06,504.8545,1308.7301
"287","NonVascular",0.16,0.84,245.5091,1309.8363
"288","NonVascular",0.02,0.98,163.43198,1326.7517
"289","Vacular",0.88,0.12,33.314285,1334.496
"290","Vacular",0.9,0.1,1157.39,1345.2283
"293","Vacular",0.89,0.11,299.533,1369.5736
"295","Vacular",0.93,0.07,162.34903,1382.0775
"296","NonVascular",0.03,0.97,282.87918,1405.5215
"297","Vacular",1,0,312.5515,1402.8636
"298","NonVascular",0.16,0.84,117.6875,1399.6875
"299","NonVascular",0.01,0.99,1429.0498,1414.9479
"303","NonVascular",0.03,0.97,1108.7684,1437.226
"305","Vacular",0.93,0.07,485.9572,1431.8806
"306","NonVascular",0.15,0.85,244.6204,1436.7815
"307","Vacular",0.99,0.01,116.81682,1435.2672
"308","NonVascular",0.12,0.88,87.05238,1449.3715
