"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"207","Vacular",0.94,0.06,218.6409,1137.7357
"209","Vacular",0.96,0.04,114.909355,1154.1345
"210","Vacular",0.81,0.19,245.74135,1156.4119
"212","Vacular",0.93,0.07,641.55676,1171.2297
"213","Vacular",0.88,0.12,367.91437,1178.8746
"214","Vacular",0.82,0.18,744.0595,1186.2858
"215","Vacular",0.94,0.06,1579.635,1192.0511
"216","NonVascular",0.14,0.86,91.42342,1197.9504
"217","NonVascular",0.02,0.98,292.2734,1228.007
"221","NonVascular",0.03,0.97,1922.1473,1228.1418
"223","NonVascular",0.01,0.99,247.6289,1277.0552
"225","Vacular",0.95,0.05,897.9286,1263.9178
"226","NonVascular",0.16,0.84,58.460674,1261.5842
"228","Vacular",0.92,0.08,286.1625,1275.45
"229","NonVascular",0.09,0.91,713.469,1271.6138
"230","Vacular",0.87,0.13,685.6525,1282.822
"232","Vacular",0.89,0.11,1409.5182,1293.6182
"233","NonVascular",0.14,0.86,1930.3375,1292.0375
"234","Vacular",0.94,0.06,13.885442,1308.3699
"236","NonVascular",0.02,0.98,1660.4805,1338.0555
"237","Vacular",0.98,0.02,1777.2197,1317.7915
"238","NonVascular",0.03,0.97,1124.4318,1331.2334
"239","Vacular",0.97,0.03,284.86646,1325.2052
"241","NonVascular",0.13,0.87,235.1923,1342.6804
"242","NonVascular",0.03,0.97,721.5777,1381.371
"243","Vacular",0.94,0.06,1058.6067,1339.8245
"247","NonVascular",0,1,1749.623,1368.9908
"248","NonVascular",0.12,0.88,765.9197,1346.0511
"249","Vacular",0.99,0.01,16.076923,1376.6373
"250","NonVascular",0.02,0.98,1925.9972,1406.3552
"251","NonVascular",0.01,0.99,1887.8517,1381.9775
"252","NonVascular",0.12,0.88,127.20639,1405.5105
"253","NonVascular",0.03,0.97,622.68134,1391.0725
"255","Vacular",0.81,0.19,822.5855,1400.2073
"256","Vacular",0.83,0.17,24.5,1412.9883
"257","NonVascular",0.02,0.98,778.1061,1411.1818
"258","NonVascular",0.08,0.92,1274.097,1408.2015
"259","NonVascular",0.17,0.83,1780.2236,1419.4316
"260","Vacular",0.97,0.03,356.16238,1423.25
"261","NonVascular",0.03,0.97,1024.8147,1445.5881
"262","NonVascular",0.02,0.98,1239.8594,1437.0647
"264","NonVascular",0.19,0.81,372.08398,1438.0305
"266","Vacular",0.96,0.04,184.4127,1450.3651
"267","NonVascular",0.16,0.84,53.642532,1453.8235
"268","NonVascular",0.18,0.82,147.86765,1454.2794
