"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"191","NonVascular",0.05,0.95,108.09407,779.0235
"192","NonVascular",0.04,0.96,458.96854,775.3195
"193","NonVascular",0.07,0.93,403.63043,784.54565
"196","NonVascular",0.02,0.98,26.03418,817.7887
"199","NonVascular",0,1,1675.865,834.8923
"200","NonVascular",0.01,0.99,775.4427,821.00793
"203","NonVascular",0.1,0.9,87.18367,817.67346
"204","NonVascular",0.03,0.97,141.99297,857.4569
"206","Vacular",0.84,0.16,844.53845,846.0481
"207","NonVascular",0.1,0.9,357.81033,871.2207
"209","NonVascular",0.01,0.99,1585.5294,881.7593
"210","NonVascular",0.02,0.98,393.36053,919.0792
"212","NonVascular",0,1,151.61137,894.2495
"213","NonVascular",0,1,1637.3546,886.0368
"216","Vacular",0.95,0.05,856.82635,905.811
"217","Vacular",0.9,0.1,884.26013,910.1554
"219","NonVascular",0.05,0.95,579.372,915.3452
"220","Vacular",0.94,0.06,969.6474,918.1873
"225","NonVascular",0.12,0.88,1355.4437,920.17065
"228","Vacular",0.97,0.03,184.21318,941.7868
"229","Vacular",0.91,0.09,549.8213,940.4936
"233","NonVascular",0.04,0.96,260.632,945.412
"234","Vacular",0.89,0.11,1036.415,957.61633
"236","NonVascular",0.1,0.9,1244.7295,958.0682
"237","NonVascular",0.05,0.95,1079.9022,964.95654
"238","NonVascular",0.1,0.9,535.68365,957.4388
"240","NonVascular",0.17,0.83,756.95605,984.81525
"241","NonVascular",0.01,0.99,310.3903,977.5126
"243","NonVascular",0.02,0.98,478.48108,974.3464
"249","NonVascular",0.04,0.96,1199.3312,980.2808
"251","NonVascular",0.01,0.99,1033.1918,993.047
"254","NonVascular",0.14,0.86,1932.5258,993.7835
"258","NonVascular",0.02,0.98,1823.8468,1081.501
"263","NonVascular",0.03,0.97,857.38446,1086.6682
"264","NonVascular",0.17,0.83,542.1525,1031.791
"265","NonVascular",0.18,0.82,958.06793,1035.6359
"267","NonVascular",0,1,790.5107,1081.0856
"268","NonVascular",0.19,0.81,1701.2174,1047.0145
"270","Vacular",0.95,0.05,968.84985,1061.4758
"274","NonVascular",0.19,0.81,982.0364,1081.1637
"280","Vacular",0.89,0.11,1828.7283,1115.9873
"282","Vacular",0.85,0.15,1333.6469,1125.1818
"287","NonVascular",0.18,0.82,331.24063,1149.1765
"288","NonVascular",0.06,0.94,1661.3221,1206.0134
"291","NonVascular",0,1,690.5967,1172.309
"292","NonVascular",0.16,0.84,729.7627,1163.4576
"293","NonVascular",0.07,0.93,993.994,1168.3386
"298","Vacular",0.86,0.14,1346.9781,1189.0062
"302","Vacular",0.99,0.01,1131.2239,1198.2214
"303","NonVascular",0.18,0.82,1807.7454,1198.9877
"305","Vacular",0.99,0.01,1775.4623,1204.9121
"306","Vacular",0.87,0.13,1258.3372,1213.4504
"309","NonVascular",0.16,0.84,434.79837,1297.7289
"310","NonVascular",0.17,0.83,734.35614,1214.9315
"312","Vacular",0.91,0.09,1070.8606,1228.3442
"313","NonVascular",0.01,0.99,703.87524,1222.7135
"317","NonVascular",0.05,0.95,1849.229,1247.313
"318","Vacular",0.92,0.08,1102.2654,1239.6893
"320","Vacular",0.91,0.09,1234.0773,1242.6455
"321","Vacular",0.91,0.09,746.12994,1252.5118
"322","NonVascular",0.02,0.98,921.62714,1266.7415
"323","Vacular",0.99,0.01,980.7982,1256.8071
"324","Vacular",1,0,1042.7268,1264.989
"325","Vacular",0.9,0.1,1217.26,1266.275
"329","NonVascular",0.03,0.97,795.44617,1282.6595
"330","NonVascular",0.18,0.82,1646.4902,1268.8628
"331","Vacular",0.98,0.02,1192.2109,1281.8154
"332","NonVascular",0.14,0.86,705.5466,1310.7959
"336","NonVascular",0.12,0.88,742.1197,1293.8944
"337","NonVascular",0.08,0.92,1067.1224,1309.1428
"338","NonVascular",0.02,0.98,1541.1793,1311.6241
"340","NonVascular",0.17,0.83,1486.855,1332.211
"344","Vacular",0.82,0.18,1200.8783,1332.0243
"346","Vacular",0.94,0.06,752.1646,1334.828
"347","Vacular",0.85,0.15,1648.3162,1336.3774
"349","Vacular",0.88,0.12,793.5443,1336.3325
"358","NonVascular",0.05,0.95,960.66174,1375.4088
"359","NonVascular",0.14,0.86,805.05884,1393.293
"363","Vacular",0.91,0.09,651.66187,1404
"364","Vacular",0.95,0.05,676.8344,1410.7363
"365","Vacular",0.96,0.04,944.6387,1411.4117
"367","Vacular",0.89,0.11,1013.2409,1411.1144
"369","NonVascular",0.01,0.99,1579.2468,1429.8623
"370","Vacular",0.85,0.15,250.99895,1428.6923
"373","NonVascular",0.13,0.87,1623.4518,1431.9847
"380","Vacular",0.96,0.04,468.45312,1451.9244
