"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"133","NonVascular",0.09,0.91,1499.8033,489.11975
"134","Vacular",0.96,0.04,538.4241,447.83093
"136","NonVascular",0.12,0.88,1717.8069,463.06052
"138","NonVascular",0.1,0.9,1052.2793,519.84534
"140","Vacular",1,0,1347.9403,484.26328
"141","NonVascular",0.18,0.82,839.0261,482.47058
"142","NonVascular",0,1,1427.3081,503.89276
"144","NonVascular",0.17,0.83,1590.0109,485.5
"145","Vacular",0.86,0.14,1714.9486,497.05945
"146","NonVascular",0.03,0.97,1329.7302,509.69724
"147","NonVascular",0,1,440.62534,506.74936
"148","NonVascular",0.08,0.92,507.48447,512.59625
"149","Vacular",0.84,0.16,604.3206,503.20612
"150","NonVascular",0.05,0.95,1656.3162,538.6517
"151","Vacular",0.86,0.14,948.7449,502.58502
"152","NonVascular",0.15,0.85,1112.7966,506.97882
"154","NonVascular",0.12,0.88,1201.8981,505.9434
"155","NonVascular",0.19,0.81,395.94446,508.01852
"156","NonVascular",0,1,1740.8396,553.5069
"157","NonVascular",0.03,0.97,584.1526,549.06244
"158","NonVascular",0.01,0.99,1216.6748,575.0722
"159","NonVascular",0.17,0.83,1105.4017,551.2398
"161","NonVascular",0.16,0.84,1152.3857,607.6619
"163","Vacular",0.81,0.19,1495.7727,555.1558
"164","NonVascular",0.08,0.92,711.7769,560.51605
"165","NonVascular",0.15,0.85,1430.6105,562.1124
"167","Vacular",0.91,0.09,548.55316,565.79016
"168","NonVascular",0.01,0.99,1381.5378,573.86017
"169","NonVascular",0.16,0.84,510.7455,594.2709
"170","Vacular",0.91,0.09,1547.1798,592.86237
"171","NonVascular",0.03,0.97,1276.8413,600.97595
"173","NonVascular",0,1,1076.0222,615.3773
"174","NonVascular",0.15,0.85,1765.746,599.7857
"175","NonVascular",0.08,0.92,649.0347,649.8151
"176","NonVascular",0.09,0.91,1357.8328,618.53625
"179","Vacular",0.96,0.04,1783.0541,623.9902
"180","NonVascular",0.01,0.99,1210.9872,683.5116
"182","NonVascular",0.02,0.98,1634.5967,649.8718
"183","NonVascular",0.02,0.98,1730.8619,671.7807
"184","Vacular",0.98,0.02,1671.933,648.6764
"186","NonVascular",0.18,0.82,1367.9908,650.26605
"187","NonVascular",0.09,0.91,545.4687,667.80023
"188","Vacular",0.95,0.05,876.2493,665.1351
"190","Vacular",0.88,0.12,505.53885,664.886
"191","NonVascular",0.03,0.97,1546.2146,670.6373
"192","NonVascular",0.07,0.93,659.9555,671.7068
"193","NonVascular",0.01,0.99,728.2058,721.74976
"194","NonVascular",0.01,0.99,1417.2917,716.1089
"196","NonVascular",0,1,1041.5748,702.5465
"197","NonVascular",0.03,0.97,571.6581,705.083
"198","NonVascular",0.19,0.81,1503.3961,740.92163
"199","NonVascular",0.09,0.91,816.2622,705.2683
"200","NonVascular",0.18,0.82,1132.8387,727.19354
"201","NonVascular",0.18,0.82,843.6257,721.0168
"202","Vacular",0.95,0.05,1250.416,727.5785
"203","NonVascular",0.09,0.91,1312.0918,749.15295
"205","NonVascular",0.05,0.95,871.4396,735.5705
"206","NonVascular",0.13,0.87,1082.3441,737.8172
"207","NonVascular",0.02,0.98,1645.5612,760.49866
"208","Vacular",0.92,0.08,597.9312,742.56085
"209","NonVascular",0.07,0.93,1021.6394,743.9375
"211","NonVascular",0.19,0.81,1234.2106,738.7719
"212","NonVascular",0.08,0.92,651.2904,862.2729
"213","NonVascular",0.01,0.99,1204.1805,761.15515
"214","NonVascular",0.12,0.88,1108.0735,764.8715
"215","NonVascular",0.19,0.81,1009.339,750.22034
"216","NonVascular",0.02,0.98,544.6699,768.65045
"217","NonVascular",0.01,0.99,1555.0743,769.01184
"218","NonVascular",0.17,0.83,1715.3945,756.0275
"219","Vacular",1,0,901.5097,768.28156
"220","NonVascular",0.01,0.99,1003.7828,786.05176
"223","NonVascular",0.04,0.96,1413.2424,781.22797
"224","NonVascular",0.07,0.93,587.8544,785.71173
"225","NonVascular",0.18,0.82,921.0538,781.9032
"226","Vacular",0.98,0.02,1325.367,786.4286
"227","NonVascular",0.13,0.87,1335.7305,858.3133
"229","Vacular",1,0,1092.7258,799.141
"230","NonVascular",0.03,0.97,1344.8049,809.731
"231","NonVascular",0.13,0.87,1533.1788,799.10596
"232","NonVascular",0.18,0.82,1651.2784,795.96204
"233","Vacular",1,0,1564.6097,803.90515
"237","NonVascular",0.01,0.99,1185.2529,826.33234
"238","Vacular",0.99,0.01,946.76904,832.5748
"239","NonVascular",0,1,1561.2836,835.9987
"242","NonVascular",0.17,0.83,1624.4678,843.9946
"243","NonVascular",0.05,0.95,1763.968,854.2884
"244","Vacular",0.92,0.08,1451.6858,854.8447
"245","NonVascular",0.03,0.97,963.617,849.17554
"246","NonVascular",0.04,0.96,1040.2241,867.0338
"247","Vacular",1,0,1672.5682,860.07245
"248","NonVascular",0,1,1162.1621,870.7278
"249","NonVascular",0.01,0.99,1532.926,876.39777
"250","Vacular",0.96,0.04,1618.7299,867.34375
"251","NonVascular",0.15,0.85,1866.3059,941.9318
"254","NonVascular",0.03,0.97,1727.2021,876.99695
"255","NonVascular",0.14,0.86,529.6144,895.6809
"256","NonVascular",0.04,0.96,1119.4524,972.35266
"258","Vacular",0.92,0.08,1222.8351,882.52576
"259","Vacular",0.92,0.08,1197.8945,884.84406
"260","NonVascular",0.02,0.98,444.93826,890.26544
"262","NonVascular",0.15,0.85,740.83813,895.55493
"264","Vacular",0.97,0.03,1197.9539,905.78156
"265","NonVascular",0.04,0.96,1423.9443,949.6271
"266","Vacular",0.99,0.01,1762.0978,909.32764
"267","NonVascular",0.19,0.81,1467.8182,901.1818
"271","NonVascular",0,1,571.98785,939.00604
"273","NonVascular",0,1,904.8807,955.08325
"274","NonVascular",0.05,0.95,1011.2829,943.60486
"275","NonVascular",0.18,0.82,1515.3861,942.98517
"276","NonVascular",0.05,0.95,1235.3162,949.1622
"278","NonVascular",0.17,0.83,755.74,946.56665
"279","NonVascular",0.19,0.81,1546.8594,946.0469
"280","NonVascular",0.01,0.99,1763.3529,987.2446
"281","NonVascular",0.16,0.84,1655.9756,957.7561
"285","NonVascular",0.05,0.95,611.4778,972.8
"286","NonVascular",0.14,0.86,1931.0792,969.59406
"287","NonVascular",0.01,0.99,1522.9867,978.18604
"288","NonVascular",0.01,0.99,730.0577,986.89233
"289","NonVascular",0.02,0.98,812.53,1019.4629
"290","NonVascular",0.01,0.99,1472.4072,1001.6787
"291","NonVascular",0,1,1272.5599,1024.4924
"292","NonVascular",0,1,1857.5923,1024.8735
"294","NonVascular",0,1,561.54486,1020.3093
"295","NonVascular",0.16,0.84,1511.363,1007.6607
"296","NonVascular",0.01,0.99,664.3432,1017.4174
"298","NonVascular",0.02,0.98,423.5398,1031.466
"299","NonVascular",0.1,0.9,928.37,1027.5913
"300","NonVascular",0.18,0.82,1523.238,1020.8929
"301","NonVascular",0.07,0.93,504.47202,1028.9124
"304","NonVascular",0.17,0.83,612.8301,1029.9706
"307","NonVascular",0.06,0.94,689.03406,1045.2426
"308","NonVascular",0.04,0.96,1045.3518,1045.3025
"309","NonVascular",0,1,1107.4546,1053.2261
"310","Vacular",0.98,0.02,1750.5481,1048.5848
"311","NonVascular",0.15,0.85,391.22296,1048.6757
"312","NonVascular",0.03,0.97,1315.5421,1068.457
"313","NonVascular",0.03,0.97,758.59485,1076.8541
"314","NonVascular",0.14,0.86,902.68335,1051.5778
"316","NonVascular",0.01,0.99,1640.7887,1077.556
"317","NonVascular",0.09,0.91,1864.7524,1076.024
"319","NonVascular",0.01,0.99,461.8,1068.2355
"320","Vacular",0.98,0.02,1427.1538,1068.0769
"321","NonVascular",0.03,0.97,1203.8931,1068.5016
"323","NonVascular",0.01,0.99,1475.442,1093.6821
"328","NonVascular",0.02,0.98,1534.7397,1087.9847
"329","Vacular",0.99,0.01,712.3713,1085.504
"330","NonVascular",0.07,0.93,387.60648,1083.8657
"332","NonVascular",0.15,0.85,856.05554,1087.6324
"334","NonVascular",0.03,0.97,1400.2808,1089.6952
"335","NonVascular",0.01,0.99,1589.613,1095.8959
"336","NonVascular",0.14,0.86,895.5789,1092.4631
"337","NonVascular",0.04,0.96,1711.1348,1113.3885
"339","Vacular",0.9,0.1,975.5807,1109.7645
"340","NonVascular",0.16,0.84,947.9146,1106.3597
"341","NonVascular",0.01,0.99,1303.6602,1130.0812
"342","NonVascular",0.02,0.98,1790.0896,1131.2006
"343","NonVascular",0.04,0.96,403.92072,1123.407
"345","NonVascular",0.05,0.95,883.25385,1134.7966
"346","Vacular",1,0,1224.6536,1120.9518
"348","NonVascular",0,1,1425.4904,1132.3005
"350","Vacular",0.98,0.02,1605.2559,1132.7336
"351","NonVascular",0.17,0.83,1662.9664,1136.7479
"352","Vacular",1,0,797.32654,1135.33
"355","Vacular",0.95,0.05,516.6437,1148.3342
"356","NonVascular",0.02,0.98,1378.4827,1169.0236
"357","NonVascular",0.08,0.92,1031.9421,1199.11
"358","NonVascular",0.02,0.98,369.15286,1160.202
"359","NonVascular",0.18,0.82,840.339,1156.1187
"360","NonVascular",0.06,0.94,1588.78,1159.104
"361","NonVascular",0,1,780.34485,1167.116
"365","NonVascular",0.02,0.98,433.98483,1189.6931
"366","NonVascular",0.04,0.96,1412.7198,1260.3018
"368","NonVascular",0.12,0.88,1841.139,1187.1708
"369","Vacular",0.84,0.16,897.1936,1194.6929
"370","NonVascular",0.05,0.95,1280.795,1192.0481
"371","NonVascular",0.14,0.86,1223.0004,1295.9232
"373","NonVascular",0.03,0.97,1726.3801,1199.3591
"374","Vacular",1,0,1120.9191,1195.4779
"375","NonVascular",0.11,0.89,1508.2518,1243.5028
"377","NonVascular",0.04,0.96,1867.655,1225.9985
"378","Vacular",0.99,0.01,1562.8134,1205.1124
"379","NonVascular",0.13,0.87,948.2414,1219.5127
"381","NonVascular",0.19,0.81,1471.7108,1212.4579
"382","NonVascular",0.17,0.83,1923.5703,1221.5476
"383","NonVascular",0.02,0.98,1660.0453,1225.3201
"384","Vacular",0.82,0.18,920.6083,1228.8613
"385","NonVascular",0.06,0.94,1013.9718,1235.3816
"387","NonVascular",0.07,0.93,1630.3376,1247.7008
"388","Vacular",0.99,0.01,1055.5381,1249.7953
"390","Vacular",0.88,0.12,740.8403,1256.5508
"392","NonVascular",0.11,0.89,1273.2478,1275.9558
"393","Vacular",1,0,892.7155,1262.4141
"395","Vacular",0.89,0.11,1308.7072,1272
"396","NonVascular",0.16,0.84,1696.1351,1364.7928
"397","NonVascular",0.04,0.96,1045.4481,1281.1166
"398","NonVascular",0.18,0.82,963.9054,1272.2972
"400","NonVascular",0.03,0.97,413.9597,1298.6964
"401","NonVascular",0.01,0.99,1833.228,1282.3567
"403","Vacular",0.86,0.14,986.20264,1290.426
"404","NonVascular",0.08,0.92,735.37384,1283.1682
"406","NonVascular",0.05,0.95,813.3117,1330.2455
"407","NonVascular",0.03,0.97,755.5245,1327.1761
"411","NonVascular",0.03,0.97,1024.3002,1315.5184
"412","Vacular",0.95,0.05,1797.2437,1313.7373
"414","Vacular",0.95,0.05,1493.2673,1327.8226
"416","NonVascular",0.06,0.94,867.8432,1344.6921
"418","NonVascular",0.08,0.92,1222.166,1352.6976
"421","NonVascular",0.09,0.91,1139.7589,1368.1719
"422","Vacular",0.98,0.02,1657.944,1353.6785
"423","NonVascular",0.06,0.94,1064.1727,1361.83
"424","Vacular",0.99,0.01,1609.922,1362.1445
"426","NonVascular",0.04,0.96,1888.6239,1388.1184
"427","NonVascular",0.13,0.87,1447.1958,1375.3567
"428","Vacular",1,0,1497.65,1382.9895
"439","Vacular",0.98,0.02,1625.7172,1416.5829
"441","NonVascular",0.01,0.99,1798.4407,1425.1199
"443","Vacular",0.95,0.05,564.7119,1425.9945
"445","NonVascular",0.18,0.82,1463.3727,1430.6
"446","Vacular",0.96,0.04,1094.9541,1427.4006
"447","Vacular",0.94,0.06,1563.0194,1436.7957
"448","NonVascular",0.08,0.92,1637.254,1437.7166
"449","NonVascular",0.04,0.96,985.14307,1450.9717
"450","Vacular",1,0,1482.4807,1452.6456
"452","Vacular",0.81,0.19,1870.1068,1454.4493
