"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"184","NonVascular",0.01,0.99,1240.5559,481.07343
"185","NonVascular",0.15,0.85,1212.411,479.911
"186","NonVascular",0.05,0.95,1072.3243,483.72974
"187","NonVascular",0,1,1592.6078,491.533
"188","NonVascular",0.01,0.99,224.70671,515.54083
"189","NonVascular",0.16,0.84,1782.7476,495.2427
"190","NonVascular",0.19,0.81,618.4902,494.84314
"191","Vacular",0.91,0.09,1187.5375,501.4
"194","Vacular",0.98,0.02,1080.1111,513.4537
"195","NonVascular",0,1,1318.1796,520.0876
"197","NonVascular",0.15,0.85,968.818,536.5246
"198","NonVascular",0.19,0.81,894.7236,522.2358
"199","NonVascular",0.02,0.98,3.9672132,549.39343
"200","NonVascular",0.14,0.86,1842.2806,536.14954
"201","NonVascular",0,1,184.72122,563.6785
"202","NonVascular",0.03,0.97,441.73087,543.7213
"203","NonVascular",0.16,0.84,1677.3572,532.95715
"204","NonVascular",0.01,0.99,682.97455,541.2448
"206","Vacular",1,0,249.88373,548.9638
"207","NonVascular",0.03,0.97,124.21965,552.711
"209","NonVascular",0.02,0.98,1243.5638,593.911
"210","NonVascular",0.04,0.96,908.268,572.48224
"211","NonVascular",0.19,0.81,1035.0139,558.6528
"213","Vacular",0.94,0.06,1525.3146,568.8764
"215","NonVascular",0,1,1116.383,581.80774
"216","NonVascular",0.19,0.81,1665.2098,568.67285
"217","NonVascular",0,1,1384.5922,583.12976
"218","NonVascular",0.03,0.97,622.98456,578.287
"219","NonVascular",0.16,0.84,353.7937,590.7049
"220","NonVascular",0.03,0.97,1722.4193,586.7174
"221","NonVascular",0.01,0.99,1160.7554,603.2638
"223","Vacular",0.94,0.06,891.4933,611.7383
"224","NonVascular",0.18,0.82,549.39606,606.44556
"225","NonVascular",0.03,0.97,1576.3053,623.59326
"227","NonVascular",0.09,0.91,1619.9258,627.2871
"228","NonVascular",0.16,0.84,505.17987,623.03595
"231","NonVascular",0.04,0.96,801.36536,636.3173
"232","Vacular",1,0,1012.47485,633.23584
"234","Vacular",0.96,0.04,986.0123,637.28925
"235","NonVascular",0.1,0.9,340.3145,676.6648
"237","NonVascular",0.06,0.94,1034.2916,642.90625
"238","NonVascular",0.16,0.84,1114.0007,656.3695
"240","Vacular",0.97,0.03,1764.2394,651.9554
"241","NonVascular",0.18,0.82,297.59723,653.4722
"242","NonVascular",0.01,0.99,1259.9514,687.56824
"243","NonVascular",0.05,0.95,1349.1659,663.13904
"244","NonVascular",0.15,0.85,1878.2535,657.92957
"245","Vacular",0.87,0.13,792.199,673.24744
"246","NonVascular",0.03,0.97,197.79002,680.8189
"248","NonVascular",0.03,0.97,32.375,700.75
"250","Vacular",0.98,0.02,1571.9557,707.26825
"251","NonVascular",0.15,0.85,1132.8583,704.7087
"252","Vacular",0.99,0.01,479.15817,710.1786
"253","NonVascular",0.19,0.81,88.11957,708.7717
"254","NonVascular",0,1,160.22363,712.4641
"255","NonVascular",0,1,87.23948,731.8099
"256","NonVascular",0,1,1043.0477,744.9633
"257","NonVascular",0.01,0.99,816.117,724.4894
"258","NonVascular",0.08,0.92,1136.7911,767.406
"259","Vacular",0.98,0.02,604.34607,732.2427
"260","NonVascular",0,1,254.59337,754.42145
"261","NonVascular",0.08,0.92,1253.0166,734.71783
"262","Vacular",0.97,0.03,1581.8375,747.665
"263","Vacular",0.94,0.06,320.08212,751.1466
"264","Vacular",0.9,0.1,695.2045,756.591
"265","NonVascular",0,1,190.29456,760.7355
"266","NonVascular",0.09,0.91,790.87555,767.8489
"268","NonVascular",0.15,0.85,1209.7467,773.86
"269","NonVascular",0.02,0.98,861.6479,778.42255
"272","NonVascular",0.04,0.96,616.3633,777.52435
"274","NonVascular",0.02,0.98,158.09985,794.91376
"276","NonVascular",0.04,0.96,697.8268,792.1942
"277","NonVascular",0,1,990.04333,801.87756
"278","NonVascular",0.15,0.85,1247.131,795.7976
"279","NonVascular",0.16,0.84,349.53107,799.96045
"280","Vacular",0.89,0.11,1629.0099,805.44336
"281","Vacular",0.94,0.06,413.2243,808.6106
"284","NonVascular",0.01,0.99,852.5187,814.7884
"285","NonVascular",0.04,0.96,1521.3015,825.97504
"286","NonVascular",0.02,0.98,1129.0823,826.96686
"287","NonVascular",0.17,0.83,1317.4524,819.6746
"288","NonVascular",0.05,0.95,1594.9635,826.3992
"289","NonVascular",0.01,0.99,217.10321,828.4247
"290","NonVascular",0.02,0.98,1790.0966,824.8276
"291","Vacular",1,0,149.5573,833.5573
"292","NonVascular",0.09,0.91,871.837,843.50934
"293","NonVascular",0.01,0.99,169.20428,856.26227
"295","NonVascular",0.1,0.9,370.3989,853.2521
"296","NonVascular",0.14,0.86,1421.9741,859.30493
"297","NonVascular",0.09,0.91,1096.6519,873.8939
"298","NonVascular",0.03,0.97,1312.1847,858.91565
"300","NonVascular",0.04,0.96,1013.22186,859.0675
"301","NonVascular",0.01,0.99,1467.834,863.581
"302","Vacular",0.83,0.17,547.9231,867.8552
"304","NonVascular",0.01,0.99,301.8371,866.55206
"305","NonVascular",0.16,0.84,852.1105,868.6686
"306","Vacular",0.94,0.06,253.63542,871.2031
"307","NonVascular",0.01,0.99,900.98364,894.6029
"309","NonVascular",0.11,0.89,342.78522,881.4869
"310","Vacular",0.86,0.14,1716.4152,889.8683
"313","Vacular",0.96,0.04,244.75471,895.10376
"314","NonVascular",0.02,0.98,99.9745,901.1671
"315","Vacular",0.97,0.03,853.71063,903.65106
"316","NonVascular",0.07,0.93,1143.232,907.0736
"319","NonVascular",0.06,0.94,980.38916,908.827
"322","NonVascular",0.18,0.82,1710.2036,935.2558
"324","Vacular",0.86,0.14,514.2698,934.5099
"325","NonVascular",0.17,0.83,349.53732,932.3358
"326","NonVascular",0.03,0.97,640.5276,936.6258
"327","NonVascular",0.01,0.99,783.4177,949.4451
"328","NonVascular",0.04,0.96,63.601448,957.2406
"329","Vacular",0.99,0.01,482.8137,950.62195
"330","NonVascular",0.04,0.96,897.358,952.564
"331","NonVascular",0.07,0.93,1010.7833,957.25555
"333","NonVascular",0.01,0.99,392.91653,982.7145
"334","Vacular",0.97,0.03,458.7639,962.8333
"335","Vacular",0.91,0.09,1630.8927,970.0732
"336","Vacular",0.85,0.15,1391.6067,971.5244
"339","NonVascular",0.19,0.81,562.7846,980.04614
"340","NonVascular",0.05,0.95,867.0817,986.68665
"341","NonVascular",0.03,0.97,1750,983.5
"342","NonVascular",0.18,0.82,1000.24615,981.7846
"343","NonVascular",0.08,0.92,1485.0464,997.2268
"346","Vacular",0.91,0.09,756.98566,1004.2636
"347","NonVascular",0.01,0.99,1559.3969,999.70636
"348","NonVascular",0.15,0.85,601.5846,999.96924
"349","Vacular",0.96,0.04,41.93386,1003.54236
"350","NonVascular",0.18,0.82,155.62886,1007.85565
"353","NonVascular",0.17,0.83,1384.8494,1011.726
"354","NonVascular",0.06,0.94,1685.3334,1010.5333
"355","Vacular",0.97,0.03,221.42409,1023.77747
"356","Vacular",0.94,0.06,30.286842,1030.9263
"358","NonVascular",0.11,0.89,6.48,1046.096
"360","Vacular",0.98,0.02,322.58264,1050.3856
"361","NonVascular",0.05,0.95,444.7807,1044.5614
"362","NonVascular",0.11,0.89,1075.7421,1058.0769
"363","NonVascular",0.03,0.97,644.09985,1057.6368
"364","NonVascular",0.12,0.88,903.9688,1061.0624
"365","Vacular",0.97,0.03,194.02899,1060.345
"366","NonVascular",0.08,0.92,164.7732,1070.0653
"369","NonVascular",0.03,0.97,590.6559,1080.8502
"370","NonVascular",0.01,0.99,867.122,1079.9424
"371","NonVascular",0.02,0.98,1494.568,1080.4082
"372","NonVascular",0.15,0.85,1402.8068,1077.4829
"373","NonVascular",0.13,0.87,818.5448,1095.7761
"374","NonVascular",0.18,0.82,1796.6154,1105.6346
"375","NonVascular",0.16,0.84,75.45188,1107.1088
"377","NonVascular",0.18,0.82,1234.4525,1121.9163
"378","NonVascular",0.16,0.84,755.28406,1120.485
"379","Vacular",1,0,1008.30493,1121.4341
"380","NonVascular",0.13,0.87,949.1699,1120.5292
"381","NonVascular",0.16,0.84,436.2124,1120.2035
"382","Vacular",0.98,0.02,1616.8392,1125.9
"383","NonVascular",0.01,0.99,1041.1722,1131.8687
"387","NonVascular",0.09,0.91,1281.3245,1164.8707
"388","NonVascular",0.17,0.83,995.8052,1143.9854
"389","Vacular",0.85,0.15,205.30646,1147.712
"390","Vacular",0.96,0.04,807.50757,1170.0173
"393","NonVascular",0.17,0.83,936.708,1166.9464
"394","NonVascular",0.02,0.98,1639.0809,1168.0809
"397","Vacular",0.88,0.12,261.33334,1184.7418
"398","NonVascular",0.17,0.83,986.2495,1189.3387
"399","NonVascular",0.03,0.97,1728.3257,1185.4348
"401","Vacular",0.93,0.07,1210.0331,1208.715
"403","Vacular",0.91,0.09,1305.0496,1222.5541
"404","Vacular",0.99,0.01,319.675,1224.3223
"405","NonVascular",0.18,0.82,1499.4906,1222.8113
"406","Vacular",0.98,0.02,998.46136,1237.5386
"407","Vacular",0.86,0.14,930.8808,1238.0116
"408","Vacular",0.97,0.03,1333.2,1253.0667
"409","Vacular",0.97,0.03,168.50116,1260.97
"410","Vacular",0.87,0.13,1837.5477,1265.7898
"413","NonVascular",0.13,0.87,1369.0369,1269.4877
"416","NonVascular",0.1,0.9,1283.7109,1276.4807
"417","Vacular",0.93,0.07,525.17584,1272.8153
"418","NonVascular",0.13,0.87,588.6854,1284.5061
"420","NonVascular",0.08,0.92,1242.0245,1274.9016
"423","Vacular",0.87,0.13,854.37274,1293.653
"425","NonVascular",0.02,0.98,1476.7152,1292.3898
"428","NonVascular",0.14,0.86,735.85126,1315.7067
"429","NonVascular",0.01,0.99,629.694,1321.1772
"431","Vacular",1,0,1602.992,1320.82
"432","Vacular",0.88,0.12,942.2074,1331.7659
"433","NonVascular",0.03,0.97,1476.1572,1331.2998
"437","NonVascular",0.03,0.97,1639.7554,1346.3777
"438","Vacular",0.98,0.02,1215.6168,1349.6168
"441","NonVascular",0.14,0.86,134.7653,1346.551
"444","Vacular",0.92,0.08,783.7704,1378.0472
"445","NonVascular",0.17,0.83,1874.0753,1375.6576
"446","NonVascular",0.17,0.83,213.87292,1377.4088
"447","NonVascular",0.07,0.93,148.53438,1382.7859
"449","NonVascular",0.16,0.84,1738.066,1395.3347
"450","Vacular",0.89,0.11,965.5725,1394.4907
"451","NonVascular",0.05,0.95,1064.0435,1408.5397
"452","NonVascular",0.15,0.85,498.3841,1393.3577
"455","NonVascular",0.03,0.97,1491.0898,1429.0168
"456","Vacular",1,0,1276.187,1447.3563
"457","Vacular",0.9,0.1,265.46716,1447.5767
"458","NonVascular",0.18,0.82,458.86365,1447.8734
"460","Vacular",0.85,0.15,1173.2205,1454.4718
