"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"110","NonVascular",0.17,0.83,1489.5934,1119.3956
"111","NonVascular",0.15,0.85,1457.96,1126.56
"114","NonVascular",0.18,0.82,551.339,1141.356
"115","Vacular",0.94,0.06,534.76117,1157.6116
"117","NonVascular",0.01,0.99,497.3882,1166.1057
"119","NonVascular",0.03,0.97,1049.2395,1163.4905
"120","NonVascular",0.07,0.93,1332.3495,1165.4032
"121","NonVascular",0.02,0.98,410.36478,1186.9233
"122","NonVascular",0.06,0.94,1115.4525,1185.6898
"124","Vacular",0.99,0.01,679.2395,1196.5135
"125","Vacular",0.96,0.04,338.69208,1196.302
"126","Vacular",0.97,0.03,1083.7107,1210.9518
"129","Vacular",0.82,0.18,1208.7079,1216.5667
"130","Vacular",0.95,0.05,884.69586,1234.7786
"131","NonVascular",0.13,0.87,901.96875,1233.4922
"133","Vacular",1,0,426.85013,1243.478
"134","NonVascular",0.16,0.84,907.4691,1245.7407
"135","NonVascular",0.06,0.94,1235.8198,1266.805
"136","NonVascular",0.05,0.95,851.9945,1286
"137","Vacular",0.94,0.06,1819.848,1269.6838
"138","Vacular",0.98,0.02,1199.4233,1280.4728
"139","Vacular",1,0,1624.5221,1287.8848
"140","Vacular",0.99,0.01,236.28809,1304.9862
"142","NonVascular",0.19,0.81,1264.1311,1317.0984
"143","NonVascular",0.17,0.83,866.25,1330.7603
"144","Vacular",0.99,0.01,1263.0491,1338.2915
"146","NonVascular",0.01,0.99,1915.5212,1395.135
"147","Vacular",0.96,0.04,1480.4094,1367.3705
"148","Vacular",1,0,358.93784,1387.7177
"150","NonVascular",0.01,0.99,35.742607,1438.8469
"152","Vacular",0.96,0.04,107.20544,1451.7704
"153","Vacular",0.95,0.05,839.2768,1453.4197
