"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"56","NonVascular",0.03,0.97,1487.9504,562.1565
"57","Vacular",0.97,0.03,1701.9694,562.2711
"58","Vacular",1,0,167.41347,563.2861
"60","NonVascular",0.06,0.94,225.72922,593.14746
"61","Vacular",0.93,0.07,1703.3228,592.6234
"62","Vacular",0.94,0.06,754.2719,600.2632
"63","Vacular",0.85,0.15,1294.5967,617.9877
"65","Vacular",0.99,0.01,1163.2021,642.9434
"66","Vacular",0.99,0.01,282.8355,665.5457
"67","Vacular",1,0,862.4706,663.4286
"68","Vacular",0.94,0.06,970.8487,669.8071
"69","Vacular",0.84,0.16,445.88043,669.837
"70","NonVascular",0.19,0.81,1900.7683,680.0854
"71","Vacular",1,0,1557.0988,703.9367
"72","NonVascular",0.03,0.97,1581.8837,734.0592
"73","NonVascular",0.05,0.95,1393.274,720.437
"74","Vacular",0.83,0.17,1477.0365,729.31854
"75","Vacular",0.96,0.04,1067.7405,748.1234
"78","NonVascular",0.09,0.91,1322.2667,782.9385
"80","Vacular",0.99,0.01,482.4111,808.5639
"81","NonVascular",0.06,0.94,1357.3948,805.5439
"83","Vacular",0.98,0.02,1796.1019,816.89545
"84","Vacular",1,0,1655.512,855.0451
"85","Vacular",0.88,0.12,561.65796,861.60583
"86","NonVascular",0.04,0.96,1285.7847,862.2308
"89","Vacular",0.99,0.01,758.1044,881.2233
"90","Vacular",0.93,0.07,1135.8351,884.2629
"92","Vacular",0.98,0.02,938.12366,907.36053
"93","Vacular",1,0,1144.1943,911.6686
"94","Vacular",0.98,0.02,667.494,930.1399
"95","Vacular",0.94,0.06,1793.2333,936.4344
"96","Vacular",0.81,0.19,1706.2878,942.40466
"97","Vacular",1,0,1204.2284,943.49023
"99","Vacular",0.81,0.19,1871.8782,950.92035
"100","Vacular",0.99,0.01,1383.21,955.9599
"103","Vacular",0.91,0.09,1498.0806,959.71686
"106","Vacular",0.91,0.09,1649.597,963.7463
"107","NonVascular",0.09,0.91,1351.7643,969.7643
"108","Vacular",0.9,0.1,1461.5143,972.1429
"111","Vacular",0.92,0.08,1614.951,979.48486
"114","Vacular",0.93,0.07,247.1138,1009.6199
"116","Vacular",0.99,0.01,482.6136,1041.0314
"117","NonVascular",0,1,1773.8008,1065.0334
"118","NonVascular",0.03,0.97,1715.6816,1054.8889
"119","NonVascular",0.05,0.95,1467.6213,1071.6093
"120","NonVascular",0.09,0.91,1697.4506,1103.3226
"121","Vacular",0.91,0.09,674.0526,1079.7416
"122","NonVascular",0.03,0.97,1291.9237,1083.2507
"125","Vacular",0.99,0.01,1365.7866,1101.64
"127","NonVascular",0.07,0.93,681.95605,1105.1593
"128","Vacular",0.98,0.02,1176.5149,1117.7542
"129","Vacular",0.87,0.13,1251.2899,1127.4874
"130","NonVascular",0.01,0.99,1530.2229,1133.8688
"131","NonVascular",0.07,0.93,1723.4646,1121.315
"132","Vacular",0.81,0.19,1900.4363,1136.408
"133","Vacular",1,0,570.2755,1143.4418
"137","Vacular",1,0,52.22936,1162.2324
"138","NonVascular",0.05,0.95,330.3675,1195.7863
"140","Vacular",0.99,0.01,1035.9314,1192.6992
"141","Vacular",0.93,0.07,1186.5461,1203.6129
"142","Vacular",1,0,1654.2673,1196.9023
"148","Vacular",0.9,0.1,1287.5568,1223.0808
"150","NonVascular",0.04,0.96,1173.1918,1236.7382
"151","Vacular",0.97,0.03,208.63712,1236.6344
"152","Vacular",1,0,659.3489,1247.36
"153","Vacular",1,0,1094.5619,1245.2598
"154","NonVascular",0.18,0.82,740.22766,1241.2357
"158","NonVascular",0.03,0.97,1209.4395,1370.1415
"159","Vacular",0.99,0.01,325.26202,1334.0883
"162","Vacular",0.98,0.02,712.8409,1354.9786
"163","Vacular",0.83,0.17,360.42236,1367.8198
"165","NonVascular",0.12,0.88,1044.1898,1392.3334
"166","Vacular",0.96,0.04,525.97314,1404.9651
"167","NonVascular",0.01,0.99,1134.744,1437.253
"168","NonVascular",0.18,0.82,1364.8062,1432.8265
"169","Vacular",0.89,0.11,961.3931,1445.981
"170","NonVascular",0.05,0.95,1829.7528,1451.4554
