"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"67","Vacular",0.9,0.1,1228.8265,249.21387
"69","NonVascular",0.13,0.87,987.9662,248.14865
"70","NonVascular",0.01,0.99,868.70856,261.15887
"71","NonVascular",0,1,1015.2515,262.56824
"74","NonVascular",0.12,0.88,549.84503,272.09412
"77","NonVascular",0.05,0.95,171.70338,278.37006
"78","Vacular",0.97,0.03,423.47812,269.02814
"79","Vacular",0.99,0.01,737.1827,269.79907
"80","NonVascular",0.03,0.97,693.382,274.23248
"81","NonVascular",0.03,0.97,1266.1592,274.74738
"82","NonVascular",0.01,0.99,1193.2946,276.7054
"84","Vacular",0.91,0.09,603.46655,283.782
"85","NonVascular",0.13,0.87,994.60077,290.62598
"87","NonVascular",0.17,0.83,350.35898,297.6813
"89","NonVascular",0,1,1064.1771,306.45856
"90","NonVascular",0.19,0.81,547.7729,311.55164
"91","NonVascular",0.01,0.99,606.5876,325.13556
"92","NonVascular",0.01,0.99,736.3605,315.939
"93","Vacular",0.96,0.04,692.8654,319.16705
"94","NonVascular",0.03,0.97,834.01886,338.36377
"96","NonVascular",0.14,0.86,902.77026,343.14197
"97","NonVascular",0.02,0.98,1009.6774,330.05734
"99","NonVascular",0.04,0.96,770.67554,331.15555
"100","NonVascular",0.03,0.97,1058.7926,357.2393
"101","NonVascular",0.01,0.99,246.1537,352.01028
"102","NonVascular",0.11,0.89,515.3875,345.29166
"103","NonVascular",0.13,0.87,682.8859,383.43832
"106","NonVascular",0.12,0.88,1215.6035,361.30017
"107","Vacular",0.91,0.09,374.89523,358.53333
"108","NonVascular",0.06,0.94,1096.1132,364.99258
"109","NonVascular",0,1,982.11505,377.1933
"110","NonVascular",0,1,1350.1655,368.28174
"111","NonVascular",0.18,0.82,805.4018,366.78214
"112","NonVascular",0.02,0.98,1164.3186,409.93542
"113","NonVascular",0.13,0.87,546.22656,393.85547
"114","NonVascular",0.02,0.98,235.18234,415.96716
"115","Vacular",1,0,761.3525,381.785
"117","Vacular",0.84,0.16,388.40463,384.0867
"118","NonVascular",0.17,0.83,1420.8878,384.5327
"119","NonVascular",0.01,0.99,896.26196,396.53937
"120","NonVascular",0.01,0.99,805.39417,446.66998
"122","Vacular",0.93,0.07,440.96454,403.93616
"123","NonVascular",0.08,0.92,743.64343,412.64066
"124","NonVascular",0.19,0.81,153.33,406.19
"126","NonVascular",0.02,0.98,945.5897,428.17804
"130","NonVascular",0.02,0.98,1353.7278,421.0651
"131","NonVascular",0.05,0.95,1007.0706,432.61017
"133","NonVascular",0.04,0.96,327.532,438.92856
"134","NonVascular",0.07,0.93,681.619,438.99207
"135","Vacular",0.85,0.15,560.7692,441.23425
"136","NonVascular",0.01,0.99,870.49475,514.2092
"137","NonVascular",0.15,0.85,702.16345,443.14423
"138","Vacular",0.99,0.01,721.8073,451.79947
"139","NonVascular",0.14,0.86,255.40816,454.78912
"141","Vacular",0.95,0.05,1215.8561,460.76923
"142","Vacular",0.99,0.01,538.3321,463.15497
"143","Vacular",0.99,0.01,1126.3059,463.96765
"144","NonVascular",0.05,0.95,79.06767,467.2669
"145","Vacular",0.89,0.11,998.85547,471.36255
"146","Vacular",0.92,0.08,1039.7799,474.2005
"148","NonVascular",0.11,0.89,277.66272,535.7057
"150","NonVascular",0.01,0.99,228.99513,497.16666
"151","NonVascular",0,1,1188.5411,501.32437
"152","NonVascular",0.08,0.92,166.13164,530.27295
"157","NonVascular",0.02,0.98,667.33844,537.3494
"158","NonVascular",0.04,0.96,989.00916,508.84174
"159","NonVascular",0.01,0.99,569.31354,541.8119
"160","NonVascular",0.19,0.81,904.84033,506.13446
"163","NonVascular",0.08,0.92,742.0843,542.6357
"164","NonVascular",0,1,1150.3331,545.70435
"166","NonVascular",0.01,0.99,438.58524,548.8283
"167","NonVascular",0.19,0.81,986.83636,630.72107
"168","Vacular",0.85,0.15,1199.7174,561.02875
"169","Vacular",0.87,0.13,600.6452,574.34656
"173","NonVascular",0,1,685.2399,599.2721
"174","NonVascular",0.06,0.94,1147.1157,658.84143
"175","Vacular",0.99,0.01,387.1416,602.8938
"176","NonVascular",0.01,0.99,571.9368,639.34106
"177","NonVascular",0.05,0.95,281.55435,624.87494
"183","NonVascular",0.02,0.98,636.2025,631.762
"184","Vacular",0.98,0.02,211.61403,638.594
"185","NonVascular",0.02,0.98,827.70215,666.693
"187","NonVascular",0.03,0.97,179.40215,650.3056
"189","NonVascular",0.01,0.99,232.32133,679.24164
"190","NonVascular",0.11,0.89,150.53773,660.8679
"191","Vacular",0.95,0.05,637.8409,675.92676
"192","NonVascular",0.03,0.97,461.42493,713.4418
"193","Vacular",0.98,0.02,1360.4469,690.8202
"194","NonVascular",0.01,0.99,121.329414,688.50586
"195","Vacular",0.87,0.13,412.3188,695.8692
"196","NonVascular",0.05,0.95,1127.373,699.64124
"197","NonVascular",0.03,0.97,352.15094,715.2532
"199","Vacular",0.97,0.03,923.1671,727.88385
"200","Vacular",0.91,0.09,599.84595,734.1369
"202","NonVascular",0.01,0.99,564.77246,744.94495
"203","NonVascular",0.08,0.92,716.81354,767.6487
"204","NonVascular",0.04,0.96,1039.1814,775.5159
"205","Vacular",0.95,0.05,358.07883,750.8916
"206","NonVascular",0.09,0.91,475.08945,773.12524
"207","NonVascular",0.04,0.96,330.8718,772.74146
"208","NonVascular",0.03,0.97,867.5775,797.6111
"210","NonVascular",0.14,0.86,1185.5729,778.92706
"212","Vacular",0.99,0.01,578.4737,797.8772
"213","Vacular",0.97,0.03,464.14655,798.6839
"214","NonVascular",0.13,0.87,663.55066,842.8715
"215","Vacular",0.82,0.18,215.34,795.36
"216","NonVascular",0.04,0.96,533.40186,817.1729
"217","Vacular",0.83,0.17,432.17426,820.3298
"218","NonVascular",0.12,0.88,484.90457,964.9565
"219","Vacular",0.89,0.11,1242.901,822.54346
"220","NonVascular",0.19,0.81,1171.873,829.0635
"223","NonVascular",0.17,0.83,1227.9584,836.4861
"224","Vacular",0.95,0.05,920.36786,850.28754
"225","NonVascular",0.01,0.99,1299.9617,861.0028
"227","NonVascular",0.06,0.94,527.37836,860.5872
"229","NonVascular",0.04,0.96,766.05414,870.54614
"230","NonVascular",0,1,848.1621,876.55316
"232","NonVascular",0.08,0.92,1110.8197,865.0984
"233","NonVascular",0.07,0.93,622.0203,879.5874
"235","NonVascular",0.02,0.98,1056.2728,877.3721
"238","NonVascular",0.05,0.95,1000.72675,888.2151
"239","NonVascular",0.02,0.98,346.98596,904.72546
"241","NonVascular",0.19,0.81,750.56525,894.70654
"242","Vacular",0.81,0.19,783.30664,910.1124
"243","NonVascular",0.17,0.83,1075.518,923.278
"244","Vacular",0.87,0.13,570.09955,918.2014
"245","Vacular",1,0,994.738,914.7108
"247","NonVascular",0.17,0.83,857.8994,949.3041
"250","NonVascular",0.02,0.98,637.20496,994.94275
"251","NonVascular",0.19,0.81,343.92648,943.2206
"253","Vacular",0.82,0.18,388.16327,956.2775
"257","Vacular",0.98,0.02,555.6699,978.24756
"258","Vacular",0.88,0.12,1023.0209,986.5061
"259","NonVascular",0.18,0.82,1146.6666,994.75525
"260","NonVascular",0.03,0.97,981.3193,1010.24304
"261","NonVascular",0.02,0.98,816.58813,997.9714
"262","Vacular",0.99,0.01,394.02112,1001.9103
"263","Vacular",0.97,0.03,367.7806,1014.3112
"268","NonVascular",0.04,0.96,1031.9353,1031.9647
"271","NonVascular",0,1,452.1415,1075.6808
"273","NonVascular",0.01,0.99,289.15216,1041.5272
"276","NonVascular",0.17,0.83,1018.89154,1061.8555
"277","NonVascular",0.03,0.97,390.80292,1077.2134
"278","NonVascular",0.03,0.97,646.726,1076.1078
"281","NonVascular",0.03,0.97,996.31555,1093.7981
"282","NonVascular",0.01,0.99,828.3596,1117.8124
"283","NonVascular",0.07,0.93,1037.0592,1103.648
"284","Vacular",0.93,0.07,673.70166,1112.9559
"285","Vacular",0.99,0.01,746.40045,1112.4435
"286","NonVascular",0.18,0.82,551.90564,1121.1227
"287","NonVascular",0.12,0.88,1050.7103,1136.0638
"288","NonVascular",0,1,647.31506,1138.3416
"289","NonVascular",0.04,0.96,709.2519,1141.3939
"290","NonVascular",0.07,0.93,544.164,1148.6624
"292","NonVascular",0.13,0.87,441.2205,1172.8842
"294","NonVascular",0.06,0.94,926.9648,1175.4813
"295","NonVascular",0.08,0.92,971.38965,1176.0181
"297","NonVascular",0.09,0.91,589.105,1176.5608
"299","Vacular",1,0,687.6488,1185.437
"300","Vacular",0.92,0.08,763.50616,1187.9012
"303","NonVascular",0.16,0.84,556.0584,1195.6935
"304","NonVascular",0.02,0.98,625.5917,1236.1615
"307","NonVascular",0.04,0.96,1010.77124,1237.9951
"308","Vacular",0.94,0.06,973.2482,1218.0525
"309","Vacular",0.84,0.16,524.83746,1226.2977
"313","NonVascular",0.02,0.98,709.6437,1262.9962
"314","Vacular",0.98,0.02,447.3905,1242.9789
"315","NonVascular",0.17,0.83,862.85187,1243.0864
"316","NonVascular",0.06,0.94,576.38525,1253.1996
"319","NonVascular",0.11,0.89,832.9409,1260.1434
"321","NonVascular",0.05,0.95,535.5452,1277.5905
"324","NonVascular",0.02,0.98,1811.6178,1326.3354
"325","Vacular",0.96,0.04,592.39905,1291.4976
"326","NonVascular",0.18,0.82,1384.5741,1291.9259
"331","NonVascular",0.07,0.93,1286.431,1322.469
"332","NonVascular",0.03,0.97,1034.0288,1377.0282
"333","NonVascular",0.11,0.89,782.4641,1342.8949
"338","NonVascular",0.04,0.96,890.1656,1363.5696
"339","Vacular",0.97,0.03,1654.055,1378.2377
"340","NonVascular",0.08,0.92,1105.3884,1383.3182
"342","NonVascular",0.06,0.94,848.2335,1400.7555
"343","Vacular",0.97,0.03,884.87054,1392.9862
"344","NonVascular",0.01,0.99,946.68164,1427.1614
"345","NonVascular",0.04,0.96,1808.9686,1414.101
"346","NonVascular",0.16,0.84,1169.1101,1421.0944
"348","NonVascular",0.04,0.96,752.86255,1439.888
"349","NonVascular",0.07,0.93,598.9073,1437.3522
"350","Vacular",0.88,0.12,726.145,1433.5173
"351","NonVascular",0.14,0.86,830.0635,1444.5679
"352","NonVascular",0.05,0.95,874.4028,1434.9479
"353","Vacular",0.88,0.12,1783.4307,1436.0396
"354","NonVascular",0.18,0.82,375.4151,1431.566
"355","NonVascular",0.16,0.84,647.27014,1447.1119
"356","NonVascular",0.11,0.89,1023.0887,1451.271
"357","NonVascular",0.07,0.93,909.9109,1456.1089
