"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"166","NonVascular",0.01,0.99,1810.3055,610.9015
"167","NonVascular",0.04,0.96,1185.8518,506.8818
"168","Vacular",0.94,0.06,1234.5685,509.8889
"172","NonVascular",0.03,0.97,1641.6561,540.37134
"173","Vacular",0.99,0.01,1507.585,525.45593
"174","NonVascular",0,1,1386.6959,551.50507
"175","NonVascular",0.07,0.93,81.21912,592.235
"177","NonVascular",0.15,0.85,1288.8572,530.34064
"178","NonVascular",0.05,0.95,650.5899,537.97125
"179","NonVascular",0.15,0.85,404.10104,600.6417
"180","Vacular",0.93,0.07,589.4466,543.521
"181","Vacular",0.86,0.14,1098.366,539.5688
"182","NonVascular",0.01,0.99,838.415,559.9825
"183","NonVascular",0.18,0.82,525.59906,544.0283
"184","NonVascular",0.01,0.99,1265.4407,615.3558
"185","NonVascular",0.18,0.82,452.23596,541.22473
"186","NonVascular",0.01,0.99,798.1958,566.53815
"187","Vacular",0.98,0.02,29.072193,550.75134
"188","NonVascular",0.16,0.84,564.5417,557.5199
"191","NonVascular",0.1,0.9,618.6787,565.94946
"192","NonVascular",0.1,0.9,656.52094,593.0351
"194","NonVascular",0.15,0.85,1908,575.4105
"195","NonVascular",0.04,0.96,150.86311,581.654
"197","NonVascular",0.05,0.95,715.824,603.106
"198","Vacular",0.89,0.11,538.08716,604.0665
"199","NonVascular",0.15,0.85,885.89624,598.9623
"200","NonVascular",0.02,0.98,818.6102,666.01697
"201","NonVascular",0.18,0.82,509.1758,601
"202","NonVascular",0.06,0.94,1917.5284,618.31323
"203","NonVascular",0.02,0.98,614.1951,625.98004
"205","NonVascular",0.01,0.99,356.85916,629.49896
"208","NonVascular",0.17,0.83,1176.8138,637.99445
"209","Vacular",0.93,0.07,167.70158,664.12054
"210","Vacular",0.97,0.03,222.30028,662.6749
"211","NonVascular",0.08,0.92,1644.5607,674.38354
"212","Vacular",0.91,0.09,305.4,673.9875
"213","NonVascular",0.04,0.96,578.5472,674.3868
"214","NonVascular",0.03,0.97,77.89832,682.6136
"215","NonVascular",0.01,0.99,1475.5963,684.4172
"216","Vacular",0.98,0.02,657.77185,678.0049
"217","NonVascular",0.17,0.83,769,684.82355
"219","Vacular",0.98,0.02,695.14905,689.09485
"220","NonVascular",0.18,0.82,730.4132,686.99176
"221","NonVascular",0.19,0.81,1522.0597,700.9986
"222","NonVascular",0.05,0.95,408.76144,693.598
"224","NonVascular",0.02,0.98,923.6304,761.4285
"225","NonVascular",0.06,0.94,1645.214,713.0989
"226","NonVascular",0,1,998.55585,739.5438
"227","NonVascular",0.18,0.82,1097.3086,710.6049
"228","Vacular",0.95,0.05,229.7623,719.39343
"229","NonVascular",0.06,0.94,1246.2753,747.1765
"230","NonVascular",0.09,0.91,69.9002,731.9715
"233","NonVascular",0.17,0.83,1286.6611,731.01654
"234","NonVascular",0.06,0.94,1325.3131,738.45197
"235","NonVascular",0.19,0.81,854.87585,737.069
"236","NonVascular",0.02,0.98,1436.0425,746.0833
"237","NonVascular",0.02,0.98,402.9793,750.9491
"238","NonVascular",0.07,0.93,630.0814,748.2647
"239","Vacular",0.99,0.01,351.35614,753.3302
"240","NonVascular",0.02,0.98,1466.9088,753.47784
"241","NonVascular",0.01,0.99,517.63806,781.83203
"242","NonVascular",0.04,0.96,1527.84,761.721
"243","NonVascular",0.02,0.98,725.4836,761.72
"244","Vacular",1,0,277.97192,762.93536
"246","NonVascular",0.19,0.81,1878.5143,766.0714
"247","NonVascular",0.18,0.82,65.92286,773.9171
"248","NonVascular",0,1,657.1544,776.6623
"250","NonVascular",0.17,0.83,1666.7336,785.31146
"252","NonVascular",0,1,1096.1195,823.1365
"253","Vacular",0.89,0.11,376.25064,797.3183
"254","NonVascular",0.12,0.88,1374.6163,799.375
"255","NonVascular",0.01,0.99,1822.2416,793.02246
"256","NonVascular",0.03,0.97,157.39377,802.1275
"258","NonVascular",0.04,0.96,1172.6898,801.2842
"259","NonVascular",0.02,0.98,1646.9347,829.3148
"260","NonVascular",0.14,0.86,239.97353,827.02026
"261","NonVascular",0.02,0.98,1240.8164,850.7762
"262","NonVascular",0.02,0.98,1851.8698,876.9699
"263","Vacular",0.81,0.19,325.10083,813.13446
"265","NonVascular",0.18,0.82,432.45938,829.066
"267","NonVascular",0.19,0.81,701.4893,836.50244
"268","NonVascular",0.05,0.95,1573.2217,833.08203
"269","NonVascular",0.18,0.82,171.38614,831.0792
"270","NonVascular",0.02,0.98,1276.5835,839.3829
"271","Vacular",0.99,0.01,348.36646,837.34216
"272","NonVascular",0.02,0.98,107.27305,890.9404
"273","NonVascular",0.02,0.98,881.4388,849.54895
"274","NonVascular",0.02,0.98,1714.3373,880.3151
"276","Vacular",0.99,0.01,449.23575,856.0881
"277","NonVascular",0.02,0.98,929.4173,863.86194
"279","NonVascular",0.19,0.81,1785.9608,860.8
"280","Vacular",0.83,0.17,1573.5836,862.62195
"281","Vacular",0.81,0.19,1928.3203,863.2278
"282","NonVascular",0.02,0.98,1181.3517,895.6906
"283","NonVascular",0.02,0.98,838.8632,877.0671
"284","NonVascular",0.02,0.98,12.404558,870.7678
"285","NonVascular",0.06,0.94,635.1053,863.4105
"286","Vacular",0.97,0.03,779.00507,874.7303
"287","NonVascular",0.02,0.98,379.15924,882.15924
"288","NonVascular",0.14,0.86,425.36804,874.8611
"289","NonVascular",0.06,0.94,158.00645,877.9742
"290","NonVascular",0.01,0.99,598.0749,893.59503
"291","NonVascular",0.05,0.95,1067.6267,912.5381
"293","NonVascular",0.02,0.98,1474.0015,895.4095
"294","NonVascular",0.11,0.89,666.53925,924.6379
"298","NonVascular",0.11,0.89,987.54425,920.4515
"299","NonVascular",0.06,0.94,1929.5656,910.1674
"300","NonVascular",0.01,0.99,1513.4689,934.05554
"302","NonVascular",0,1,1376.2332,910.82306
"304","Vacular",0.97,0.03,733.697,917.96814
"305","NonVascular",0.01,0.99,181.14607,962.82684
"306","NonVascular",0,1,1297.8673,942.54395
"307","NonVascular",0.17,0.83,1364.0066,944.57965
"308","Vacular",0.97,0.03,1610.1031,943.7641
"309","Vacular",0.83,0.17,1926.9286,947.8958
"312","NonVascular",0.01,0.99,921.732,971.10596
"315","NonVascular",0.01,0.99,1816.3617,1047.9413
"316","NonVascular",0.13,0.87,503.8245,965.82855
"317","NonVascular",0,1,1188.6282,989.9303
"318","NonVascular",0.04,0.96,1445.623,1016.607
"319","Vacular",0.89,0.11,585.9596,967.59595
"321","Vacular",0.95,0.05,556.8859,975.2617
"323","NonVascular",0,1,1248.8619,985.1648
"324","NonVascular",0.1,0.9,475.25116,1005.90137
"326","Vacular",0.88,0.12,667.5908,1009.31116
"330","NonVascular",0.05,0.95,1578.8322,1050.4838
"332","NonVascular",0.1,0.9,811.15704,1109.2539
"335","NonVascular",0.07,0.93,1339.7094,1009.1337
"336","NonVascular",0.01,0.99,1041.2449,1020.35034
"338","NonVascular",0.02,0.98,1276.2084,1037.9878
"339","NonVascular",0,1,334.37134,1038.512
"340","Vacular",0.94,0.06,1335.5598,1039.4537
"341","NonVascular",0.02,0.98,1214.4121,1061.1614
"342","NonVascular",0,1,976.5498,1072.2075
"343","Vacular",0.84,0.16,696.28,1033.8134
"345","Vacular",0.9,0.1,646.9305,1040.8877
"348","NonVascular",0,1,423.88013,1070.2834
"349","NonVascular",0.08,0.92,256.17,1050.2
"351","Vacular",1,0,488.16116,1059.238
"354","NonVascular",0.09,0.91,334.12088,1134.7434
"356","NonVascular",0.17,0.83,632.36664,1066.8334
"357","Vacular",0.88,0.12,479.39572,1085.8489
"359","NonVascular",0.05,0.95,1926.6165,1091.016
"361","NonVascular",0.17,0.83,681.7891,1099.517
"362","NonVascular",0.04,0.96,1542.0201,1112.257
"364","NonVascular",0.04,0.96,496.8674,1110.6067
"365","NonVascular",0.02,0.98,1013.17474,1135.059
"366","NonVascular",0.02,0.98,763.79486,1122.4443
"367","Vacular",0.94,0.06,1401.6366,1116.7218
"369","Vacular",0.99,0.01,677.361,1125.1757
"372","NonVascular",0.02,0.98,432.6115,1132.6218
"373","NonVascular",0.19,0.81,1493.2874,1136.2529
"374","Vacular",0.96,0.04,645.31274,1141.7183
"375","NonVascular",0.05,0.95,1326.2836,1141.0383
"376","NonVascular",0.02,0.98,1247.4369,1150.112
"377","NonVascular",0.05,0.95,868.2734,1160.0894
"378","NonVascular",0.19,0.81,952.0677,1151.7354
"382","NonVascular",0,1,423.37518,1175.2688
"383","NonVascular",0.02,0.98,1342.4376,1200.3087
"384","NonVascular",0,1,1427.7958,1185.6672
"385","NonVascular",0.19,0.81,1710.0193,1178.8462
"386","NonVascular",0.17,0.83,554.65875,1184.8572
"389","Vacular",0.91,0.09,1162,1207.2216
"392","NonVascular",0.04,0.96,1214.4836,1220.9698
"393","NonVascular",0.02,0.98,403.54794,1253.9961
"394","NonVascular",0,1,1750.5122,1216.0103
"398","NonVascular",0.01,0.99,1046.9023,1241.8943
"400","NonVascular",0.18,0.82,663.9651,1234.8605
"401","NonVascular",0.03,0.97,729.6406,1248.7727
"402","NonVascular",0.04,0.96,1472.3914,1245.5
"403","Vacular",0.95,0.05,1726.2772,1249.6658
"404","NonVascular",0.05,0.95,1528.9596,1251.0513
"405","NonVascular",0.03,0.97,1193.2053,1264.5927
"406","NonVascular",0.15,0.85,937.0207,1284.6162
"407","NonVascular",0.01,0.99,1781.5259,1282.6251
"408","Vacular",1,0,1356.8645,1266.7463
"409","NonVascular",0.03,0.97,1672.8077,1273.9637
"411","NonVascular",0.18,0.82,275.87302,1272.3175
"412","NonVascular",0.15,0.85,1106.151,1311.5773
"415","NonVascular",0.1,0.9,351.28873,1299.0059
"417","NonVascular",0.04,0.96,779.1552,1360.2484
"419","NonVascular",0.13,0.87,1280.834,1313.9734
"420","NonVascular",0.04,0.96,827.3624,1308.7214
"421","NonVascular",0.05,0.95,383.8637,1325.9425
"422","NonVascular",0.03,0.97,1689.0428,1342.5216
"424","NonVascular",0.11,0.89,1599.6085,1315.6514
"425","NonVascular",0.04,0.96,449.37885,1318.6997
"426","NonVascular",0.09,0.91,1816.9445,1316.5
"428","NonVascular",0.18,0.82,1813.8823,1346.3977
"430","NonVascular",0.02,0.98,911.4859,1357.1694
"431","NonVascular",0.15,0.85,1869.887,1343.9524
"433","NonVascular",0.02,0.98,334.07764,1371.2897
"435","NonVascular",0.02,0.98,990.855,1389.3246
"436","NonVascular",0.01,0.99,596.2124,1360.3578
"437","Vacular",0.99,0.01,865.2353,1365.7015
"438","NonVascular",0.15,0.85,1756.7731,1364.9014
"439","NonVascular",0.1,0.9,1899.0145,1359.3478
"440","NonVascular",0.03,0.97,1539.6968,1369.4132
"441","NonVascular",0.08,0.92,1046.3303,1406.932
"442","Vacular",0.88,0.12,1376.5236,1376.6361
"443","NonVascular",0.16,0.84,560.25146,1376.538
"446","NonVascular",0.05,0.95,1818.2529,1380.1935
"447","NonVascular",0.11,0.89,1237.4049,1398.9285
"449","NonVascular",0.18,0.82,1166.4386,1386.5264
"450","NonVascular",0.14,0.86,885.6508,1416.5746
"451","NonVascular",0.02,0.98,1683.1661,1426.6669
"452","Vacular",1,0,726.258,1405.2181
"453","NonVascular",0.03,0.97,1519.5098,1412.8137
"455","NonVascular",0.04,0.96,1913.219,1409.3762
"457","NonVascular",0.02,0.98,1165.751,1435.003
"459","Vacular",0.81,0.19,1862.9728,1428.5
"460","NonVascular",0.05,0.95,1365.1986,1434.3705
"461","NonVascular",0.09,0.91,293.94843,1438.0847
"462","NonVascular",0.07,0.93,333.5102,1438.8511
"463","NonVascular",0.05,0.95,1240.0625,1447.1632
"464","NonVascular",0.03,0.97,1451.8417,1440.7917
"465","NonVascular",0.12,0.88,718.2321,1436.4048
"466","NonVascular",0.12,0.88,1544.0488,1440.8802
"467","Vacular",0.99,0.01,1511.7966,1443.362
"469","NonVascular",0.15,0.85,204.02005,1449.9398
"471","NonVascular",0.02,0.98,1906.9889,1451.0074
"473","NonVascular",0.1,0.9,839.30334,1453.2288
"475","NonVascular",0.17,0.83,1205.5646,1455.4897
