"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"99","Vacular",0.93,0.07,4.4842105,293.03683
"100","NonVascular",0.03,0.97,588.83966,295.6058
"101","NonVascular",0.03,0.97,1635.784,291.13635
"102","NonVascular",0.09,0.91,25.520548,291.8904
"103","Vacular",0.99,0.01,509.99515,303.08475
"104","Vacular",0.9,0.1,724.03345,302.52957
"105","NonVascular",0.1,0.9,46.97778,297.43704
"107","NonVascular",0.12,0.88,1037.1063,318.20212
"108","NonVascular",0.06,0.94,1220.1719,321.45288
"109","NonVascular",0.02,0.98,1900.2972,323.23135
"110","NonVascular",0.03,0.97,311.1584,330.01132
"114","NonVascular",0,1,894.0654,355.36884
"115","Vacular",0.97,0.03,1799.1366,342.7732
"116","Vacular",0.86,0.14,1383.3215,369.1637
"117","NonVascular",0.16,0.84,643.8116,361.31885
"118","Vacular",0.98,0.02,823.5922,365.82077
"120","Vacular",1,0,1633.0859,382.83533
"121","NonVascular",0.15,0.85,518.6721,388.89618
"122","NonVascular",0,1,1148.9803,399.1474
"124","NonVascular",0.04,0.96,930.66,395.00665
"125","NonVascular",0.05,0.95,74.846664,397.52667
"126","Vacular",0.91,0.09,1615.5454,404.4628
"127","NonVascular",0.03,0.97,1331.1448,405.8
"129","NonVascular",0.06,0.94,349.05704,425.81363
"130","NonVascular",0.16,0.84,104.57609,429.91306
"134","Vacular",0.85,0.15,846.02936,439.5281
"135","NonVascular",0,1,1337.5789,447.3817
"137","NonVascular",0.04,0.96,779.7723,446.14154
"138","Vacular",0.84,0.16,644.56305,448.58694
"139","NonVascular",0.03,0.97,680.86993,445.5636
"140","NonVascular",0.09,0.91,460.67154,445.55475
"141","NonVascular",0,1,394.24777,480.24106
"143","NonVascular",0.14,0.86,445.02704,455.16217
"144","NonVascular",0.13,0.87,1929.1685,465.50183
"146","NonVascular",0.16,0.84,1059.9872,471.73077
"148","NonVascular",0.06,0.94,516.54364,474.2953
"149","NonVascular",0.13,0.87,1154.1028,481.802
"150","NonVascular",0.09,0.91,625.875,479.85577
"151","Vacular",0.9,0.1,276.4893,486.8733
"153","NonVascular",0.02,0.98,793.84534,505.2343
"154","Vacular",0.85,0.15,186.77455,497.00668
"155","NonVascular",0.18,0.82,520.0597,490.64178
"158","Vacular",0.99,0.01,307.427,513.708
"159","Vacular",0.99,0.01,1527.5624,517.7837
"160","Vacular",0.95,0.05,55.05696,517.19196
"162","NonVascular",0,1,1582.593,527.6241
"163","NonVascular",0.18,0.82,1299.8308,515
"165","Vacular",0.88,0.12,1053.2336,532.4878
"168","NonVascular",0,1,962.62354,558.55975
"169","Vacular",0.94,0.06,525.96576,548.8508
"170","Vacular",0.93,0.07,1313.9463,548.4097
"172","NonVascular",0.13,0.87,364.54205,554.03735
"173","NonVascular",0.14,0.86,696.6312,558.0851
"174","NonVascular",0.03,0.97,577.8307,572.508
"176","NonVascular",0.14,0.86,1552.4779,569.90265
"180","NonVascular",0.02,0.98,1620.8647,579.4647
"182","NonVascular",0.16,0.84,1914.8759,582.586
"184","Vacular",0.99,0.01,570.3308,604.5631
"185","Vacular",0.85,0.15,425.06735,609.54895
"186","NonVascular",0.08,0.92,1698.4318,613.11365
"188","Vacular",0.99,0.01,1489.9574,621.6011
"189","Vacular",0.97,0.03,1792.9932,622.47784
"190","NonVascular",0.19,0.81,1516.75,620.0985
"191","NonVascular",0.03,0.97,279.95782,630.5743
"192","NonVascular",0.05,0.95,805.7175,622.12427
"194","NonVascular",0.01,0.99,1744.3392,632.114
"195","NonVascular",0,1,1356.5538,644.8312
"196","NonVascular",0.03,0.97,367.02197,657.1016
"197","NonVascular",0.03,0.97,30.914347,661.11993
"198","Vacular",0.98,0.02,1089.6008,661.5766
"199","NonVascular",0.16,0.84,1570.0135,662.1622
"200","NonVascular",0.03,0.97,676.54736,682.7557
"201","NonVascular",0.02,0.98,233.51843,702.08295
"202","NonVascular",0.13,0.87,1674.9445,711.14813
"203","NonVascular",0.14,0.86,1404.2018,714.5432
"204","Vacular",1,0,410.58838,715.0818
"205","NonVascular",0.01,0.99,1639.6952,730.29944
"207","NonVascular",0.09,0.91,651.1121,729.6636
"211","Vacular",1,0,244.41397,742.9785
"212","NonVascular",0.02,0.98,751.54767,753.7357
"213","NonVascular",0.01,0.99,159.99646,758.987
"214","NonVascular",0.06,0.94,402.79318,759.3902
"216","NonVascular",0.14,0.86,615.074,764.86
"217","NonVascular",0.02,0.98,1694.2412,765.12354
"219","NonVascular",0.09,0.91,291.41772,772.94934
"220","Vacular",0.99,0.01,1339.2397,776.93115
"221","Vacular",0.88,0.12,1756.7084,785.3958
"223","NonVascular",0.06,0.94,1268.812,794.45984
"224","Vacular",0.83,0.17,896.258,795.46326
"225","NonVascular",0.01,0.99,1900.9023,795.26044
"227","NonVascular",0.06,0.94,536.61584,812.358
"228","Vacular",0.95,0.05,1194.2284,806.3939
"229","NonVascular",0.05,0.95,410.8973,816.4692
"230","NonVascular",0.02,0.98,736.0928,805.4433
"231","NonVascular",0.01,0.99,1323.2441,860.82477
"232","NonVascular",0.18,0.82,1524.0962,808.88464
"233","NonVascular",0.11,0.89,1031.824,835.96124
"235","NonVascular",0.18,0.82,1105.3135,826.98505
"236","NonVascular",0.09,0.91,1360.827,838.36505
"237","NonVascular",0.05,0.95,1418.5071,835.8483
"238","NonVascular",0.02,0.98,1124.7983,869.69244
"240","NonVascular",0.02,0.98,411.7311,867.5817
"243","NonVascular",0.04,0.96,684.7232,867.813
"245","NonVascular",0.19,0.81,598.4515,871.16504
"246","NonVascular",0.11,0.89,1238.2902,873.4817
"247","NonVascular",0.04,0.96,42.782177,872.69305
"248","NonVascular",0.13,0.87,250.51949,876
"249","NonVascular",0.02,0.98,1569.6058,911.37616
"250","NonVascular",0.16,0.84,766.3571,882.5893
"251","NonVascular",0.06,0.94,290.63348,929.8238
"252","NonVascular",0.14,0.86,1881.3489,893.13086
"253","NonVascular",0.12,0.88,964.37067,893.2347
"258","Vacular",0.9,0.1,148.40921,918.93097
"259","NonVascular",0.01,0.99,348.75372,947.96655
"260","NonVascular",0.09,0.91,929.13635,926.974
"261","NonVascular",0.05,0.95,1223.9635,952.5291
"264","Vacular",0.94,0.06,476.35608,945.9296
"267","NonVascular",0.16,0.84,99.36633,942.21783
"268","NonVascular",0.17,0.83,1375.0278,944.0972
"269","NonVascular",0.14,0.86,1931.8064,950.8226
"270","NonVascular",0.02,0.98,1291.5056,971.7085
"274","NonVascular",0.03,0.97,886.0554,1008.4338
"275","NonVascular",0.03,0.97,798.50183,978.73285
"277","NonVascular",0.03,0.97,498.34286,987.9657
"278","NonVascular",0.08,0.92,543.45526,987.5487
"280","NonVascular",0.16,0.84,208.78296,1008.19824
"281","NonVascular",0.13,0.87,677.93195,1002.32654
"282","NonVascular",0.1,0.9,628.93054,1004.99304
"283","NonVascular",0.02,0.98,334.1644,1029.2852
"284","NonVascular",0.18,0.82,842.5376,1017.7187
"286","NonVascular",0.15,0.85,1170.6848,1010.11957
"287","NonVascular",0,1,14.985392,1020.1912
"288","NonVascular",0.04,0.96,1611.7848,1019.22186
"291","NonVascular",0.04,0.96,1688.698,1030.2041
"292","NonVascular",0.07,0.93,1115.1909,1032.5079
"293","Vacular",0.99,0.01,724.1861,1028.2495
"297","NonVascular",0.01,0.99,1221.4517,1033.191
"298","NonVascular",0.03,0.97,1821.973,1052.8004
"299","Vacular",0.96,0.04,1481.3317,1039.2532
"300","Vacular",0.91,0.09,1056.2152,1041.2704
"301","NonVascular",0.15,0.85,1772.319,1046.1298
"303","NonVascular",0,1,1618.9872,1070.8916
"305","NonVascular",0,1,826.9604,1071.8823
"308","NonVascular",0.03,0.97,168.7596,1084.6995
"309","NonVascular",0.17,0.83,127.87209,1077.0059
"310","NonVascular",0.02,0.98,1551.3907,1096.8715
"312","NonVascular",0.15,0.85,548.26636,1100.2103
"313","NonVascular",0.03,0.97,1849.1863,1111.7236
"314","NonVascular",0,1,362.90512,1114.2137
"315","NonVascular",0.18,0.82,805.4022,1113.0688
"316","NonVascular",0,1,427.44778,1122.0325
"317","Vacular",0.89,0.11,1194.0598,1122.6359
"318","NonVascular",0.17,0.83,1227.35,1116.15
"319","NonVascular",0.17,0.83,1461.64,1143.1531
"320","NonVascular",0.02,0.98,931.639,1133.8112
"321","NonVascular",0.04,0.96,127.539566,1127.6259
"322","NonVascular",0.17,0.83,981.3006,1130.3641
"323","NonVascular",0.02,0.98,278.729,1136.2423
"324","Vacular",1,0,1008.6172,1135.75
"325","NonVascular",0.01,0.99,667.1441,1153.4717
"326","NonVascular",0.16,0.84,502.51123,1146.7231
"327","NonVascular",0.02,0.98,467.43594,1166.5641
"328","Vacular",0.93,0.07,260.69977,1155.1104
"329","NonVascular",0.02,0.98,1861.9497,1161.4274
"330","NonVascular",0.01,0.99,1319.6417,1162.123
"332","Vacular",0.96,0.04,783.3768,1169.6147
"333","NonVascular",0.08,0.92,1233.5919,1167.7848
"334","NonVascular",0.07,0.93,1386.8661,1173.0863
"335","NonVascular",0.04,0.96,245.44226,1176.6831
"336","NonVascular",0.16,0.84,1053.5714,1172.9254
"338","Vacular",0.98,0.02,212.05013,1182.2955
"340","NonVascular",0.1,0.9,412.7037,1182.4321
"341","NonVascular",0.03,0.97,180.30147,1189.8456
"343","Vacular",0.93,0.07,678.4774,1195.7697
"344","Vacular",0.99,0.01,634.08185,1200.4834
"346","NonVascular",0.13,0.87,1752.0685,1198.8494
"347","Vacular",0.82,0.18,407.1536,1215.969
"349","NonVascular",0.02,0.98,513.9765,1245.764
"350","Vacular",0.98,0.02,1773.2915,1212.1096
"351","NonVascular",0.08,0.92,752.8157,1224.3687
"352","NonVascular",0.04,0.96,613.9361,1235.1483
"353","NonVascular",0.12,0.88,371.96722,1229.577
"354","NonVascular",0.12,0.88,1294.021,1248.8018
"355","NonVascular",0.02,0.98,949.6673,1256.5237
"358","NonVascular",0.08,0.92,1479.7024,1252.6655
"359","NonVascular",0.15,0.85,1315.8823,1249.2059
"361","Vacular",0.97,0.03,704.1387,1262.1471
"362","NonVascular",0.01,0.99,823.5531,1274.6002
"364","NonVascular",0.02,0.98,308.76855,1272.7927
"365","NonVascular",0.11,0.89,1337.2183,1272.1853
"366","Vacular",0.98,0.02,66.5162,1275.0101
"367","Vacular",0.87,0.13,1237.5435,1266.5543
"369","Vacular",0.96,0.04,1661.7814,1280.0365
"370","Vacular",0.83,0.17,910.14825,1290.9441
"371","NonVascular",0.19,0.81,344.41757,1279.6813
"372","Vacular",0.96,0.04,1208.2277,1282
"373","NonVascular",0.03,0.97,624.19116,1293.7874
"379","NonVascular",0.02,0.98,127.354836,1319.1693
"381","NonVascular",0,1,1335.4138,1325.3678
"383","NonVascular",0.03,0.97,422.9124,1336.6332
"384","NonVascular",0.09,0.91,559.0311,1331.4902
"385","NonVascular",0.09,0.91,618.30804,1363.7975
"387","Vacular",1,0,210.832,1352.2053
"389","Vacular",0.99,0.01,1010.3762,1359.3218
"390","NonVascular",0.08,0.92,75.21309,1373.4612
"391","Vacular",0.94,0.06,1428.2719,1375.2051
"392","Vacular",1,0,1512.2753,1377.5883
"393","NonVascular",0.03,0.97,478.79507,1397.6997
"394","NonVascular",0.03,0.97,1113.4264,1382.7412
"395","NonVascular",0.03,0.97,229.37094,1405.7689
"398","NonVascular",0.09,0.91,805.21313,1403.5164
"399","NonVascular",0.05,0.95,368.62314,1407.9507
"400","Vacular",0.84,0.16,1835.5905,1424.4463
"403","Vacular",0.99,0.01,65.42197,1424.3151
"404","NonVascular",0.01,0.99,1041.7736,1433.5182
"408","Vacular",0.96,0.04,356.8158,1439.5432
"409","Vacular",0.84,0.16,452.6212,1437.9802
"410","Vacular",0.99,0.01,692.03827,1439.9005
"411","NonVascular",0.12,0.88,1301.8317,1440.099
"412","NonVascular",0.02,0.98,1280.3646,1450.1471
"413","Vacular",0.94,0.06,644.308,1452.327
"415","Vacular",0.93,0.07,905.4585,1455.8909
"418","NonVascular",0.08,0.92,485.54053,1456.1171
"419","NonVascular",0.19,0.81,799.4648,1456.1267
