"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"98","Vacular",1,0,847.4747,264.89868
"101","NonVascular",0.03,0.97,866.1817,291.37482
"103","NonVascular",0.11,0.89,1141.3904,498.77155
"107","NonVascular",0.18,0.82,1879.6519,293.96835
"108","NonVascular",0,1,1049.1034,311.6153
"110","Vacular",0.97,0.03,350.20834,307.09634
"112","NonVascular",0.02,0.98,760.89954,344.5582
"113","NonVascular",0.15,0.85,584.834,442.2288
"114","NonVascular",0,1,427.94064,320.38574
"115","NonVascular",0.03,0.97,1913.2045,324.7665
"116","NonVascular",0.19,0.81,1365.6823,317.5327
"117","Vacular",0.95,0.05,330.18997,329.11484
"118","NonVascular",0.06,0.94,527.7786,332.01526
"119","NonVascular",0.06,0.94,932.9414,340.6208
"120","NonVascular",0.1,0.9,700.6587,430.68182
"123","NonVascular",0.04,0.96,1866.1383,350.64893
"124","NonVascular",0,1,1539.3573,371.24225
"126","NonVascular",0.03,0.97,294.07193,383.38867
"127","NonVascular",0.02,0.98,876.04144,372.06216
"128","NonVascular",0.02,0.98,416.0231,379.0495
"129","NonVascular",0,1,969.49634,431.7038
"130","NonVascular",0.1,0.9,1804.6189,453.1304
"132","NonVascular",0.01,0.99,332.9652,425.6076
"133","Vacular",0.84,0.16,1850.2426,405.7702
"134","NonVascular",0.09,0.91,1753.677,418.71368
"135","Vacular",0.95,0.05,400.29245,417.88208
"136","NonVascular",0.02,0.98,1914.0605,446.0675
"137","NonVascular",0.01,0.99,238.95496,446.15466
"139","NonVascular",0.11,0.89,1862.2632,448.6842
"140","NonVascular",0.02,0.98,1369.9089,451.0032
"141","NonVascular",0.01,0.99,1154.1167,460.2322
"142","Vacular",0.83,0.17,417.78683,456.9702
"144","NonVascular",0.16,0.84,1424.9648,459.39453
"145","NonVascular",0.1,0.9,199.86977,460.98605
"146","NonVascular",0.17,0.83,291.1613,454.69354
"149","NonVascular",0.01,0.99,855.09576,505.42026
"151","NonVascular",0,1,1863.8357,504.17523
"152","NonVascular",0.02,0.98,762.6421,501.7129
"153","NonVascular",0.19,0.81,388.49515,484.82526
"155","Vacular",0.99,0.01,463.78378,489.07883
"156","NonVascular",0.06,0.94,360.2,487.18182
"157","NonVascular",0.07,0.93,1494.2268,495.81442
"158","Vacular",0.95,0.05,378.58478,504.87222
"159","NonVascular",0.18,0.82,1471.8496,498.86465
"162","NonVascular",0.01,0.99,1923.0862,538.9901
"163","NonVascular",0.1,0.9,997.4814,532.27203
"165","NonVascular",0.03,0.97,412.54352,558.7995
"166","NonVascular",0.15,0.85,1480.4928,584.3771
"167","NonVascular",0.02,0.98,632.7254,586.1767
"168","NonVascular",0.05,0.95,1638.4684,560.70886
"170","Vacular",0.96,0.04,498.11642,561.9178
"171","NonVascular",0.07,0.93,1580.188,585.4869
"174","NonVascular",0.17,0.83,1743.1025,565.1667
"175","NonVascular",0,1,710.19214,574.18097
"180","NonVascular",0.02,0.98,550.1453,640.70874
"182","NonVascular",0.01,0.99,1865.4865,611.13293
"185","NonVascular",0.13,0.87,1261.9703,597.16846
"186","NonVascular",0.01,0.99,1373.4957,653.6061
"187","NonVascular",0,1,1669.4703,617.64166
"188","NonVascular",0,1,813.07825,639.19037
"190","NonVascular",0.02,0.98,936.95734,626.344
"192","NonVascular",0,1,684.95197,654.152
"194","NonVascular",0.01,0.99,756.8093,652.37616
"195","NonVascular",0.01,0.99,1176.3452,644.1342
"196","NonVascular",0.14,0.86,845.3972,640.3597
"198","NonVascular",0.09,0.91,1270.6708,640.1292
"202","Vacular",0.89,0.11,1743.6461,647.23035
"203","NonVascular",0.06,0.94,459.60626,654.95
"204","NonVascular",0.06,0.94,1892.8698,714.33417
"205","NonVascular",0.01,0.99,1533.2177,717.8782
"207","NonVascular",0.04,0.96,1195.0956,741.20245
"208","Vacular",0.95,0.05,850.7792,696
"209","NonVascular",0.19,0.81,1128.2456,691.7105
"210","NonVascular",0.01,0.99,326.15936,710.3071
"211","NonVascular",0.1,0.9,693.3785,905.28125
"212","NonVascular",0,1,1640.5627,706.32306
"213","NonVascular",0,1,1403.346,713.5861
"215","NonVascular",0.15,0.85,611.128,705.056
"216","NonVascular",0.05,0.95,439.35175,703.8241
"217","NonVascular",0.07,0.93,1467.83,704.24225
"219","NonVascular",0.02,0.98,919.7544,711.2778
"221","Vacular",0.96,0.04,1307.088,721.2222
"222","NonVascular",0.04,0.96,1689.4696,737.2524
"223","NonVascular",0.02,0.98,1735.1954,733.60156
"225","NonVascular",0.06,0.94,810.6481,801.89105
"226","NonVascular",0.02,0.98,557.0112,736.2076
"227","NonVascular",0.14,0.86,1792.2135,743.7712
"228","NonVascular",0.07,0.93,402.6911,735.5079
"229","NonVascular",0.14,0.86,459.61914,733.1617
"232","Vacular",0.81,0.19,864.59766,739.5419
"234","Vacular",0.97,0.03,434.95895,751.82404
"235","NonVascular",0.03,0.97,1431.281,769.3658
"237","NonVascular",0.1,0.9,682.8283,759.8485
"238","NonVascular",0.01,0.99,877.71466,781.34973
"239","NonVascular",0.18,0.82,1082.6371,769.3038
"240","NonVascular",0.03,0.97,1250.088,856.76
"241","NonVascular",0.02,0.98,1668.6129,801.2896
"246","NonVascular",0.02,0.98,1472.451,809.5404
"247","NonVascular",0,1,1040.6932,809.5519
"248","NonVascular",0,1,573.8985,810.98334
"249","NonVascular",0.17,0.83,1105.932,804.33496
"250","NonVascular",0.16,0.84,1594.0717,904.02203
"252","NonVascular",0.02,0.98,420.95978,941.31354
"253","NonVascular",0.11,0.89,1836.1074,880.1884
"255","NonVascular",0.1,0.9,749.67053,834.1283
"256","NonVascular",0.15,0.85,851.46747,845.81396
"257","NonVascular",0,1,1294.825,842.58966
"258","NonVascular",0.03,0.97,1106.8593,869.85077
"260","NonVascular",0.01,0.99,1705.7346,859.786
"261","NonVascular",0.02,0.98,1751.0233,877.0328
"262","Vacular",0.86,0.14,947.87744,866.60645
"263","Vacular",0.94,0.06,514.1861,874.0631
"264","NonVascular",0.01,0.99,1288.9144,890.2968
"265","NonVascular",0.06,0.94,771.7008,876.7172
"266","NonVascular",0.03,0.97,993.68024,891.7029
"267","Vacular",0.9,0.1,475.32373,887.02875
"268","NonVascular",0.02,0.98,875.5657,896.0932
"270","Vacular",0.99,0.01,1414.5767,894.22266
"272","Vacular",0.95,0.05,1658.3398,895.42365
"273","Vacular",0.95,0.05,459.97925,901.70276
"276","NonVascular",0.01,0.99,1727.0345,921.3186
"277","NonVascular",0.01,0.99,833.4742,931.44714
"278","NonVascular",0.19,0.81,527.8015,908.35876
"279","NonVascular",0.14,0.86,1388.0757,964.9382
"280","NonVascular",0.01,0.99,1921.0024,925.07056
"282","NonVascular",0.05,0.95,995.49585,1004.10547
"283","Vacular",0.95,0.05,1157.0101,927.0762
"284","NonVascular",0.05,0.95,1769.3612,951.6532
"285","NonVascular",0.09,0.91,1027.742,942.41974
"286","NonVascular",0.04,0.96,486.4628,942.69006
"287","NonVascular",0.18,0.82,906.4762,950.5374
"290","Vacular",0.92,0.08,494.7028,957.7722
"293","NonVascular",0.01,0.99,1326.2297,975.73987
"294","NonVascular",0.02,0.98,1526.7123,981.2
"297","NonVascular",0.19,0.81,496.27026,975.87836
"299","NonVascular",0,1,1837.0118,993.9793
"300","NonVascular",0,1,1417.8523,996.79626
"304","NonVascular",0.01,0.99,1250.3468,1082.1963
"305","NonVascular",0.01,0.99,1704.2206,1056.1675
"309","NonVascular",0.19,0.81,1323.7177,1023.5412
"310","Vacular",0.97,0.03,1178.4073,1034.7902
"312","NonVascular",0,1,1565.1685,1064.2888
"314","NonVascular",0.06,0.94,330.88776,1050.8265
"315","NonVascular",0.19,0.81,407.54718,1055.0377
"316","NonVascular",0.01,0.99,1047.5499,1091.4215
"317","NonVascular",0.01,0.99,579.4361,1135.0251
"318","NonVascular",0,1,421.4197,1087.0808
"319","Vacular",0.97,0.03,1111.8134,1075.0299
"320","NonVascular",0.08,0.92,1714.417,1128.9467
"324","NonVascular",0.17,0.83,1863.4304,1106.6718
"326","NonVascular",0.09,0.91,801.96967,1130.7992
"327","NonVascular",0.03,0.97,1911.9202,1152.4603
"328","NonVascular",0.1,0.9,1309.1227,1101.411
"330","Vacular",0.87,0.13,1789.3617,1110.2814
"331","NonVascular",0.01,0.99,1405.3354,1136.7225
"332","NonVascular",0.18,0.82,254.05031,1127.4161
"333","NonVascular",0.02,0.98,1118.4281,1143.2941
"334","Vacular",0.97,0.03,455.31317,1131.8315
"335","NonVascular",0.12,0.88,1173.1178,1136.0862
"336","NonVascular",0.15,0.85,1800.7214,1140.3632
"337","NonVascular",0.04,0.96,1839.5361,1153.4006
"340","NonVascular",0.14,0.86,1298.5325,1148.2273
"341","NonVascular",0.19,0.81,1534.2087,1155.523
"343","NonVascular",0.09,0.91,1629.0421,1160.1531
"344","Vacular",0.97,0.03,468.07477,1157.9719
"345","NonVascular",0.03,0.97,630.81757,1254.1178
"347","NonVascular",0.11,0.89,1632.945,1209.8339
"348","NonVascular",0.18,0.82,1184.2179,1175.2307
"350","NonVascular",0.03,0.97,1189.4452,1210.0343
"351","NonVascular",0.19,0.81,1251.7551,1192.0103
"352","NonVascular",0.03,0.97,1418.3604,1246.3588
"353","Vacular",1,0,1449.792,1198.0686
"354","NonVascular",0.02,0.98,1803.0662,1216.8612
"356","NonVascular",0.04,0.96,981.78284,1274.531
"357","Vacular",0.98,0.02,417.66666,1206.0377
"358","NonVascular",0.04,0.96,1696.5842,1221.8848
"359","Vacular",0.85,0.15,1477.2235,1211.8436
"361","Vacular",0.96,0.04,727.9446,1214.8513
"363","Vacular",0.99,0.01,1143.7736,1222.9407
"364","NonVascular",0.02,0.98,1320.7959,1233.9045
"365","NonVascular",0.07,0.93,1122.759,1231.7028
"367","Vacular",0.82,0.18,1851.9452,1234.187
"370","NonVascular",0.04,0.96,1476.785,1251.0245
"372","NonVascular",0.17,0.83,1369.3297,1252.9615
"374","Vacular",0.97,0.03,1783.6708,1262.597
"375","NonVascular",0.03,0.97,385.0372,1268.7395
"376","NonVascular",0.14,0.86,1874.314,1338.0813
"377","NonVascular",0.17,0.83,1730.8401,1282.2606
"378","NonVascular",0.03,0.97,1140.2336,1309.3661
"379","NonVascular",0.14,0.86,1567.4994,1272.7179
"381","NonVascular",0.12,0.88,1813.473,1275.7297
"384","NonVascular",0.19,0.81,1216.6611,1282.1381
"385","NonVascular",0.02,0.98,706.512,1304.5903
"386","NonVascular",0.07,0.93,1051.7783,1307.8185
"387","NonVascular",0.12,0.88,1267.3654,1340.6067
"388","NonVascular",0.03,0.97,1796.0018,1322.8936
"391","Vacular",0.96,0.04,485.71487,1313.7933
"394","NonVascular",0.03,0.97,1434.9845,1381.7133
"395","NonVascular",0.03,0.97,1571.358,1332.4723
"396","NonVascular",0.14,0.86,821.7657,1331.5355
"398","Vacular",0.99,0.01,558.7436,1342.7806
"399","NonVascular",0.03,0.97,632.1177,1346.7439
"400","NonVascular",0.16,0.84,847.30914,1381.8214
"401","NonVascular",0.04,0.96,1637.6432,1405.346
"402","Vacular",0.92,0.08,607.5501,1358.7269
"403","NonVascular",0.18,0.82,1310.3394,1352.9395
"404","Vacular",0.98,0.02,491.321,1366.2887
"405","NonVascular",0.04,0.96,993.3674,1365.7551
"406","Vacular",0.98,0.02,1689.9584,1364.8472
"407","Vacular",0.97,0.03,550.4048,1371.3201
"408","NonVascular",0.12,0.88,465.42856,1373.3917
"409","NonVascular",0.12,0.88,700.7173,1395.7855
"412","NonVascular",0.06,0.94,1091.447,1405.4923
"414","NonVascular",0.01,0.99,778.3458,1414.7997
"416","NonVascular",0.05,0.95,573.5219,1417.9752
"417","NonVascular",0.1,0.9,915.98444,1407.0592
"418","NonVascular",0.17,0.83,1717.0592,1406.6908
"420","NonVascular",0.07,0.93,1350.8745,1412.2294
"423","NonVascular",0.19,0.81,1246.3801,1427.3275
"424","NonVascular",0.01,0.99,1859.4038,1444.8209
"427","NonVascular",0.02,0.98,1303.25,1446.9623
"429","Vacular",0.97,0.03,536.65564,1444.3807
"431","NonVascular",0.19,0.81,1007.5054,1440.3118
"432","NonVascular",0.03,0.97,434.29358,1449.8945
"433","NonVascular",0.19,0.81,1173.1315,1448.7816
"434","NonVascular",0.1,0.9,1928.3647,1449.195
"436","NonVascular",0.17,0.83,1245.7828,1452.0099
"438","NonVascular",0.19,0.81,983.8234,1452.8551
