"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"232","NonVascular",0.18,0.82,776.4,738.6
"235","Vacular",0.86,0.14,1429.5972,751.89813
"236","NonVascular",0.11,0.89,449.06503,757.96545
"237","NonVascular",0.06,0.94,1577.3827,803.17444
"241","NonVascular",0,1,1911.6488,790.3179
"242","NonVascular",0,1,1338.5477,793.61896
"244","NonVascular",0.09,0.91,884.8361,851.0207
"248","NonVascular",0.08,0.92,1391.0374,858.6783
"250","NonVascular",0.05,0.95,1018.5051,833.2471
"251","NonVascular",0.01,0.99,725.48627,864.1423
"252","NonVascular",0.18,0.82,1647.8209,821.61194
"254","NonVascular",0.13,0.87,1846.2122,886.9865
"257","Vacular",0.93,0.07,780.762,853.96387
"258","NonVascular",0.02,0.98,398.5044,864.9006
"260","Vacular",0.91,0.09,434.3722,861.6502
"261","NonVascular",0.16,0.84,1609.8987,871.08777
"262","NonVascular",0.06,0.94,310.47427,897.82544
"265","NonVascular",0.06,0.94,954.14935,943.3853
"266","NonVascular",0,1,1151.0437,873.85645
"267","NonVascular",0.08,0.92,1796.5199,876.0566
"270","NonVascular",0.03,0.97,1755.551,882.65814
"271","NonVascular",0.15,0.85,1576.5111,883.6
"273","NonVascular",0.15,0.85,437.462,903.63806
"275","NonVascular",0.03,0.97,1589.2231,931.0519
"277","NonVascular",0.01,0.99,866.82306,955.5926
"278","NonVascular",0.11,0.89,1862.4523,908.34174
"279","Vacular",0.93,0.07,649.3884,907.438
"280","Vacular",0.82,0.18,687.7859,910.56036
"282","NonVascular",0.01,0.99,1644.0803,922.25793
"283","NonVascular",0.03,0.97,1537.466,947.3676
"284","NonVascular",0.18,0.82,284.91116,937.9385
"285","NonVascular",0.09,0.91,1309.4631,975.4783
"286","NonVascular",0.06,0.94,1469.0145,944.31104
"288","Vacular",0.98,0.02,1206.7378,935.74066
"289","Vacular",0.98,0.02,383.40433,936.5445
"290","NonVascular",0.13,0.87,659.1716,978.1156
"291","NonVascular",0.03,0.97,1891.5322,946.8974
"293","NonVascular",0,1,1769.2183,994.32526
"295","NonVascular",0.04,0.96,1247.4813,962.6321
"296","NonVascular",0.03,0.97,1730.4415,955.9437
"299","NonVascular",0.01,0.99,1594.0725,978.5312
"301","NonVascular",0.01,0.99,1630.341,976.3182
"304","NonVascular",0.04,0.96,1020.924,987.27783
"306","NonVascular",0.03,0.97,1089.4113,991.7439
"307","NonVascular",0.05,0.95,1185.8453,1061.8815
"308","NonVascular",0.04,0.96,1918.7,999.7125
"310","NonVascular",0.08,0.92,832.9149,1043.4869
"312","NonVascular",0.09,0.91,879.6172,1069.688
"313","NonVascular",0.13,0.87,1376.9763,1014.12164
"314","NonVascular",0.03,0.97,1653.789,1048.4979
"315","NonVascular",0.15,0.85,387.35043,1023.70087
"316","Vacular",0.94,0.06,1118.3961,1029.5145
"319","NonVascular",0.13,0.87,678.1153,1058.7511
"322","NonVascular",0,1,1369.2183,1068.3236
"323","NonVascular",0.19,0.81,1864.04,1054.5333
"324","NonVascular",0.02,0.98,1806.7242,1067.0647
"325","NonVascular",0.07,0.93,918.5288,1093.1506
"326","NonVascular",0.02,0.98,1422.2551,1166.2324
"328","Vacular",1,0,399.87805,1070.3658
"330","NonVascular",0.02,0.98,1929.2312,1082.2085
"332","NonVascular",0.06,0.94,1713.1615,1081.8794
"333","NonVascular",0,1,1266.3022,1088.7561
"335","NonVascular",0.15,0.85,451.65186,1096.053
"336","NonVascular",0.16,0.84,312.5634,1086.2887
"339","NonVascular",0.01,0.99,1609.4747,1126.4353
"340","NonVascular",0.18,0.82,1120.2455,1098.2815
"342","NonVascular",0.04,0.96,1836.0596,1114.1077
"343","NonVascular",0.06,0.94,1869.8174,1165.7957
"345","NonVascular",0.03,0.97,1499.0353,1116.2635
"347","Vacular",0.84,0.16,978.184,1128.0751
"350","NonVascular",0,1,864.12427,1151.6321
"352","Vacular",0.92,0.08,928.4475,1152.1603
"353","Vacular",0.9,0.1,1726.8281,1161.0516
"355","NonVascular",0.13,0.87,1092.9144,1157.7327
"360","NonVascular",0.13,0.87,1051.4716,1319.348
"361","Vacular",0.89,0.11,1086.0344,1186.628
"363","NonVascular",0.17,0.83,1623.1141,1226.6659
"364","Vacular",1,0,1304.0325,1193.2825
"366","NonVascular",0.04,0.96,1412.0615,1224.5621
"367","Vacular",0.82,0.18,1712.6223,1213.5486
"368","NonVascular",0.02,0.98,19.610476,1219.9028
"369","Vacular",0.9,0.1,1315.8469,1209.5918
"370","Vacular",0.94,0.06,370.8187,1216.3297
"372","NonVascular",0.02,0.98,671.6019,1235.025
"373","NonVascular",0.09,0.91,1666.4265,1226.253
"375","NonVascular",0.02,0.98,1095.6191,1246.0148
"376","Vacular",0.92,0.08,530.2372,1237.4
"377","NonVascular",0.04,0.96,1911.1979,1328.182
"378","Vacular",0.95,0.05,320.1216,1240.9136
"380","NonVascular",0.06,0.94,1262.2688,1243.7975
"381","NonVascular",0.08,0.92,1794.828,1269.5009
"382","NonVascular",0.03,0.97,850.0527,1280.8242
"383","NonVascular",0.17,0.83,1178.4086,1273.2753
"384","NonVascular",0.12,0.88,1874.2252,1279.004
"385","Vacular",0.98,0.02,1303.123,1253.3468
"388","NonVascular",0.04,0.96,579.0718,1258.3812
"390","NonVascular",0.03,0.97,1669.5127,1325.2709
"392","Vacular",0.95,0.05,537.5302,1273.3334
"394","NonVascular",0.08,0.92,952.32697,1278.9401
"395","NonVascular",0.03,0.97,1445.7013,1285.3468
"396","NonVascular",0.04,0.96,723.6211,1279.6278
"397","NonVascular",0.01,0.99,1650.2273,1285.9054
"400","Vacular",0.81,0.19,1280.5354,1292.0221
"401","Vacular",0.99,0.01,504.4737,1284.8254
"405","NonVascular",0.03,0.97,908.2664,1322.9329
"406","NonVascular",0.12,0.88,793.3914,1302.1132
"408","NonVascular",0.06,0.94,704.8562,1308.9191
"409","NonVascular",0.03,0.97,503.06693,1326.909
"410","NonVascular",0.11,0.89,405.5093,1323.5741
"412","Vacular",0.95,0.05,1316.9161,1311.2076
"414","NonVascular",0.04,0.96,949.31635,1348.393
"415","NonVascular",0.18,0.82,649.6878,1308.2439
"421","NonVascular",0.18,0.82,480.37085,1341.6027
"422","NonVascular",0.18,0.82,867.5984,1368.4106
"428","NonVascular",0.07,0.93,1372.3839,1379.1067
"429","NonVascular",0.07,0.93,754.91406,1375.7233
"430","NonVascular",0.07,0.93,1690.5251,1381.0734
"431","NonVascular",0.03,0.97,1259.7554,1383.0298
"433","NonVascular",0.03,0.97,606.6887,1406.7639
"434","NonVascular",0.02,0.98,698.9411,1416.515
"437","Vacular",0.93,0.07,1228.8354,1398.0718
"438","NonVascular",0.03,0.97,898.1879,1429.5692
"439","NonVascular",0.03,0.97,1715.7478,1428.5889
"440","NonVascular",0.02,0.98,1294.6315,1433.1857
"441","Vacular",0.83,0.17,344.75,1404.9333
"442","NonVascular",0.09,0.91,526.82355,1413.6244
"443","NonVascular",0.05,0.95,1915.1942,1440.6381
"444","NonVascular",0.05,0.95,1809.6788,1440.2694
"447","NonVascular",0.18,0.82,255.13432,1431.791
"448","NonVascular",0.09,0.91,1131.7257,1446.386
"449","NonVascular",0.17,0.83,1414.3231,1442.3795
"450","NonVascular",0.19,0.81,378.19263,1447.4723
"451","Vacular",0.89,0.11,446.65,1442.47
"452","NonVascular",0.01,0.99,527.3616,1449.4163
"453","Vacular",0.86,0.14,340.01282,1442.0769
"454","NonVascular",0.08,0.92,645.01715,1451.1459
"458","NonVascular",0.04,0.96,1388.2632,1454.3486
