"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"84","NonVascular",0.02,0.98,340.4038,696.1425
"85","Vacular",0.92,0.08,53.987095,711.45807
"86","Vacular",0.93,0.07,1285.3307,713.47046
"88","Vacular",0.99,0.01,520.449,717.6006
"90","Vacular",0.89,0.11,1769.1414,762.3345
"93","Vacular",0.97,0.03,352.1178,816.445
"94","Vacular",0.94,0.06,1604.5353,820.7718
"96","Vacular",0.9,0.1,1581.1387,842.20135
"97","NonVascular",0.03,0.97,1537.8989,871.7318
"98","Vacular",0.92,0.08,1117.6597,904.4729
"100","Vacular",1,0,223.07181,955.9841
"101","Vacular",0.88,0.12,310.92056,1025.6055
"102","Vacular",0.99,0.01,75.81347,1029.5518
"103","Vacular",0.86,0.14,1837.8242,1034.9011
"105","Vacular",0.82,0.18,842.66174,1080.6581
"106","Vacular",1,0,285.8032,1110.9574
"107","Vacular",0.89,0.11,1096.25,1125.3896
"109","Vacular",0.99,0.01,69.20885,1152.4398
"110","Vacular",0.99,0.01,712.0848,1155.155
"111","Vacular",0.91,0.09,1257.3406,1193.6532
"112","Vacular",0.98,0.02,830.474,1205.1965
"113","Vacular",0.99,0.01,305.89423,1216.9087
"116","NonVascular",0.01,0.99,1399.6438,1246.3452
"118","Vacular",0.86,0.14,30.881388,1251.657
"119","Vacular",0.86,0.14,1641.336,1265.6558
"120","Vacular",0.94,0.06,11.008968,1262.2422
"121","Vacular",0.96,0.04,931.0875,1278.725
"122","Vacular",0.94,0.06,70.03317,1287.0687
"123","Vacular",0.89,0.11,1618.9365,1292.6539
"124","Vacular",0.99,0.01,603.027,1293.8787
"125","Vacular",0.9,0.1,1392.1182,1305.675
"126","Vacular",0.99,0.01,176.05971,1317.6095
"127","Vacular",0.92,0.08,418.8133,1323.7756
"128","Vacular",0.88,0.12,447.08536,1328.9512
"129","Vacular",0.99,0.01,490.7718,1348.7642
"130","Vacular",0.95,0.05,370.0268,1363.7319
"131","NonVascular",0.01,0.99,883.4599,1388.1127
"132","Vacular",0.98,0.02,1519.8826,1390.4098
"133","NonVascular",0.01,0.99,1628.8717,1408.4786
"135","NonVascular",0.04,0.96,1864.2977,1451.0881
"136","Vacular",0.98,0.02,766.989,1452.2087
"137","Vacular",0.9,0.1,101.760635,1453.2712
