"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"164","NonVascular",0.06,0.94,223.4097,909.05945
"165","Vacular",0.83,0.17,189.74124,911.32294
"166","Vacular",0.98,0.02,281.90158,911.7606
"168","Vacular",0.81,0.19,432.74484,933.1669
"169","Vacular",0.9,0.1,964.69293,917.1033
"173","Vacular",1,0,1456.7191,959.92914
"175","Vacular",0.96,0.04,917.4349,982.78125
"176","Vacular",0.87,0.13,475.90762,986.88043
"177","NonVascular",0.02,0.98,46.772823,1013.9419
"178","Vacular",0.86,0.14,585.3734,998.24036
"180","NonVascular",0.18,0.82,454.9661,1010
"181","Vacular",0.92,0.08,564.3689,1026.9663
"182","NonVascular",0.09,0.91,1657.2222,1021.9694
"183","NonVascular",0.13,0.87,883.567,1051.9982
"184","Vacular",0.91,0.09,1809.6317,1027.5089
"185","NonVascular",0.17,0.83,1596.4023,1025.115
"187","NonVascular",0.09,0.91,1727.228,1060.516
"190","NonVascular",0.13,0.87,1338.6769,1077.3345
"192","Vacular",0.82,0.18,1302.9806,1079.8682
"196","NonVascular",0.08,0.92,1743.6737,1099.8691
"197","NonVascular",0.04,0.96,1110.9152,1103.3972
"198","NonVascular",0.03,0.97,938.942,1125.0533
"202","Vacular",0.89,0.11,974.13086,1140.9253
"203","Vacular",0.98,0.02,186.66667,1150.9707
"204","Vacular",0.94,0.06,967.88007,1158.1079
"205","Vacular",0.9,0.1,1798.6675,1170.8262
"207","Vacular",0.86,0.14,454.85837,1173.609
"208","Vacular",0.96,0.04,477.8032,1198.8351
"209","NonVascular",0.19,0.81,1843.527,1203.6216
"210","NonVascular",0.11,0.89,161.13052,1203.56
"211","NonVascular",0.04,0.96,1008.9244,1211.4777
"212","Vacular",1,0,1211.178,1206.185
"215","NonVascular",0.03,0.97,186.26147,1240.4255
"217","NonVascular",0.03,0.97,1902.4147,1230.2292
"218","Vacular",0.83,0.17,580.9659,1233.1288
"222","Vacular",0.96,0.04,662.05225,1255.981
"224","Vacular",0.99,0.01,577.376,1269.648
"225","NonVascular",0.05,0.95,462.8135,1282.5754
"226","Vacular",0.94,0.06,346.4449,1282.8937
"228","Vacular",0.85,0.15,1322.6375,1310.7542
"229","Vacular",0.96,0.04,196.25056,1316.2866
"231","Vacular",0.92,0.08,229.36595,1321.7744
"232","NonVascular",0.17,0.83,1424.5476,1330.238
"235","NonVascular",0.04,0.96,57.9,1354.6526
"237","Vacular",0.98,0.02,732.8114,1356.2432
"238","Vacular",0.97,0.03,22.438171,1364.008
"239","NonVascular",0.05,0.95,109.58427,1372.0355
"240","Vacular",0.83,0.17,399.67188,1376.123
"241","Vacular",0.94,0.06,602.85956,1372.7869
"242","NonVascular",0.06,0.94,628.7019,1378.1971
"244","Vacular",0.82,0.18,714.41974,1376.6215
"246","NonVascular",0.09,0.91,237.0365,1424.0037
"247","Vacular",0.96,0.04,604.5769,1397.7012
"251","NonVascular",0.15,0.85,20.275362,1420.6522
"252","Vacular",0.97,0.03,635.3256,1438.641
"254","NonVascular",0.02,0.98,298.5407,1436.7616
"255","Vacular",1,0,541.216,1447.6066
"256","NonVascular",0.16,0.84,1014.0111,1453
"257","NonVascular",0.05,0.95,1698.8864,1453.2084
"258","Vacular",0.96,0.04,1665.0272,1453.9272
"259","Vacular",0.99,0.01,398.75092,1454.0366
"260","Vacular",0.88,0.12,338.10498,1454.558
