"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"104","Vacular",0.94,0.06,978.2731,794.0923
"105","Vacular",0.93,0.07,1339.1571,799.53406
"108","Vacular",1,0,301.62375,825.5581
"111","Vacular",0.94,0.06,897.7052,845.2948
"112","Vacular",0.99,0.01,445.88205,866.0205
"117","Vacular",0.96,0.04,1283.5834,885.3145
"118","Vacular",0.99,0.01,1032.1666,888.5429
"119","Vacular",1,0,1482.9702,893.5649
"122","Vacular",0.98,0.02,1410.7197,923.9838
"125","Vacular",0.98,0.02,6.989011,937.7692
"126","Vacular",0.86,0.14,1767.7329,954.8523
"127","Vacular",0.98,0.02,173.16342,960.3366
"128","NonVascular",0.07,0.93,1406.6035,958.33923
"130","Vacular",0.89,0.11,1389.5801,974.0417
"132","Vacular",0.99,0.01,638.3568,1001.3034
"133","Vacular",0.99,0.01,345.46918,1007.8311
"135","Vacular",0.99,0.01,201.28458,1014.7101
"136","Vacular",0.82,0.18,1073.7126,1019.55133
"138","Vacular",0.91,0.09,984.4493,1035.4125
"140","NonVascular",0.08,0.92,1432.3636,1037.4242
"141","Vacular",1,0,119.515465,1060.2449
"142","Vacular",0.94,0.06,1435.4785,1065.4957
"147","Vacular",0.82,0.18,867.0764,1105.1423
"148","Vacular",0.95,0.05,1364.8787,1105.8514
"149","Vacular",1,0,1534.8285,1113.8113
"151","Vacular",0.96,0.04,1784.7585,1118.1641
"153","Vacular",0.81,0.19,1867.9845,1139.8351
"155","Vacular",0.81,0.19,358.17856,1160.452
"156","Vacular",0.97,0.03,738.8675,1175.425
"159","Vacular",0.88,0.12,1727.8339,1189.88
"162","Vacular",0.95,0.05,576.0263,1218.731
"163","Vacular",0.99,0.01,398.54865,1239.5027
"164","NonVascular",0.17,0.83,447.7528,1235.7865
"165","Vacular",1,0,210.9876,1244.402
"166","Vacular",0.97,0.03,1329.9395,1248.8789
"167","NonVascular",0.03,0.97,475.44818,1307.3129
"168","Vacular",1,0,1653.7709,1292.9192
"169","Vacular",0.93,0.07,1153.4525,1295.5167
"171","Vacular",0.96,0.04,547.4461,1313.9281
"174","Vacular",0.97,0.03,1820.6136,1341.216
"175","Vacular",0.99,0.01,1529.7046,1344.6852
"176","Vacular",0.97,0.03,1030.809,1359.3208
"177","Vacular",0.84,0.16,382.3379,1353.9955
"178","Vacular",0.99,0.01,70.74359,1365.6282
"179","Vacular",0.96,0.04,44.375546,1388.1462
"180","Vacular",0.82,0.18,788.355,1405.4834
"181","Vacular",0.99,0.01,1009.0306,1412.447
"182","Vacular",0.97,0.03,1648.2716,1433.464
"184","Vacular",0.91,0.09,1492.9038,1439.4742
