"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"112","Vacular",0.89,0.11,1837.5,207.08292
"113","NonVascular",0,1,406.5295,239.90051
"114","NonVascular",0.02,0.98,630.5713,229.00877
"116","Vacular",1,0,453.5134,221.46959
"117","NonVascular",0.02,0.98,1070.5468,226.16074
"120","Vacular",0.94,0.06,1172.8373,230.09412
"121","Vacular",1,0,828.48596,227.82608
"122","NonVascular",0,1,949.8871,235.27144
"123","NonVascular",0.01,0.99,520.9579,247.84166
"124","NonVascular",0.18,0.82,1855.711,235.57777
"125","NonVascular",0.01,0.99,1679.6221,247.79431
"126","NonVascular",0,1,1292.464,261.12506
"129","NonVascular",0.14,0.86,1205.318,243.74059
"130","NonVascular",0.08,0.92,1344.2991,241.32353
"131","NonVascular",0.16,0.84,710.0992,282.16232
"133","NonVascular",0.15,0.85,155.18224,246.02336
"135","NonVascular",0.18,0.82,463.74194,249.66129
"136","NonVascular",0.08,0.92,890.5926,255.69548
"137","NonVascular",0.09,0.91,839.0833,252.05556
"139","Vacular",0.88,0.12,1346.9442,270.4346
"140","NonVascular",0.19,0.81,457.7037,269.43826
"143","NonVascular",0,1,612.4627,281.30054
"144","Vacular",0.92,0.08,1444.5375,280.09442
"145","NonVascular",0.18,0.82,216.66818,280.31818
"146","NonVascular",0.18,0.82,1642.2368,288.5658
"147","NonVascular",0.11,0.89,271.73297,293.63873
"148","NonVascular",0.02,0.98,1371.7527,300.5456
"149","NonVascular",0.01,0.99,746.7875,306.29956
"150","Vacular",0.86,0.14,230.02184,304.04514
"152","NonVascular",0.13,0.87,959.68335,296.18332
"154","Vacular",0.99,0.01,664.79254,312.00934
"156","NonVascular",0.01,0.99,1141.5623,320.4824
"157","NonVascular",0.06,0.94,1455.4698,320.3137
"158","NonVascular",0.02,0.98,530.4773,323.55295
"159","NonVascular",0.08,0.92,376.79752,360.24512
"161","NonVascular",0.14,0.86,388.97778,317.00742
"162","NonVascular",0.14,0.86,1819.1624,322.22076
"164","NonVascular",0.01,0.99,1768.6432,361.09332
"165","NonVascular",0.01,0.99,1880.6517,329.625
"166","NonVascular",0.03,0.97,473.76733,333.28165
"167","NonVascular",0,1,30.42252,340.30322
"168","NonVascular",0.01,0.99,657.7436,349.48492
"169","NonVascular",0.09,0.91,1503.2957,342.08307
"170","NonVascular",0.12,0.88,1710.641,350.69565
"171","NonVascular",0.08,0.92,816.0428,354.09573
"174","Vacular",0.84,0.16,1203.263,352.4693
"175","NonVascular",0.03,0.97,1260.5482,359.6448
"176","NonVascular",0.03,0.97,1123.9664,415.57257
"177","NonVascular",0.06,0.94,864.0244,353.92682
"178","NonVascular",0.17,0.83,296.81033,360.22415
"179","NonVascular",0.15,0.85,1049.1357,364.1358
"180","Vacular",0.99,0.01,482.51923,368.63702
"181","NonVascular",0.04,0.96,1335.459,376.3413
"183","NonVascular",0,1,1919.9415,383.895
"184","NonVascular",0.04,0.96,145.26414,373.20755
"185","NonVascular",0.01,0.99,1509.1656,381.67072
"188","NonVascular",0.01,0.99,447.53427,389.42
"189","NonVascular",0.17,0.83,236.51282,383.10257
"191","Vacular",0.99,0.01,331.39902,394.42395
"192","NonVascular",0.03,0.97,577.2769,405.94278
"194","NonVascular",0.19,0.81,178.11224,401.27042
"195","Vacular",1,0,78.457886,413.5054
"199","NonVascular",0.18,0.82,298.31082,422.24326
"200","NonVascular",0,1,1252.4287,437.0381
"202","NonVascular",0.1,0.9,1424.1726,427.33334
"204","NonVascular",0.11,0.89,800.40436,459.70712
"207","NonVascular",0.01,0.99,153.54448,459.20093
"208","NonVascular",0.08,0.92,1913.7432,462.58026
"209","NonVascular",0.01,0.99,595.828,471.95648
"210","NonVascular",0.01,0.99,1347.6869,482.47818
"211","NonVascular",0,1,1521.9426,466.6213
"213","Vacular",0.97,0.03,884.82245,462.35248
"214","Vacular",0.87,0.13,1622.9838,462.8611
"215","Vacular",0.98,0.02,219.4359,467.18182
"216","NonVascular",0.02,0.98,1651.6345,473.6815
"217","NonVascular",0.03,0.97,1235.2875,504.4341
"219","Vacular",1,0,857.09955,478.5095
"220","Vacular",0.99,0.01,1279.8965,474.6893
"221","NonVascular",0,1,1553.9418,509.1557
"223","NonVascular",0.02,0.98,650.69464,486.1745
"224","Vacular",0.91,0.09,1840.6128,484.8468
"226","NonVascular",0,1,706.08435,495.6584
"229","Vacular",1,0,622.3302,491.4835
"230","NonVascular",0.02,0.98,474.6744,500.03488
"231","NonVascular",0.05,0.95,1296.9495,518.7719
"232","NonVascular",0.15,0.85,1884.4758,504.56552
"235","Vacular",0.99,0.01,272.77054,510.6256
"237","NonVascular",0.19,0.81,1462.2098,511.41974
"239","NonVascular",0.02,0.98,174.39493,530.0833
"242","NonVascular",0.15,0.85,940.99426,523.90283
"244","Vacular",0.89,0.11,416.73785,536.0874
"245","NonVascular",0.05,0.95,692.86115,553.271
"247","NonVascular",0.04,0.96,1929.5382,543.9358
"248","NonVascular",0.02,0.98,1011.86163,564.6162
"251","Vacular",1,0,401.0058,556.51306
"252","NonVascular",0.03,0.97,1260.9885,559.91266
"253","Vacular",0.98,0.02,1377.7225,560.15186
"255","NonVascular",0.04,0.96,370.13058,562.4904
"258","NonVascular",0.1,0.9,1572.9082,564.4184
"259","Vacular",0.87,0.13,1614.7699,564.65674
"260","NonVascular",0,1,909.77576,585.93066
"261","Vacular",0.96,0.04,1828.6072,567.4698
"263","Vacular",1,0,1327.5488,572.381
"264","NonVascular",0.02,0.98,457.70206,603.0782
"265","Vacular",0.99,0.01,299.61,581.8387
"266","NonVascular",0.08,0.92,390.63956,590.7846
"268","NonVascular",0.04,0.96,1303.2932,587.16064
"269","NonVascular",0,1,1588.756,593.60925
"270","Vacular",0.99,0.01,844.4279,597.10864
"273","NonVascular",0.02,0.98,1213.9031,598.81323
"276","Vacular",1,0,1178.3607,604.3532
"278","NonVascular",0.19,0.81,1680.0646,609.8871
"281","NonVascular",0.16,0.84,651.63495,617.6667
"282","Vacular",0.83,0.17,1067.268,626.37933
"283","Vacular",1,0,277.69232,626.0456
"284","NonVascular",0,1,764.7814,651.5902
"285","NonVascular",0.16,0.84,883.9231,624.9487
"286","NonVascular",0.03,0.97,1356.4324,647.9801
"287","NonVascular",0.11,0.89,1203.083,638.1696
"288","Vacular",1,0,420.5475,637.7626
"291","Vacular",0.88,0.12,143.72603,647.71625
"292","NonVascular",0.02,0.98,178.55582,643.3605
"293","NonVascular",0.03,0.97,66.02963,653.0284
"295","Vacular",0.96,0.04,1657.4133,645.1792
"296","NonVascular",0.03,0.97,1431.0149,652.368
"297","NonVascular",0.14,0.86,968.9347,650.67346
"298","NonVascular",0.01,0.99,848.7961,664.70447
"299","NonVascular",0.15,0.85,1800.5511,657.0876
"300","NonVascular",0.02,0.98,1082.2495,666.7863
"301","NonVascular",0.04,0.96,1007.76776,702.10364
"302","NonVascular",0.19,0.81,687.79364,654.8889
"303","NonVascular",0.07,0.93,1267.7488,664.66724
"304","NonVascular",0.03,0.97,1908.5819,675.1203
"305","NonVascular",0.17,0.83,1756.734,673.6436
"307","NonVascular",0.17,0.83,531.64124,674.4275
"308","Vacular",0.86,0.14,683.25635,685.4364
"309","NonVascular",0,1,730.9123,717.14594
"310","NonVascular",0.02,0.98,1532.7273,684.8021
"312","Vacular",0.99,0.01,826.81067,699.03253
"313","Vacular",0.89,0.11,416.05508,700.94916
"314","NonVascular",0.06,0.94,900.5971,737.31726
"315","NonVascular",0.15,0.85,509.48267,708.59406
"317","NonVascular",0.09,0.91,1175.6405,707.23
"318","NonVascular",0.01,0.99,1380.9598,706.5577
"320","NonVascular",0.17,0.83,1529.1119,713.8078
"321","NonVascular",0.03,0.97,808.9388,717.4762
"322","Vacular",0.98,0.02,42.565117,717.7
"323","NonVascular",0.01,0.99,658.37805,725.4197
"324","NonVascular",0.01,0.99,1096.9758,724.6139
"325","NonVascular",0.17,0.83,1499.2837,718.4983
"327","Vacular",0.82,0.18,409.2381,725.8619
"333","NonVascular",0.15,0.85,74.36207,747.4885
"336","Vacular",1,0,1285.1782,752.64343
"338","Vacular",0.99,0.01,240.26208,758.8728
"339","Vacular",0.93,0.07,777.49725,758.5342
"341","Vacular",0.89,0.11,399.47342,776.5849
"342","NonVascular",0.04,0.96,299.17416,784.3026
"343","NonVascular",0.02,0.98,478.68164,769.2509
"344","NonVascular",0.04,0.96,954.1685,773.5519
"345","NonVascular",0.04,0.96,1923.3624,775.345
"346","NonVascular",0.01,0.99,728.8728,792.73883
"347","NonVascular",0.11,0.89,152.60442,783.2457
"351","NonVascular",0.01,0.99,350.97696,803.8564
"353","Vacular",0.89,0.11,233.86195,798.5084
"354","NonVascular",0.09,0.91,440.80048,798.8686
"356","NonVascular",0.04,0.96,522.3698,810.2396
"357","NonVascular",0.08,0.92,937.47876,807.4348
"360","NonVascular",0.01,0.99,789.70953,834.1716
"361","Vacular",0.96,0.04,1279.2921,811.97253
"362","NonVascular",0.19,0.81,1406.5975,812.95935
"363","NonVascular",0,1,1881.3094,815.2415
"364","Vacular",0.89,0.11,1312.6573,818.05615
"365","NonVascular",0.05,0.95,1020.15216,865.1063
"366","NonVascular",0,1,843.95764,840.2506
"367","Vacular",0.98,0.02,444.47485,827.8333
"368","NonVascular",0.02,0.98,241.72903,836.7054
"369","NonVascular",0.15,0.85,1932.775,832.00836
"370","NonVascular",0.16,0.84,296.2987,837.7013
"371","NonVascular",0.04,0.96,361.08795,844.6206
"372","NonVascular",0.13,0.87,1584.9136,860.2508
"373","Vacular",0.99,0.01,509.589,846.5275
"374","NonVascular",0,1,195.55219,856.1931
"375","NonVascular",0,1,683.13245,872.6285
"377","NonVascular",0.16,0.84,936.9527,866.0382
"378","Vacular",0.86,0.14,445.06616,880.84827
"379","NonVascular",0.18,0.82,478.3904,868.26715
"380","NonVascular",0.15,0.85,1516.7402,870.0844
"381","NonVascular",0.08,0.92,314.56363,872.8182
"382","NonVascular",0.04,0.96,1266.0344,878.4212
"383","NonVascular",0.03,0.97,632.44867,878.3946
"386","NonVascular",0.01,0.99,957.7624,912.0031
"387","NonVascular",0.15,0.85,1900.4667,893.2889
"388","NonVascular",0,1,136.68837,897.093
"389","NonVascular",0.16,0.84,394.26782,907.8763
"390","Vacular",1,0,891.27655,909.74304
"391","NonVascular",0,1,859.8636,943.32043
"392","NonVascular",0.09,0.91,548.12427,912.5444
"393","NonVascular",0.19,0.81,1424.2572,911
"394","NonVascular",0.01,0.99,93.74844,918.81494
"396","NonVascular",0,1,1529.3638,928.5128
"397","NonVascular",0.01,0.99,161.38536,944.6902
"398","Vacular",0.96,0.04,726.74304,928.98285
"400","NonVascular",0.02,0.98,346.8324,941.9465
"401","NonVascular",0.12,0.88,1290.4375,940.0972
"402","Vacular",0.85,0.15,1554.8871,947.77405
"404","NonVascular",0.04,0.96,1225.8436,955.14453
"405","NonVascular",0.15,0.85,1350.4127,946.3333
"406","NonVascular",0.19,0.81,366.39252,948.27106
"407","Vacular",0.89,0.11,1098.9474,954.9656
"408","NonVascular",0.05,0.95,1822.8323,957.9828
"409","NonVascular",0.01,0.99,720.10986,972.34515
"410","NonVascular",0.16,0.84,327.96204,959.36707
"411","NonVascular",0.08,0.92,822.46344,978.7748
"413","NonVascular",0.08,0.92,487.91293,974.2567
"415","NonVascular",0.03,0.97,1380.9786,983.34705
"416","Vacular",0.96,0.04,588.14087,980.7021
"417","Vacular",1,0,638.1789,980.91425
"419","NonVascular",0,1,1890.4828,1009.91223
"420","Vacular",0.83,0.17,954.15686,986.5907
"422","NonVascular",0.03,0.97,356.2017,997.3498
"423","NonVascular",0.16,0.84,933.61597,993.8593
"424","NonVascular",0.15,0.85,238.98611,990.6528
"425","NonVascular",0.06,0.94,1642.3083,995.20703
"427","Vacular",0.98,0.02,681.1726,1001.063
"428","NonVascular",0,1,387.9112,1004.6645
"429","NonVascular",0.15,0.85,1320.8363,998.3158
"430","NonVascular",0.09,0.91,567.69946,1007.7584
"432","NonVascular",0.1,0.9,1183.296,1007.8618
"433","NonVascular",0.19,0.81,1356.1803,1006.2295
"435","NonVascular",0.01,0.99,1696.0472,1012.8277
"437","NonVascular",0.14,0.86,1803.2659,1012.8418
"438","Vacular",0.99,0.01,176.86096,1018.2567
"439","NonVascular",0.02,0.98,663.9603,1024.8082
"440","NonVascular",0.01,0.99,733.79736,1030.464
"441","NonVascular",0.17,0.83,1582.4429,1013.4143
"442","NonVascular",0.02,0.98,1241.0027,1027.7208
"443","Vacular",0.88,0.12,411.6099,1033.5464
"446","NonVascular",0.12,0.88,285.28043,1032.1422
"447","NonVascular",0.13,0.87,1930.2922,1030.9269
"448","NonVascular",0.17,0.83,1791.0686,1027.2059
"450","NonVascular",0.06,0.94,1126.5786,1041.264
"451","NonVascular",0,1,189.60165,1042.2655
"452","NonVascular",0.03,0.97,1627.4352,1048.4667
"454","NonVascular",0.17,0.83,1453.1847,1064.5239
"455","NonVascular",0.05,0.95,428.11072,1072.2477
"458","NonVascular",0.04,0.96,470.15982,1060.7649
"459","Vacular",1,0,39.96212,1057.3334
"460","NonVascular",0.07,0.93,1786.0024,1072.692
"461","NonVascular",0.02,0.98,881.6949,1070.305
"462","Vacular",1,0,1105.8604,1067.902
"463","NonVascular",0.03,0.97,1674.6394,1066.1904
"465","NonVascular",0.15,0.85,18.27835,1069.1959
"468","NonVascular",0.15,0.85,256.7841,1084.4059
"469","NonVascular",0.05,0.95,1013.3922,1105.728
"470","Vacular",0.98,0.02,477.1292,1092.7303
"471","NonVascular",0.03,0.97,1231.2216,1102.4061
"472","NonVascular",0.01,0.99,1925.1156,1107.6982
"473","NonVascular",0.06,0.94,509.49606,1101.8544
"474","Vacular",0.99,0.01,627.3228,1099.4226
"476","NonVascular",0.18,0.82,188.25893,1112.1875
"477","NonVascular",0.14,0.86,458.4941,1113.9412
"478","Vacular",0.88,0.12,292.46097,1131.5095
"480","NonVascular",0.13,0.87,1533.25,1118.7277
"481","NonVascular",0.07,0.93,854.007,1128.0986
"482","NonVascular",0.16,0.84,1878.2678,1121.4108
"483","NonVascular",0,1,1768.9414,1138.4751
"484","Vacular",0.82,0.18,248.59785,1147.2893
"485","NonVascular",0.03,0.97,149.70149,1127.8856
"487","NonVascular",0.01,0.99,473.3434,1158.8956
"488","NonVascular",0.08,0.92,573.89655,1139.7701
"489","NonVascular",0.01,0.99,1147.003,1153.5751
"491","Vacular",0.96,0.04,179.25848,1148.5359
"492","NonVascular",0.18,0.82,740.3787,1169.6243
"493","NonVascular",0,1,1477.7556,1159.671
"494","NonVascular",0.02,0.98,1906.2213,1167.1594
"495","NonVascular",0.12,0.88,696.3276,1154.8276
"497","NonVascular",0.07,0.93,534.6276,1163.8033
"498","NonVascular",0.01,0.99,1563.2852,1173.7805
"504","Vacular",0.93,0.07,1086.8132,1176.7238
"505","NonVascular",0.02,0.98,1833.9889,1195.7445
"506","NonVascular",0.16,0.84,885.7229,1218.4277
"507","NonVascular",0.02,0.98,1011.87317,1191.6307
"510","NonVascular",0.03,0.97,428.9149,1231.7188
"511","NonVascular",0.03,0.97,1387.8682,1204.3289
"512","NonVascular",0,1,1200.8496,1203.2885
"514","Vacular",0.97,0.03,183.64891,1203.4625
"516","Vacular",0.86,0.14,1646.8926,1209.0372
"518","Vacular",0.97,0.03,967.3275,1224.4392
"521","NonVascular",0.03,0.97,1927.9579,1233.8717
"524","NonVascular",0.09,0.91,279.09918,1234.8124
"525","NonVascular",0.15,0.85,1282.3909,1229.6455
"526","NonVascular",0.02,0.98,198.93602,1253.669
"527","Vacular",0.96,0.04,1187.035,1236.046
"528","NonVascular",0.02,0.98,1487.8552,1238.6034
"529","NonVascular",0,1,1789.6245,1240.0802
"530","Vacular",0.93,0.07,762.8186,1245.1685
"537","NonVascular",0.01,0.99,1222.1674,1281.0962
"538","NonVascular",0.04,0.96,1443.5842,1254.0898
"540","NonVascular",0.03,0.97,696.86566,1307.6
"541","NonVascular",0.19,0.81,1356.197,1251.4849
"542","NonVascular",0.19,0.81,1251.0588,1254.6569
"543","NonVascular",0.19,0.81,1078.789,1257.3334
"544","NonVascular",0.02,0.98,1109.5775,1275.204
"546","Vacular",0.97,0.03,381.08044,1266.6217
"547","NonVascular",0.02,0.98,989.06036,1273.7311
"548","Vacular",0.82,0.18,288.07574,1265.2878
"549","Vacular",0.99,0.01,12.442771,1271.976
"551","Vacular",0.95,0.05,624.4661,1273.9011
"552","NonVascular",0.03,0.97,1625.6865,1287.1881
"553","NonVascular",0.08,0.92,573.5536,1278.5938
"554","Vacular",0.9,0.1,312.88834,1278.4863
"555","Vacular",0.93,0.07,654.12915,1282.3049
"558","NonVascular",0.03,0.97,242.62668,1332.4708
"559","Vacular",0.82,0.18,350.2802,1305.9862
"560","NonVascular",0.02,0.98,1026.2999,1320.5995
"561","NonVascular",0.13,0.87,499.51196,1303.8182
"562","NonVascular",0.02,0.98,755.8458,1324.422
"563","NonVascular",0.19,0.81,1586.9017,1306.9364
"564","NonVascular",0.02,0.98,441.62967,1356.5416
"565","NonVascular",0.01,0.99,1741.5286,1331.7789
"566","NonVascular",0.02,0.98,1898.6461,1327.8564
"567","NonVascular",0.06,0.94,855.8232,1316.3536
"569","Vacular",0.96,0.04,880.8839,1322.4716
"570","NonVascular",0.19,0.81,904.93384,1331.9945
"571","Vacular",0.96,0.04,303.46283,1326.0237
"572","Vacular",0.91,0.09,145.69821,1329.925
"573","NonVascular",0.04,0.96,1108.5342,1330.5126
"574","NonVascular",0.01,0.99,474.03375,1336.2931
"575","NonVascular",0.11,0.89,1232.8372,1334.9508
"576","Vacular",0.95,0.05,804.41504,1337.3636
"578","NonVascular",0.01,0.99,936.183,1354.0331
"581","NonVascular",0.03,0.97,1845.4371,1354.6506
"582","NonVascular",0.09,0.91,346.01917,1380.1846
"583","Vacular",1,0,779.0705,1343.5577
"584","NonVascular",0,1,60.537624,1359.0164
"585","Vacular",0.99,0.01,1378.823,1349.146
"587","NonVascular",0.14,0.86,1611.5566,1350.3082
"589","NonVascular",0.01,0.99,509.6921,1356.0544
"590","NonVascular",0.16,0.84,1628.7974,1373.0914
"591","NonVascular",0.18,0.82,1212.4462,1349.5538
"592","NonVascular",0.03,0.97,1490.1073,1359.718
"593","NonVascular",0.02,0.98,125.25914,1356.6345
"594","NonVascular",0.17,0.83,1708.519,1352.6075
"597","NonVascular",0.19,0.81,852.9908,1377.5804
"598","Vacular",0.87,0.13,1198.0787,1373.4424
"599","Vacular",0.94,0.06,272.03116,1366.6636
"600","NonVascular",0.02,0.98,632.0234,1387.1011
"601","NonVascular",0.01,0.99,1082.5171,1397.6316
"602","NonVascular",0.04,0.96,1230.3209,1390.1831
"603","Vacular",0.98,0.02,919.61383,1383.098
"604","Vacular",0.99,0.01,418.04126,1388.983
"605","NonVascular",0.04,0.96,1667.0933,1393.3965
"606","NonVascular",0.02,0.98,778.95374,1432.7098
"607","NonVascular",0.01,0.99,124.903465,1410.0272
"608","NonVascular",0.07,0.93,1159.4808,1398.9164
"609","Vacular",0.99,0.01,379.10675,1398.9747
"610","NonVascular",0.16,0.84,275.06146,1407.257
"611","NonVascular",0.18,0.82,1288.4344,1399.1827
"613","NonVascular",0.01,0.99,883.86505,1415.8293
"614","NonVascular",0.15,0.85,1408.7313,1408.0853
"615","NonVascular",0.02,0.98,1727.7839,1408.7103
"617","NonVascular",0.04,0.96,1336.8821,1427.7792
"620","NonVascular",0.13,0.87,973.137,1422.3324
"623","Vacular",1,0,72.462265,1430.2665
"624","NonVascular",0.18,0.82,1223.3,1427.4714
"625","NonVascular",0.03,0.97,953.00323,1444.5214
"628","NonVascular",0.03,0.97,587.9645,1438.9181
"629","NonVascular",0.01,0.99,1251.0472,1447.1266
"630","NonVascular",0.02,0.98,1651.0663,1449.7682
"631","NonVascular",0.06,0.94,1786.0728,1450.091
"632","NonVascular",0.18,0.82,376.86154,1443.8462
"636","NonVascular",0.02,0.98,1073.2096,1455.2262
"638","NonVascular",0.06,0.94,1434.5471,1455.8019
