"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"105","Vacular",0.9,0.1,119.748184,950.49634
"106","Vacular",0.84,0.16,406.48215,947.9643
"107","Vacular",0.95,0.05,899.57184,959.8532
"112","Vacular",0.83,0.17,7.795699,1035.9463
"113","Vacular",0.92,0.08,1825.7134,1037.6299
"114","Vacular",0.89,0.11,749.9088,1046.8906
"115","Vacular",0.83,0.17,1584.9467,1047.2667
"116","Vacular",1,0,1725.3247,1055.3041
"117","Vacular",0.98,0.02,637.2169,1084.4504
"118","Vacular",0.85,0.15,1537.2654,1093.3055
"120","Vacular",1,0,874.4486,1109.5438
"121","Vacular",0.97,0.03,1449.2296,1110.9971
"122","Vacular",0.95,0.05,1192.7882,1121.6823
"123","NonVascular",0.01,0.99,872.9238,1140.5853
"125","NonVascular",0.01,0.99,243.85233,1245.593
"126","NonVascular",0.01,0.99,433.0755,1245.2346
"128","NonVascular",0.02,0.98,486.79352,1273.7344
"129","Vacular",0.85,0.15,605.80176,1250.1183
"130","NonVascular",0.03,0.97,322.35242,1297.2277
"132","Vacular",0.92,0.08,399.72452,1291.6265
"133","NonVascular",0.02,0.98,886.67267,1300.6907
"134","Vacular",0.86,0.14,394.68317,1311.7822
"135","Vacular",0.88,0.12,370.29218,1315.6708
"136","NonVascular",0.01,0.99,984.59235,1344.4514
"137","Vacular",0.96,0.04,137,1338.8545
"138","NonVascular",0.03,0.97,411.65005,1355.3306
"139","NonVascular",0.03,0.97,363.0734,1362.4862
"142","NonVascular",0.11,0.89,483.35632,1390.1178
"143","Vacular",0.99,0.01,161.55215,1391.7056
"144","Vacular",0.96,0.04,459.08307,1422.393
"145","NonVascular",0.17,0.83,167.95976,1439.4856
"146","Vacular",0.98,0.02,766.1087,1444.3323
"148","Vacular",0.95,0.05,1413.7572,1454.3857
