"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"54","NonVascular",0,1,1154.0175,384.16425
"56","Vacular",1,0,119.28607,403.5796
"57","Vacular",0.85,0.15,69.46,416.39
"58","NonVascular",0.01,0.99,166.71964,432.115
"59","Vacular",1,0,754.2164,424.40897
"60","NonVascular",0.1,0.9,565.4796,455.89795
"63","Vacular",0.99,0.01,46.95823,469.21375
"66","NonVascular",0.16,0.84,84.78286,480.61142
"67","NonVascular",0.18,0.82,217.79167,479.8611
"68","Vacular",0.86,0.14,1591.0162,488.9191
"69","Vacular",0.91,0.09,332.5263,490.46054
"70","Vacular",1,0,271.66327,493.82654
"72","NonVascular",0.15,0.85,310.1494,523.7931
"73","Vacular",0.87,0.13,904.4645,534.0077
"74","NonVascular",0,1,21.759552,564.86707
"76","Vacular",1,0,323.7225,556.0262
"77","NonVascular",0.03,0.97,688.36816,586.76636
"78","Vacular",1,0,1425.5372,570.2648
"79","NonVascular",0.16,0.84,1339.973,565.9054
"80","Vacular",0.96,0.04,370,580.34467
"81","Vacular",0.99,0.01,1045.2251,595.867
"82","NonVascular",0,1,627.45935,613.3011
"83","NonVascular",0.17,0.83,36.347168,626.0981
"84","Vacular",1,0,1001.0022,631.16595
"85","Vacular",0.99,0.01,549.934,635.93665
"86","Vacular",0.85,0.15,833.5363,642.2976
"87","Vacular",0.99,0.01,133.07881,640.79346
"88","NonVascular",0,1,15.447619,674.95825
"90","NonVascular",0.15,0.85,248.73825,668.36914
"91","Vacular",1,0,1657.2915,683.5775
"92","NonVascular",0.02,0.98,262.7781,703.4219
"94","NonVascular",0.18,0.82,1686.5725,716.9924
"95","NonVascular",0.07,0.93,1839.9865,757.98254
"96","Vacular",0.98,0.02,319.90244,724.40247
"97","Vacular",0.87,0.13,731.98535,732.4059
"98","Vacular",1,0,620.5751,742.59796
"99","NonVascular",0.04,0.96,1635.4641,758.2769
"100","Vacular",1,0,1181.3994,769.25
"101","NonVascular",0.02,0.98,1048.1235,770.77454
"102","Vacular",0.82,0.18,980.22424,777.71246
"104","Vacular",0.86,0.14,922.4441,805.7322
"108","Vacular",1,0,76.40476,835.2381
"109","Vacular",0.93,0.07,550.6523,836.21063
"110","Vacular",0.88,0.12,766.4981,838.2906
"111","Vacular",0.98,0.02,298.5646,850.0365
"115","NonVascular",0.02,0.98,1290.8401,948.2488
"117","Vacular",1,0,1079.2991,910.0939
"118","Vacular",1,0,390.13904,924.94385
"119","NonVascular",0.14,0.86,1461.6791,929.5995
"120","NonVascular",0.03,0.97,884.65295,942.24506
"121","Vacular",0.98,0.02,1122.9137,938.14484
"122","NonVascular",0.01,0.99,1789.2632,972.1826
"124","NonVascular",0.14,0.86,1463.2775,957.6416
"125","Vacular",0.93,0.07,164.65686,964.98285
"128","Vacular",0.97,0.03,731.8461,985.8088
"129","Vacular",0.98,0.02,1444.6277,987.91644
"131","NonVascular",0.05,0.95,1183.8672,985.8867
"132","NonVascular",0.18,0.82,1152.4812,1000.7782
"136","Vacular",0.94,0.06,393.94226,1013.45593
"137","NonVascular",0.02,0.98,221.44035,1038.6633
"138","NonVascular",0.05,0.95,119.68825,1027.9617
"139","NonVascular",0.03,0.97,1343.7123,1025.5305
"140","NonVascular",0.17,0.83,711.5231,1029.9692
"141","Vacular",1,0,14.675356,1043.2986
"142","Vacular",1,0,1374.2563,1042.7234
"143","Vacular",0.87,0.13,1633.7603,1047.83
"145","Vacular",0.98,0.02,113.746216,1060.1383
"146","Vacular",1,0,467.41904,1063.383
"147","NonVascular",0.07,0.93,982.4146,1073.3049
"148","Vacular",0.96,0.04,1448.519,1077.6666
"151","NonVascular",0.09,0.91,113.96471,1089.8
"152","Vacular",0.82,0.18,1479.5676,1099.4216
"153","NonVascular",0.01,0.99,270.18613,1140.3035
"155","NonVascular",0.12,0.88,510.20285,1116.911
"157","Vacular",0.87,0.13,1453.8765,1122.9073
"159","NonVascular",0.09,0.91,1005.92395,1130.7946
"160","NonVascular",0.18,0.82,1357.2113,1124.3098
"162","NonVascular",0.04,0.96,1100.3378,1164.3262
"163","Vacular",0.99,0.01,995.1257,1155.8953
"164","NonVascular",0,1,624.4866,1173.8041
"167","Vacular",0.99,0.01,984.6029,1188.2927
"168","Vacular",0.83,0.17,1064.5887,1202.2549
"169","NonVascular",0.05,0.95,1102.1345,1220.2615
"172","NonVascular",0.14,0.86,991.0678,1221.2627
"176","Vacular",1,0,1231.09,1258.0055
"177","NonVascular",0.19,0.81,1273.2894,1261.6046
"179","NonVascular",0.18,0.82,1852.8,1263.6545
"180","Vacular",1,0,695.3122,1271.9619
"181","Vacular",0.89,0.11,848.8442,1275.272
"184","Vacular",0.98,0.02,187.23438,1281.3802
"185","NonVascular",0.18,0.82,1170.3524,1289
"186","Vacular",0.99,0.01,1533.7601,1288.733
"187","NonVascular",0.14,0.86,1316.062,1288.6897
"188","NonVascular",0.07,0.93,1458.6006,1290.042
"189","Vacular",0.87,0.13,641.36206,1295.9758
"191","NonVascular",0.03,0.97,1328.1248,1319.0511
"192","NonVascular",0.18,0.82,1281.1329,1329.7572
"194","Vacular",0.97,0.03,1437.1666,1358.9465
"195","Vacular",0.91,0.09,724.82623,1364.6581
"199","NonVascular",0.19,0.81,925.98114,1374.1698
"202","Vacular",0.89,0.11,1113.3958,1395.1663
"204","Vacular",1,0,1397.2229,1394.5748
"206","NonVascular",0.19,0.81,232.53773,1399.5
"207","NonVascular",0.01,0.99,1341.3206,1418.3892
"208","Vacular",0.94,0.06,1172.0162,1411.917
"210","Vacular",0.87,0.13,1131.0858,1422.5564
"211","NonVascular",0.17,0.83,530.72455,1447.1211
"212","NonVascular",0.18,0.82,1374.3074,1453.2705
"213","Vacular",0.98,0.02,186.54688,1453.2148
"214","Vacular",0.96,0.04,1345.9453,1454.8594
"215","Vacular",0.87,0.13,736.58777,1456.5802
