"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"143","NonVascular",0.18,0.82,203.22353,1107.4
"146","Vacular",0.86,0.14,872.70654,1144.3043
"147","NonVascular",0.04,0.96,913.52795,1161.2147
"149","Vacular",0.97,0.03,1378.5397,1178.486
"154","NonVascular",0.16,0.84,482.49496,1200.5758
"155","NonVascular",0.03,0.97,1046.5319,1216.1208
"156","Vacular",0.95,0.05,958.9169,1225.8796
"157","Vacular",0.85,0.15,427.60648,1225.2129
"159","NonVascular",0.04,0.96,195.56265,1238.2186
"161","NonVascular",0.16,0.84,732.8611,1250.4584
"162","Vacular",0.87,0.13,1066.4426,1283.9282
"163","Vacular",0.96,0.04,50.707424,1286.6157
"164","Vacular",0.87,0.13,1636.1157,1295.4408
"165","Vacular",0.98,0.02,479.62946,1300.2361
"166","NonVascular",0.01,0.99,1048.1936,1336.0662
"167","Vacular",0.98,0.02,33.290577,1325.191
"169","NonVascular",0.14,0.86,1923.8339,1348.6823
"170","NonVascular",0.04,0.96,66.00136,1398.8645
"171","Vacular",0.99,0.01,274.946,1358.0874
"172","Vacular",0.98,0.02,1529.2098,1358.9171
"173","NonVascular",0.11,0.89,1690.4109,1389.8295
"175","NonVascular",0.17,0.83,466.69232,1372.2051
"177","Vacular",1,0,130.06361,1397.0408
"178","NonVascular",0.07,0.93,1642.6648,1398.5521
"179","NonVascular",0.1,0.9,864.2231,1408.6824
"180","Vacular",0.82,0.18,6.2671757,1418.1603
"185","Vacular",0.94,0.06,521.9943,1435.1587
"187","Vacular",0.98,0.02,1688.9965,1449.0424
"188","Vacular",1,0,350.14145,1450.5953
