"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"107","Vacular",1,0,582.3603,287.10294
"108","NonVascular",0,1,1396.041,302.90793
"109","NonVascular",0,1,1275.559,308.62338
"110","Vacular",0.99,0.01,705.1784,294.4598
"111","NonVascular",0.03,0.97,1023.12756,315.84348
"112","NonVascular",0.03,0.97,252.16823,310.62244
"113","NonVascular",0.06,0.94,1839.6378,320.84958
"114","NonVascular",0,1,1216.5211,315.973
"115","Vacular",1,0,1174.6415,314.7655
"116","Vacular",0.95,0.05,91.7224,316.29337
"117","NonVascular",0.03,0.97,572.8789,316.2267
"119","NonVascular",0.08,0.92,120.18465,330.08594
"121","NonVascular",0.02,0.98,1113.8329,333.62283
"122","Vacular",1,0,502.0831,332.39948
"123","NonVascular",0.18,0.82,636.0826,341.69266
"124","Vacular",0.84,0.16,1565.816,349.38837
"125","NonVascular",0.01,0.99,1867.8063,380.9422
"126","Vacular",0.98,0.02,753.45593,351.59445
"127","NonVascular",0.05,0.95,1253.5675,361.00644
"129","NonVascular",0.01,0.99,792.2778,383.8533
"130","Vacular",0.85,0.15,678.3262,361.2425
"132","NonVascular",0.05,0.95,209.41803,360.95493
"133","Vacular",0.99,0.01,965.1644,362.14853
"134","Vacular",0.94,0.06,1070.5483,366.85715
"135","NonVascular",0.03,0.97,1160.7954,374.75946
"136","NonVascular",0.03,0.97,537.7766,368.48227
"139","NonVascular",0.03,0.97,1927.0587,373.8268
"140","Vacular",0.95,0.05,1586.9672,376.47815
"141","NonVascular",0.01,0.99,878.07086,405.41855
"142","Vacular",0.95,0.05,176.796,380.26608
"143","NonVascular",0.08,0.92,100.20431,391.28455
"144","NonVascular",0.01,0.99,1392.0968,380.94086
"145","NonVascular",0.02,0.98,954.30585,394.14893
"146","NonVascular",0.01,0.99,726.9285,400.89938
"148","Vacular",0.87,0.13,1702.9675,401.6137
"149","Vacular",0.95,0.05,1667.3529,402.5625
"151","Vacular",1,0,1259.7537,410.3739
"152","NonVascular",0.03,0.97,659.00616,422.50986
"153","NonVascular",0.07,0.93,1353.3452,427.375
"154","NonVascular",0.17,0.83,687.20514,418.51282
"156","NonVascular",0.05,0.95,1032.2698,434.5198
"157","NonVascular",0.02,0.98,1102.5385,431.2564
"159","NonVascular",0.15,0.85,1857.9519,431.69232
"162","NonVascular",0,1,1787.3472,498.00024
"165","NonVascular",0.14,0.86,1122.9015,449.68655
"167","NonVascular",0.03,0.97,1777.812,448.70087
"170","NonVascular",0.15,0.85,66.475555,454.05777
"171","NonVascular",0.08,0.92,979.1834,456.0934
"172","Vacular",0.9,0.1,1829.2183,464.05997
"174","Vacular",0.95,0.05,1376.634,475.54
"176","Vacular",0.94,0.06,115.916664,479.27704
"177","NonVascular",0.04,0.96,377.0112,544.1749
"178","NonVascular",0,1,1670.4767,488.56436
"181","NonVascular",0.05,0.95,1516.3259,487.57828
"182","NonVascular",0.02,0.98,1857.4038,494.0126
"183","NonVascular",0.02,0.98,279.6641,505.17145
"185","NonVascular",0.18,0.82,1128.25,501
"186","Vacular",0.87,0.13,148.7554,496.81296
"187","Vacular",0.95,0.05,174.50749,507.72806
"188","NonVascular",0.19,0.81,1239.3462,504.59616
"189","NonVascular",0.01,0.99,1471.4706,509.29413
"190","NonVascular",0.1,0.9,426.41827,526.425
"193","NonVascular",0.01,0.99,263.71774,573.6821
"194","NonVascular",0.05,0.95,913.30615,534.2388
"195","Vacular",0.85,0.15,733.2957,539.16345
"197","Vacular",0.92,0.08,324.99246,544.2387
"198","NonVascular",0.12,0.88,513.4343,542.2323
"199","Vacular",0.99,0.01,1004.7785,546.349
"200","Vacular",1,0,1153.7769,555.22314
"201","Vacular",0.9,0.1,946.3803,563.3609
"203","Vacular",0.88,0.12,504.66214,568
"204","NonVascular",0,1,1079.2832,566.71674
"206","Vacular",0.93,0.07,1245.065,574.3921
"207","NonVascular",0.12,0.88,322.48718,573.4167
"208","Vacular",0.92,0.08,454.98486,577.4415
"209","Vacular",0.97,0.03,999.5592,577.7135
"210","NonVascular",0.05,0.95,1640.6285,583.8233
"211","NonVascular",0.01,0.99,1175.1133,591.8366
"212","NonVascular",0.04,0.96,548.9497,582.8889
"214","NonVascular",0.07,0.93,704.7368,599.18536
"215","NonVascular",0.19,0.81,768.9872,592.4231
"216","Vacular",0.99,0.01,1301.4707,604.63556
"219","NonVascular",0.09,0.91,734.1079,608.43164
"220","NonVascular",0.11,0.89,922.2997,665.1354
"221","NonVascular",0.01,0.99,189.41216,613
"222","NonVascular",0.05,0.95,1332.6926,628.9764
"223","Vacular",0.97,0.03,1626.0815,625.4579
"224","NonVascular",0.03,0.97,687.6366,645.7417
"225","NonVascular",0.01,0.99,1491.327,644.5256
"226","Vacular",0.95,0.05,730.1851,636.2149
"227","NonVascular",0.16,0.84,302.14084,629.7324
"228","NonVascular",0,1,234.38979,648.5971
"229","Vacular",0.85,0.15,339.16757,642.1676
"231","NonVascular",0.02,0.98,391.4756,657.86975
"232","NonVascular",0.09,0.91,1006.4262,648.56555
"233","Vacular",0.94,0.06,1743.1788,646.8606
"234","NonVascular",0.12,0.88,1230.9062,646.96875
"235","NonVascular",0.17,0.83,1425.085,655.67926
"236","Vacular",1,0,1031.2255,663.0229
"237","NonVascular",0.05,0.95,336.2091,686.2332
"240","NonVascular",0.14,0.86,464.96603,679.0388
"241","NonVascular",0.18,0.82,1567.3256,676.76746
"246","NonVascular",0.1,0.9,1124.1224,685.0816
"250","Vacular",0.84,0.16,209.97269,703.35297
"251","Vacular",0.99,0.01,439.17093,702.71173
"252","NonVascular",0.06,0.94,486.7748,706.51953
"255","NonVascular",0.04,0.96,788.65265,719.4807
"256","NonVascular",0.05,0.95,1382.1002,729.5585
"257","Vacular",0.97,0.03,1644.655,724.0916
"259","Vacular",0.94,0.06,1193.8695,733.3043
"260","NonVascular",0.19,0.81,768.35516,732.0724
"262","NonVascular",0.01,0.99,1671.0647,745.881
"263","Vacular",0.92,0.08,416.93658,744.16583
"265","Vacular",0.97,0.03,99.339066,762.1622
"266","NonVascular",0.09,0.91,301.4361,781.4889
"268","NonVascular",0.19,0.81,792.2857,755.5055
"272","Vacular",0.93,0.07,809.87915,769.2891
"274","NonVascular",0.19,0.81,1575.812,780.919
"275","NonVascular",0.02,0.98,632.84674,781.4073
"276","NonVascular",0.18,0.82,346.19354,774.35486
"278","Vacular",0.98,0.02,707.93567,788.58093
"279","NonVascular",0.06,0.94,91.56962,787.2468
"284","Vacular",0.99,0.01,1757.1293,802.5866
"286","NonVascular",0.05,0.95,873.4737,812.6651
"287","Vacular",0.89,0.11,921.1617,810.1016
"291","NonVascular",0.05,0.95,1438.9218,821.4982
"292","Vacular",0.83,0.17,71.72456,819.91315
"294","NonVascular",0.01,0.99,200.11131,825.6976
"295","NonVascular",0.14,0.86,1585.5,819.10297
"296","NonVascular",0.07,0.93,397.52512,828.9315
"297","Vacular",0.93,0.07,1572.8767,830.9598
"300","NonVascular",0.15,0.85,1658.1328,832.58044
"301","NonVascular",0.05,0.95,1254.4,844.0441
"302","Vacular",0.95,0.05,673.2094,847.53406
"303","Vacular",0.99,0.01,188.21327,848.74646
"304","NonVascular",0.16,0.84,247.57881,850.21967
"305","Vacular",0.98,0.02,1371.3737,854.10474
"306","NonVascular",0.14,0.86,866.6718,857.7487
"307","NonVascular",0.06,0.94,1217.8298,858.797
"308","NonVascular",0.03,0.97,696.0952,859.40814
"309","NonVascular",0,1,315.60733,890.07166
"310","NonVascular",0.08,0.92,894.0645,863.043
"311","NonVascular",0.19,0.81,939.95715,865.57855
"312","Vacular",0.93,0.07,448.75055,873.0766
"313","NonVascular",0.02,0.98,712.2821,873.5184
"314","NonVascular",0.06,0.94,1064.2574,884.8461
"315","NonVascular",0.03,0.97,920.97925,881.4606
"317","NonVascular",0.14,0.86,1503.2115,875.375
"318","NonVascular",0.07,0.93,1203.966,891.59863
"319","Vacular",0.93,0.07,542.1863,895.826
"321","NonVascular",0.1,0.9,1599.7338,895.14795
"322","NonVascular",0.02,0.98,602.89105,905.4144
"323","NonVascular",0.06,0.94,1544.313,901.11957
"326","NonVascular",0.05,0.95,247.54878,901.79266
"327","NonVascular",0.02,0.98,699.8295,917.36206
"329","NonVascular",0.19,0.81,673.40515,912.35345
"330","NonVascular",0.01,0.99,150.92369,933.91736
"333","NonVascular",0.16,0.84,459.09302,931.05817
"335","Vacular",1,0,643.6378,935.6838
"336","Vacular",1,0,1118.1365,936.531
"337","NonVascular",0.07,0.93,595.58276,954.4453
"338","NonVascular",0.04,0.96,948.6065,948.88165
"339","NonVascular",0.01,0.99,352.4964,953.3993
"340","Vacular",0.94,0.06,431.98965,945.4897
"341","Vacular",0.99,0.01,1285.5547,948.6896
"342","NonVascular",0.19,0.81,1189.6111,944.5
"344","NonVascular",0.15,0.85,1474.6428,958.378
"345","NonVascular",0.13,0.87,702.5741,962.0432
"346","Vacular",1,0,307.35312,966.5226
"348","Vacular",0.81,0.19,1413.1809,981.4167
"349","NonVascular",0.07,0.93,48.444443,980.9749
"351","NonVascular",0.03,0.97,10.222411,991.073
"352","NonVascular",0.01,0.99,977.897,1000.862
"354","Vacular",0.89,0.11,1586.5256,991.9693
"356","Vacular",0.87,0.13,341.24362,1002.92114
"357","NonVascular",0.19,0.81,1530.5579,1004.02106
"359","Vacular",0.95,0.05,45.125,1021.5994
"360","NonVascular",0.17,0.83,280.40506,1049.2936
"361","NonVascular",0.13,0.87,562.74695,1038.0967
"362","NonVascular",0.18,0.82,896.1278,1019.6767
"364","NonVascular",0.01,0.99,804.42145,1027.9795
"366","NonVascular",0.04,0.96,1661.9613,1028.5515
"367","Vacular",0.91,0.09,851.2,1035.4674
"368","NonVascular",0.01,0.99,923.5824,1046.4071
"370","NonVascular",0.03,0.97,159.67519,1044.9694
"372","Vacular",0.98,0.02,981.78973,1047.2885
"373","NonVascular",0.05,0.95,1062.9232,1081.8354
"376","Vacular",0.87,0.13,418.9542,1069.4205
"379","NonVascular",0.04,0.96,1290.5437,1069.5388
"381","Vacular",0.89,0.11,1456.5917,1081.8998
"382","NonVascular",0.17,0.83,853.629,1071.0726
"384","NonVascular",0.03,0.97,827.3536,1091.8541
"386","NonVascular",0.13,0.87,344.61502,1155.7427
"387","Vacular",0.97,0.03,722.791,1093.2157
"388","NonVascular",0.03,0.97,140.52109,1097.8555
"390","NonVascular",0.19,0.81,1262.5264,1095.4386
"391","NonVascular",0.14,0.86,746.9286,1101.5275
"393","NonVascular",0.02,0.98,1270.9839,1114.8939
"394","NonVascular",0.14,0.86,843.0554,1135.8004
"395","NonVascular",0.14,0.86,181.9744,1157.131
"396","NonVascular",0.02,0.98,797.4194,1125.9718
"397","Vacular",0.81,0.19,1309.2625,1125.5667
"398","NonVascular",0.05,0.95,693.07007,1129.8785
"399","NonVascular",0.18,0.82,299.57333,1127.4667
"400","Vacular",1,0,457.67133,1141.5518
"401","NonVascular",0.19,0.81,1176.5039,1141.2441
"402","Vacular",0.86,0.14,1703.127,1130.1428
"406","Vacular",0.92,0.08,1357.1312,1138.6384
"407","Vacular",0.82,0.18,1408.5226,1152.8408
"408","Vacular",1,0,1131.0618,1152.5168
"409","NonVascular",0.16,0.84,1200.3773,1148.7642
"410","Vacular",0.88,0.12,667.0253,1154.1443
"411","Vacular",0.86,0.14,1382.4509,1157.4197
"412","Vacular",0.95,0.05,793.12,1154.8143
"414","Vacular",0.96,0.04,1701.9177,1159.8112
"415","NonVascular",0.17,0.83,627.1313,1156.6768
"416","Vacular",0.95,0.05,1223.7256,1169.0436
"417","Vacular",0.97,0.03,501.05292,1170.3201
"419","NonVascular",0.02,0.98,690.07983,1208.0171
"420","Vacular",0.95,0.05,1794.2736,1176.415
"423","NonVascular",0.03,0.97,81.26715,1194.4873
"424","Vacular",0.99,0.01,1774.7388,1197.7162
"425","NonVascular",0.16,0.84,1407.8837,1197.2906
"426","Vacular",1,0,967.75635,1209.5685
"427","NonVascular",0.02,0.98,938.63184,1223.1436
"428","Vacular",0.81,0.19,1488.2765,1221.3145
"430","NonVascular",0.19,0.81,641.7207,1223.3649
"431","NonVascular",0.11,0.89,1357.2812,1222.25
"432","NonVascular",0.02,0.98,759.72516,1257.3065
"433","Vacular",0.84,0.16,1440.3113,1230.6698
"436","Vacular",1,0,798.3858,1236.7183
"437","NonVascular",0.02,0.98,187.22498,1266.7948
"439","NonVascular",0.08,0.92,309.69888,1300.8469
"440","Vacular",0.99,0.01,558.22894,1258.0747
"441","NonVascular",0.01,0.99,928.4905,1270.4557
"442","NonVascular",0.05,0.95,33.636364,1270.4353
"445","NonVascular",0.12,0.88,498.83734,1275.8933
"446","Vacular",0.84,0.16,269.8272,1277.4117
"448","NonVascular",0.04,0.96,447.85825,1282.4425
"449","Vacular",0.98,0.02,1533.3833,1281.7864
"450","NonVascular",0.16,0.84,95.516014,1283.7722
"451","NonVascular",0.17,0.83,715.9288,1315.003
"452","NonVascular",0.02,0.98,135.70631,1296.1499
"454","NonVascular",0.18,0.82,1357.3862,1326.2064
"455","NonVascular",0.19,0.81,1042.5059,1293.5059
"457","Vacular",1,0,1600.5961,1301.6299
"458","NonVascular",0.13,0.87,238.28413,1329.6978
"459","NonVascular",0.11,0.89,5.432773,1307.0463
"462","Vacular",0.96,0.04,457.5459,1317.5846
"465","NonVascular",0.19,0.81,901.2756,1321.8188
"466","NonVascular",0.12,0.88,87.73451,1325.5841
"467","NonVascular",0.13,0.87,182.77885,1391.7145
"468","NonVascular",0.13,0.87,599.2466,1330.7397
"469","Vacular",0.9,0.1,1403.4535,1341.1323
"472","NonVascular",0.08,0.92,1052.6228,1353.5748
"474","NonVascular",0.06,0.94,276.28912,1400.1132
"475","NonVascular",0.13,0.87,1012.3191,1369.0544
"476","NonVascular",0.08,0.92,1448.5688,1386.1681
"477","NonVascular",0.08,0.92,378.4031,1367.0698
"478","NonVascular",0.01,0.99,315.9978,1382.6184
"479","NonVascular",0.03,0.97,110.44191,1416.6727
"480","NonVascular",0.03,0.97,557.15533,1387.5236
"481","NonVascular",0.19,0.81,36.622643,1375.2452
"482","Vacular",0.95,0.05,608.9472,1381.6056
"483","NonVascular",0.08,0.92,438.82526,1387.0311
"484","Vacular",0.91,0.09,14.850144,1388.5908
"485","Vacular",1,0,245.22798,1391.127
"487","NonVascular",0.19,0.81,340.24966,1440.7968
"489","Vacular",0.83,0.17,938.65875,1426.2025
"490","NonVascular",0.07,0.93,1381.0205,1424.1228
"492","NonVascular",0.1,0.9,720.5714,1433.7708
"494","NonVascular",0.14,0.86,1414.3276,1429.0087
"496","NonVascular",0,1,1234.4277,1447.0784
"499","NonVascular",0.03,0.97,555.1377,1450.2313
"501","NonVascular",0.03,0.97,745.8206,1453.4817
"502","NonVascular",0.11,0.89,1066.0377,1452.8652
