"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"151","NonVascular",0.04,0.96,195.80124,913.3789
"152","NonVascular",0.19,0.81,458.54236,912.64404
"153","NonVascular",0.06,0.94,565.3438,958.304
"154","NonVascular",0.14,0.86,1410.5381,920.0761
"156","NonVascular",0.02,0.98,1865.4261,951.04755
"157","NonVascular",0.01,0.99,1771.396,932.3899
"160","NonVascular",0.13,0.87,140.4455,941.75354
"163","NonVascular",0.07,0.93,934.2655,947.8561
"165","Vacular",0.9,0.1,668.9426,954.388
"169","Vacular",0.95,0.05,114.73294,974.5816
"171","Vacular",0.96,0.04,845.9821,976.66864
"174","Vacular",0.94,0.06,1041.5653,1000.3844
"175","NonVascular",0.19,0.81,230.25441,1026.9119
"177","NonVascular",0.03,0.97,1440.4,1023.6382
"180","NonVascular",0.15,0.85,1237.0167,1050.6053
"181","NonVascular",0.19,0.81,109.756096,1016.5512
"182","Vacular",0.97,0.03,1115.625,1020.0825
"183","Vacular",0.9,0.1,896.6564,1020.251
"184","NonVascular",0.16,0.84,1682.4135,1044.7838
"189","Vacular",0.91,0.09,1754.7576,1028.3939
"193","NonVascular",0.13,0.87,851.4495,1043.909
"194","Vacular",0.88,0.12,1104.7142,1048.36
"195","NonVascular",0.04,0.96,1612.154,1054.0256
"197","Vacular",0.98,0.02,1412.0171,1053.331
"198","Vacular",0.85,0.15,37.896694,1056.0414
"200","Vacular",0.82,0.18,712.1466,1074.8049
"201","Vacular",0.96,0.04,847.7867,1066.8756
"202","Vacular",0.95,0.05,5.099138,1072.9526
"204","Vacular",0.86,0.14,88.12177,1076.904
"206","Vacular",0.85,0.15,26.128788,1080.2046
"207","Vacular",0.85,0.15,464.25983,1097.0038
"210","NonVascular",0.17,0.83,298.0965,1182.3813
"211","NonVascular",0.11,0.89,1869.9836,1107.1077
"212","NonVascular",0.12,0.88,638.8912,1108.0471
"213","NonVascular",0.03,0.97,728.97296,1178.0742
"215","NonVascular",0,1,344.56146,1127.6106
"216","NonVascular",0.13,0.87,974.1287,1123.1287
"217","NonVascular",0.02,0.98,805.61523,1146.9486
"219","NonVascular",0.03,0.97,1353.2365,1234.61
"220","NonVascular",0.09,0.91,1881.664,1173.1747
"221","NonVascular",0.02,0.98,1567.0188,1175.392
"222","Vacular",0.87,0.13,57.024143,1166.8048
"223","NonVascular",0.01,0.99,1488.6605,1174.7938
"227","NonVascular",0,1,1927.051,1217.588
"229","NonVascular",0.08,0.92,1758.6073,1289.1069
"232","Vacular",0.92,0.08,47.502304,1229.0184
"233","NonVascular",0.1,0.9,1448.4608,1243.0542
"235","NonVascular",0.03,0.97,893.7325,1240.6942
"236","NonVascular",0.15,0.85,1527.3667,1235.1917
"237","NonVascular",0.03,0.97,1068.3811,1252.1366
"240","Vacular",0.93,0.07,801.34784,1249.6631
"242","Vacular",0.84,0.16,509.504,1257.296
"244","Vacular",0.92,0.08,496.60205,1268.5103
"245","NonVascular",0.16,0.84,1845.7347,1265.8469
"246","NonVascular",0.19,0.81,434.0594,1326.964
"247","Vacular",0.88,0.12,939.7195,1278.2126
"248","Vacular",0.96,0.04,982.4597,1281.8293
"249","Vacular",0.86,0.14,864.9562,1278.6415
"253","NonVascular",0.16,0.84,1332.32,1309.5269
"254","Vacular",0.96,0.04,995.09955,1305.177
"255","NonVascular",0.09,0.91,548.2341,1323.7954
"256","Vacular",0.96,0.04,873.05066,1307.7365
"257","NonVascular",0.16,0.84,306.68204,1341.2483
"259","Vacular",0.96,0.04,499.6519,1319.2949
"261","Vacular",0.83,0.17,1222,1319.1877
"262","Vacular",0.97,0.03,42.517483,1323.7412
"264","NonVascular",0.01,0.99,1542.8903,1331.6511
"268","Vacular",0.98,0.02,887.1002,1346.6185
"269","NonVascular",0.01,0.99,1356.9094,1367.7585
"270","NonVascular",0.16,0.84,642.902,1349.3137
"276","NonVascular",0.02,0.98,597.8669,1376.5752
"283","Vacular",0.98,0.02,996.6388,1401.3641
"284","NonVascular",0.17,0.83,1738.2924,1396.6538
"285","Vacular",0.88,0.12,1041.3408,1410.1732
"286","NonVascular",0.04,0.96,192.91579,1419.0298
"288","Vacular",0.91,0.09,141.22981,1435.5
"294","Vacular",0.83,0.17,240.15564,1454.7393
