"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"64","NonVascular",0.1,0.9,893.6446,424.223
"65","NonVascular",0.05,0.95,822.8968,450.48755
"66","NonVascular",0.05,0.95,790.04254,440.24255
"70","NonVascular",0.18,0.82,746.0841,463.58878
"71","Vacular",0.97,0.03,1821.5,481.73877
"72","Vacular",0.85,0.15,672.5833,490.0941
"73","Vacular",1,0,1208.033,490.24304
"75","NonVascular",0,1,346.62283,499.51077
"76","NonVascular",0.19,0.81,539.2727,488.30908
"80","Vacular",0.99,0.01,1635.4166,529.8889
"81","Vacular",0.99,0.01,964.3081,532.9676
"82","Vacular",0.97,0.03,923.34406,543.8243
"83","NonVascular",0.03,0.97,791.6697,574.9432
"84","Vacular",0.92,0.08,937.0237,561.9858
"86","NonVascular",0.11,0.89,1843.8462,566.1462
"87","NonVascular",0.02,0.98,1578.2843,576.4896
"88","Vacular",0.9,0.1,424.1252,573.38293
"89","NonVascular",0.11,0.89,1522.9512,575.23413
"90","NonVascular",0.02,0.98,354.20938,591.94824
"91","NonVascular",0.16,0.84,1831.0714,579.4821
"92","Vacular",0.93,0.07,386.05264,592.4342
"93","NonVascular",0.01,0.99,982.82874,594.95026
"94","NonVascular",0.15,0.85,933.7956,596.5109
"95","NonVascular",0,1,1895.1179,614.7459
"98","Vacular",0.99,0.01,1143.3673,611.81635
"99","NonVascular",0.14,0.86,899.93616,611.12054
"100","Vacular",0.95,0.05,1053.6763,617.7263
"102","NonVascular",0.07,0.93,1119.6962,617.6899
"103","Vacular",0.88,0.12,776.9773,621.3949
"104","Vacular",0.98,0.02,1739.2046,620.8242
"105","NonVascular",0.19,0.81,1692.4517,620.70966
"106","NonVascular",0.08,0.92,1164.9783,627.95654
"107","NonVascular",0.18,0.82,650.0485,628.0874
"108","NonVascular",0.05,0.95,292.98346,649.9007
"109","Vacular",0.99,0.01,725.568,657.7982
"111","NonVascular",0.05,0.95,224.0543,668.4654
"113","NonVascular",0.02,0.98,1145.1636,674.2058
"116","NonVascular",0.03,0.97,354.77148,680.6732
"118","Vacular",0.86,0.14,1621.9254,701.097
"119","Vacular",0.99,0.01,256.9657,699.58826
"120","Vacular",0.99,0.01,1196.8488,705.76587
"125","Vacular",0.94,0.06,818.23035,735.0995
"126","NonVascular",0.18,0.82,1159.04,731.42
"127","Vacular",0.93,0.07,1627.0033,740.5786
"128","NonVascular",0.16,0.84,304.91217,740.08105
"129","NonVascular",0.01,0.99,620.689,765.77216
"133","NonVascular",0.1,0.9,1453.7975,769.49365
"135","Vacular",0.93,0.07,1400.1337,788.347
"137","Vacular",0.94,0.06,1436.1434,792.6159
"138","Vacular",0.89,0.11,1086.0499,795.0974
"140","NonVascular",0,1,1337.7255,812.79443
"141","NonVascular",0.12,0.88,1578.4469,821.7685
"145","Vacular",0.83,0.17,208.47005,839.7627
"147","Vacular",0.95,0.05,819.0181,844.5996
"148","Vacular",1,0,285.72495,846.20306
"149","Vacular",0.93,0.07,514.2306,848.96515
"152","Vacular",0.89,0.11,1565.8954,858.9496
"154","Vacular",0.96,0.04,846.95734,862.72284
"155","Vacular",0.99,0.01,758.59076,861.3602
"156","Vacular",0.85,0.15,1829.5696,860.5662
"157","NonVascular",0.12,0.88,959.1295,871.11584
"159","NonVascular",0.05,0.95,236.777,879.64795
"161","NonVascular",0.01,0.99,674.1218,890.94763
"162","NonVascular",0.03,0.97,1917.4658,898.4946
"163","Vacular",0.86,0.14,1287.263,877.4953
"164","NonVascular",0.01,0.99,187.92256,884.2222
"165","NonVascular",0.08,0.92,1119.2667,887.2955
"166","NonVascular",0.06,0.94,1233.7831,888.5852
"167","Vacular",0.99,0.01,1425.8906,891.21875
"168","NonVascular",0.19,0.81,167.1957,915.41296
"169","NonVascular",0.17,0.83,1391.538,901.18713
"170","NonVascular",0.19,0.81,1359.1132,898.6604
"171","Vacular",0.84,0.16,1102.9436,909.61536
"174","Vacular",0.93,0.07,1557.6328,918.66595
"175","NonVascular",0.07,0.93,1308.8055,921.2882
"177","Vacular",0.93,0.07,1007.34094,932.9367
"182","NonVascular",0.03,0.97,142.50725,946.42755
"183","Vacular",0.84,0.16,1302.8618,949.9731
"185","NonVascular",0.15,0.85,1745.3805,952.0531
"186","Vacular",0.96,0.04,1721.8314,960.3895
"187","Vacular",0.94,0.06,549.626,964.3937
"191","NonVascular",0.18,0.82,1617.2205,972.6772
"192","NonVascular",0.01,0.99,1144.2367,973.6036
"194","Vacular",1,0,1036.5542,988.6171
"196","Vacular",0.97,0.03,1496.6937,989.11414
"197","Vacular",1,0,415.4718,994.10254
"198","Vacular",1,0,1521.954,998.26685
"200","Vacular",1,0,844.80054,1013.9754
"201","NonVascular",0.06,0.94,1632.4878,1025.0654
"205","Vacular",0.92,0.08,244.96591,1030.8599
"206","NonVascular",0.16,0.84,508.31177,1041.5588
"207","Vacular",0.95,0.05,254.98201,1050.259
"209","Vacular",0.95,0.05,228.95107,1063.1162
"211","Vacular",0.94,0.06,678.2308,1068.5846
"212","Vacular",0.9,0.1,1257.0885,1071.1056
"215","NonVascular",0.19,0.81,1777.75,1072.3846
"217","Vacular",1,0,352.0616,1088.9692
"219","Vacular",0.95,0.05,658.92096,1103.0769
"220","NonVascular",0.02,0.98,457.80438,1103.507
"221","NonVascular",0.04,0.96,7.637097,1105.8589
"222","Vacular",0.95,0.05,1462.0894,1110.7175
"224","NonVascular",0,1,1097.5603,1123.9044
"225","Vacular",0.82,0.18,921.52185,1126.8629
"226","NonVascular",0.04,0.96,349.99933,1187.4122
"228","NonVascular",0.16,0.84,237.32086,1137.631
"229","NonVascular",0.02,0.98,763.83435,1134.5781
"230","Vacular",1,0,1231.624,1141.2625
"232","Vacular",0.91,0.09,4.6603775,1147.1761
"233","Vacular",0.82,0.18,906.1033,1148.879
"234","Vacular",0.89,0.11,1592.8926,1149.1611
"235","Vacular",1,0,140.356,1165.4331
"236","NonVascular",0.04,0.96,668.9845,1173.3829
"237","NonVascular",0.01,0.99,791.8219,1170.7142
"238","NonVascular",0.06,0.94,1064.5371,1180.6298
"240","Vacular",0.87,0.13,902.10834,1175.3025
"241","Vacular",0.81,0.19,6.4827585,1179.6615
"242","NonVascular",0.04,0.96,23.274437,1189.5488
"244","Vacular",0.84,0.16,484.54666,1205.5867
"245","NonVascular",0.09,0.91,572.1032,1226.374
"246","Vacular",0.97,0.03,1814.0554,1207.6431
"249","NonVascular",0.11,0.89,229.20358,1222.8188
"250","Vacular",1,0,1246.8933,1224.6699
"251","NonVascular",0.18,0.82,88.71591,1278.2463
"252","Vacular",0.89,0.11,541.6393,1236.6716
"253","NonVascular",0.08,0.92,251.33562,1254.395
"254","Vacular",0.92,0.08,481.7319,1233.2
"255","NonVascular",0.18,0.82,1138.928,1243.7703
"256","NonVascular",0.03,0.97,127.61218,1259.444
"257","Vacular",0.94,0.06,204.55225,1259.5504
"258","Vacular",0.95,0.05,466.96442,1258.0948
"259","NonVascular",0.11,0.89,12.275751,1304.0161
"260","NonVascular",0.19,0.81,1152.3833,1261.1833
"261","Vacular",1,0,885.97986,1278.3124
"262","NonVascular",0.12,0.88,618.36774,1281.2
"263","NonVascular",0.04,0.96,1143.3209,1294.1063
"264","Vacular",0.98,0.02,511.81396,1289.7261
"267","NonVascular",0.15,0.85,945.0518,1293.1086
"268","NonVascular",0.02,0.98,905.97144,1291.1371
"269","NonVascular",0.04,0.96,395.1849,1317.2844
"274","NonVascular",0.01,0.99,1343.0454,1298.6818
"276","Vacular",0.94,0.06,834.60114,1298.7865
"279","Vacular",1,0,350.93384,1326.946
"281","NonVascular",0.04,0.96,326.45056,1359.3766
"283","NonVascular",0.13,0.87,564.0391,1335.6
"284","NonVascular",0.17,0.83,635.14935,1342.6266
"285","NonVascular",0.03,0.97,995.6108,1336.7665
"288","NonVascular",0.09,0.91,187.54924,1349.6099
"290","Vacular",0.93,0.07,264.66193,1361.5872
"291","Vacular",0.96,0.04,794.44275,1365.2664
"292","NonVascular",0.02,0.98,1132.9806,1360.5306
"295","NonVascular",0.02,0.98,1019.19727,1375.685
"297","NonVascular",0.01,0.99,1227.376,1368.015
"299","NonVascular",0,1,970.5573,1374.3873
"300","Vacular",0.95,0.05,592.4974,1383.2443
"301","NonVascular",0.19,0.81,519.86664,1370.6666
"302","NonVascular",0.02,0.98,1772.34,1391.6215
"303","NonVascular",0.18,0.82,875.4352,1378.066
"307","NonVascular",0.15,0.85,1093.2639,1407.4791
"308","NonVascular",0.11,0.89,240.80635,1418.9415
"309","Vacular",0.88,0.12,346.10687,1413.9923
"311","NonVascular",0.07,0.93,572.00195,1433.8556
"312","NonVascular",0.12,0.88,704.0582,1427.095
"313","Vacular",0.85,0.15,1043.1808,1420.07
"316","Vacular",0.83,0.17,1597.4307,1428.1353
"317","Vacular",0.92,0.08,1808.244,1432.6543
"319","NonVascular",0.02,0.98,472.9172,1446.1115
"321","Vacular",0.94,0.06,370.89886,1450.9926
"322","NonVascular",0.04,0.96,100.06335,1452.3552
"324","Vacular",0.96,0.04,517.7862,1452.5206
"325","Vacular",0.95,0.05,688.4523,1454.2512
"326","NonVascular",0.18,0.82,1071.1157,1453.6018
"327","Vacular",1,0,1284.6692,1454.1542
