"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"144","NonVascular",0.16,0.84,103.320755,1051.7075
"146","NonVascular",0.02,0.98,238.59224,1094.0293
"148","NonVascular",0.14,0.86,291.97833,1173.1667
"150","NonVascular",0.19,0.81,1582.9846,1107.2
"156","Vacular",0.96,0.04,251.98741,1144.2368
"159","Vacular",0.95,0.05,444.82352,1148.4521
"160","Vacular",0.86,0.14,340.89474,1165.8533
"162","NonVascular",0.1,0.9,721.31305,1200.0479
"164","NonVascular",0.03,0.97,205.4542,1192.6246
"169","NonVascular",0.07,0.93,573.20233,1208.5819
"171","Vacular",0.81,0.19,501.7834,1219.5371
"172","Vacular",0.96,0.04,159.56958,1216.4587
"174","NonVascular",0.05,0.95,1158.6179,1238.9462
"175","NonVascular",0.03,0.97,332.31372,1224.4196
"177","NonVascular",0.1,0.9,591.8174,1240.3087
"179","NonVascular",0.03,0.97,200.97842,1249.7026
"180","Vacular",0.99,0.01,322.9416,1257.4276
"181","NonVascular",0.02,0.98,718.1707,1263.4974
"183","NonVascular",0.05,0.95,730.80914,1320.151
"184","Vacular",0.97,0.03,327.54395,1317.0143
"185","NonVascular",0.04,0.96,829.5216,1336.0972
"188","Vacular",0.94,0.06,396.902,1346.8732
"190","NonVascular",0.08,0.92,355.9341,1369.0146
"194","NonVascular",0,1,680.13403,1398.2661
"195","NonVascular",0.19,0.81,199.02661,1429.6031
"196","Vacular",0.85,0.15,524.01514,1407.194
"197","NonVascular",0.02,0.98,866.38965,1415.9785
"200","NonVascular",0.01,0.99,742.17676,1442.7758
"202","Vacular",0.85,0.15,571.7671,1442.3293
"203","NonVascular",0.17,0.83,411.57144,1439.5974
"205","NonVascular",0.08,0.92,422.9671,1447.7698
"207","Vacular",0.87,0.13,456.1292,1452.1908
