"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"156","NonVascular",0,1,594.1124,510.1907
"158","NonVascular",0.1,0.9,492.42093,556.3534
"160","NonVascular",0.11,0.89,711.5582,487.78082
"163","NonVascular",0.04,0.96,262.52594,501.00742
"166","NonVascular",0,1,762.5218,528.8509
"167","NonVascular",0.17,0.83,224.45454,523.46466
"170","NonVascular",0.04,0.96,1266.7968,546.21124
"171","Vacular",0.95,0.05,341.244,547.1684
"172","Vacular",0.93,0.07,1376.7771,551.5661
"173","NonVascular",0.17,0.83,807.31464,563.00977
"175","NonVascular",0.17,0.83,214.32307,570.26154
"176","NonVascular",0.01,0.99,261.3598,574.5926
"177","NonVascular",0.18,0.82,175.65169,579.3708
"178","NonVascular",0.03,0.97,1030.8447,593.2802
"180","NonVascular",0.04,0.96,147.95465,601.36993
"181","Vacular",0.98,0.02,754.49866,598.5068
"182","NonVascular",0.03,0.97,320.3769,649.1541
"183","NonVascular",0,1,725.3075,613.58655
"184","Vacular",0.91,0.09,1617.8983,619.35236
"186","NonVascular",0.02,0.98,629.593,660.4938
"187","Vacular",0.97,0.03,1076.2482,629.19464
"188","Vacular",1,0,376.45325,634.40045
"190","Vacular",0.96,0.04,1171.0762,633.3587
"191","NonVascular",0.15,0.85,233.79033,631
"192","NonVascular",0.01,0.99,443.4153,640.498
"193","NonVascular",0.03,0.97,1601.4928,648.4603
"194","NonVascular",0.14,0.86,114.25955,665.11237
"195","Vacular",0.99,0.01,475.9153,656.0137
"196","Vacular",0.95,0.05,1186.4507,662.1093
"197","NonVascular",0.01,0.99,500.69455,703.75183
"198","Vacular",0.82,0.18,1139.2515,681.0756
"200","Vacular",0.94,0.06,1367.4546,680.05237
"201","NonVascular",0.13,0.87,1641.5804,681.34875
"204","NonVascular",0.17,0.83,453.25204,684.7642
"205","NonVascular",0.03,0.97,1908.7853,695.3139
"206","NonVascular",0.12,0.88,177.19456,699.1584
"207","NonVascular",0.16,0.84,199.73334,701.1583
"208","NonVascular",0.04,0.96,1015.3726,730.8134
"209","NonVascular",0.04,0.96,377.53015,733.20734
"210","Vacular",0.98,0.02,1349.9977,722.7783
"211","Vacular",0.98,0.02,1780.4286,720.3201
"213","Vacular",0.96,0.04,160.36919,723.3895
"214","NonVascular",0.15,0.85,565.10095,724.7308
"217","NonVascular",0,1,116.50874,769.94867
"220","NonVascular",0,1,431.53427,771.23083
"223","Vacular",0.98,0.02,401.48453,777.17035
"224","NonVascular",0.05,0.95,546.2167,782.6639
"225","NonVascular",0.04,0.96,142.64285,812.6786
"226","NonVascular",0.15,0.85,1050.5012,807.788
"227","NonVascular",0,1,926.7603,821.342
"229","NonVascular",0.07,0.93,1226.4513,827.22705
"232","NonVascular",0.03,0.97,745.67334,829.397
"235","NonVascular",0.04,0.96,1377.7074,840.45245
"236","NonVascular",0,1,110.34655,871.6999
"239","Vacular",1,0,46.864162,847.45087
"241","NonVascular",0.09,0.91,1632.5328,853.3796
"242","NonVascular",0.1,0.9,526.208,848.696
"244","NonVascular",0.02,0.98,616.1513,872.10034
"245","NonVascular",0.09,0.91,363.8696,900.1444
"246","NonVascular",0,1,208.44763,895.71765
"247","Vacular",0.97,0.03,744.99744,880.43475
"250","Vacular",0.87,0.13,654.3108,894.11694
"251","NonVascular",0.03,0.97,272.22513,908.9983
"252","NonVascular",0.07,0.93,1018.91095,903.3678
"254","Vacular",0.95,0.05,677.9377,920.74316
"255","NonVascular",0.05,0.95,164.4751,927.5747
"256","NonVascular",0.09,0.91,39.18112,927.17346
"257","NonVascular",0.02,0.98,476.27213,932.059
"258","NonVascular",0.01,0.99,396.99097,943.5336
"259","NonVascular",0.18,0.82,1146.434,942.17926
"260","NonVascular",0.01,0.99,264.0676,950.72766
"262","NonVascular",0.04,0.96,165.97958,979.1459
"264","NonVascular",0,1,1294.2483,958.13794
"267","Vacular",0.87,0.13,517.2241,963.181
"269","NonVascular",0.01,0.99,383.13177,989.73267
"270","Vacular",0.84,0.16,514.2307,987.6077
"272","NonVascular",0.05,0.95,340.7679,1002.8023
"274","NonVascular",0.16,0.84,1006.5152,1021.27826
"276","NonVascular",0.15,0.85,1748.2822,1024.1089
"277","NonVascular",0.03,0.97,230.40945,1049.836
"279","NonVascular",0.04,0.96,1728.9961,1039.9512
"281","NonVascular",0.09,0.91,471,1037.2561
"282","NonVascular",0.01,0.99,21.694197,1055.6123
"285","Vacular",0.92,0.08,637.4853,1060.6676
"286","NonVascular",0.15,0.85,886.0546,1061.6287
"287","Vacular",0.96,0.04,823.2491,1057.7585
"288","Vacular",0.93,0.07,340.18912,1063.4413
"289","Vacular",0.88,0.12,1234.5151,1068.4868
"291","NonVascular",0.05,0.95,1459.026,1073.7812
"292","NonVascular",0.08,0.92,1878.9897,1102.5992
"293","NonVascular",0.16,0.84,417.58658,1075.3352
"295","NonVascular",0.02,0.98,260.32706,1122.4943
"296","Vacular",0.85,0.15,642.58057,1103.981
"297","Vacular",0.86,0.14,161.35834,1087.8833
"298","NonVascular",0.15,0.85,1811.2988,1091.2683
"299","NonVascular",0.19,0.81,220.50926,1090.6666
"301","Vacular",0.9,0.1,152.02863,1105.4955
"303","NonVascular",0.03,0.97,46.69252,1113.3495
"304","NonVascular",0.17,0.83,740.26044,1100.6698
"305","NonVascular",0.02,0.98,1083.9288,1107.0021
"306","Vacular",0.95,0.05,1127.9515,1107.9031
"307","Vacular",0.84,0.16,180.13115,1105.4426
"308","NonVascular",0.02,0.98,1328.5746,1114.125
"309","NonVascular",0.19,0.81,4.2237763,1113.1328
"310","NonVascular",0.01,0.99,1217.8123,1116.3549
"311","NonVascular",0.15,0.85,1167.9923,1116.1615
"312","NonVascular",0.09,0.91,1620.1272,1126.3728
"318","NonVascular",0.16,0.84,64.18796,1271.563
"319","NonVascular",0.17,0.83,1703.5648,1146.7639
"320","Vacular",0.88,0.12,669.68256,1152.3969
"321","Vacular",0.88,0.12,409.32794,1156.672
"322","NonVascular",0.04,0.96,1913.3184,1163.663
"323","NonVascular",0.1,0.9,195.27692,1225.9302
"324","NonVascular",0.12,0.88,1812.1664,1177.6951
"326","NonVascular",0.03,0.97,73.04256,1178.9338
"327","NonVascular",0.04,0.96,1504.6589,1199.2557
"328","Vacular",0.86,0.14,32.287357,1172.7988
"332","NonVascular",0,1,389.86993,1193.1072
"333","NonVascular",0.19,0.81,332.47034,1192.445
"336","NonVascular",0.08,0.92,472.9375,1215.5272
"337","Vacular",0.98,0.02,940.5089,1211.1959
"341","Vacular",0.83,0.17,311.33398,1235.7274
"342","Vacular",0.96,0.04,601.71857,1235.5082
"343","NonVascular",0.15,0.85,1930.8422,1243.0807
"344","NonVascular",0.16,0.84,699.5926,1239.8427
"346","NonVascular",0.04,0.96,1901.3351,1270.0093
"349","NonVascular",0.17,0.83,1082.2981,1280.6227
"351","NonVascular",0.05,0.95,596.73126,1283.5142
"353","Vacular",1,0,751.1758,1282.8575
"354","Vacular",0.93,0.07,324.95834,1286.8445
"355","NonVascular",0.17,0.83,1348.6193,1293.6625
"356","NonVascular",0.07,0.93,1043.0037,1298.7583
"357","NonVascular",0.01,0.99,419.72147,1315.0135
"359","Vacular",0.95,0.05,1763.285,1313.2303
"360","NonVascular",0.15,0.85,1345.2969,1315.9844
"361","NonVascular",0.02,0.98,1650.3027,1342.929
"362","NonVascular",0.17,0.83,1264.5582,1371.4031
"363","Vacular",0.9,0.1,770.7778,1345.0033
"365","NonVascular",0.12,0.88,576.5924,1387.9211
"366","NonVascular",0.09,0.91,155.0157,1375.94
"368","NonVascular",0.15,0.85,189.63063,1351.2522
"370","NonVascular",0.11,0.89,1580.5238,1356.5952
"372","NonVascular",0.03,0.97,221.04158,1366.5901
"373","NonVascular",0.12,0.88,265.1762,1363.4713
"375","NonVascular",0.09,0.91,1872.3693,1386.2385
"376","NonVascular",0.07,0.93,534.40765,1392.0015
"377","Vacular",1,0,765.27356,1390.0941
"379","Vacular",1,0,1089.426,1394.7568
"380","NonVascular",0.16,0.84,500.48096,1402.4701
"381","NonVascular",0.05,0.95,1144.7412,1403.8141
"382","NonVascular",0.11,0.89,136.97144,1392.7572
"383","NonVascular",0.19,0.81,216.12918,1407.4967
"384","NonVascular",0.19,0.81,395.4465,1410.221
"385","NonVascular",0.18,0.82,1192.8541,1410.5565
"386","NonVascular",0.01,0.99,9.785616,1423.8589
"387","NonVascular",0.12,0.88,1814.8591,1408.9929
"388","Vacular",0.98,0.02,263.07712,1414.5013
"389","NonVascular",0.04,0.96,146.60672,1428.474
"390","NonVascular",0.14,0.86,351.62744,1413.3334
"393","NonVascular",0.16,0.84,1838.5143,1433.8143
"394","NonVascular",0.01,0.99,1811.5308,1448.0377
"396","NonVascular",0.07,0.93,1605.9445,1447.6921
"397","Vacular",1,0,108.47647,1445.6794
"398","NonVascular",0.03,0.97,49.36561,1450.6394
"399","NonVascular",0.02,0.98,210.64912,1450.7982
"401","NonVascular",0.08,0.92,997.481,1451.4431
"402","NonVascular",0.19,0.81,1235.9,1453.9333
