"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"203","Vacular",0.98,0.02,259.33334,1263.2908
"204","NonVascular",0.13,0.87,361.62527,1300.9966
"205","NonVascular",0.07,0.93,88.17363,1295.9109
"207","Vacular",0.95,0.05,298.6871,1296.9541
"209","NonVascular",0.19,0.81,260.85507,1296.6957
"210","Vacular",0.99,0.01,184.05882,1311.0752
"211","Vacular",0.94,0.06,771.1893,1320.1672
"212","NonVascular",0.15,0.85,1223.5952,1326.3334
"214","NonVascular",0.19,0.81,1365.1034,1329.5862
"215","NonVascular",0.18,0.82,492.40506,1331.2025
"216","Vacular",0.91,0.09,1711.3596,1344.916
"220","Vacular",1,0,191.38173,1371.3208
"221","NonVascular",0.17,0.83,1248.0469,1365.9375
"222","NonVascular",0.05,0.95,392.27756,1384.9417
"223","Vacular",0.91,0.09,350.6059,1383.4586
"224","NonVascular",0.19,0.81,1248.622,1380.1342
"226","NonVascular",0.1,0.9,255.0215,1383.9032
"228","NonVascular",0.09,0.91,255.16505,1396.6796
"229","NonVascular",0.19,0.81,1300.6349,1403.8254
"230","Vacular",0.88,0.12,834.52057,1411.6028
"233","Vacular",0.93,0.07,329.92896,1424.5492
"234","NonVascular",0.06,0.94,287.59198,1430.444
"235","Vacular",0.98,0.02,150.0879,1440.3627
"237","Vacular",0.97,0.03,1577.3695,1446.058
"238","NonVascular",0.09,0.91,246.71468,1450.5734
