"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"273","NonVascular",0.01,0.99,1927.3218,868.7571
"274","NonVascular",0.01,0.99,734.572,895.2515
"275","Vacular",0.9,0.1,308.89795,878.04083
"276","NonVascular",0.03,0.97,455.71967,884.70435
"278","NonVascular",0.05,0.95,1289.6396,969.11035
"279","NonVascular",0.02,0.98,336.33182,895.317
"280","NonVascular",0.05,0.95,130.28835,888.5828
"282","NonVascular",0.02,0.98,1099.2034,901.75
"283","NonVascular",0.06,0.94,499.93912,900.0638
"284","NonVascular",0.02,0.98,913.2317,931.9873
"285","NonVascular",0.17,0.83,1808.7808,896.7192
"286","NonVascular",0.02,0.98,1235.7538,924.18024
"287","NonVascular",0,1,165.22449,923.50055
"288","NonVascular",0.16,0.84,5.3650794,912.65875
"289","NonVascular",0.17,0.83,670.1,914.8143
"291","NonVascular",0.01,0.99,1733.8898,960.72406
"292","NonVascular",0.14,0.86,578.0707,931.0163
"294","NonVascular",0.18,0.82,428.8,933.35266
"295","NonVascular",0.07,0.93,669.19403,942.005
"296","NonVascular",0,1,1524.5143,969.3362
"297","NonVascular",0.06,0.94,1586.7206,959.82556
"298","NonVascular",0.06,0.94,983.60846,987.8103
"299","NonVascular",0.01,0.99,1659.9032,973.4478
"301","NonVascular",0.01,0.99,560.5571,950.8905
"302","Vacular",0.84,0.16,585.2779,954.8758
"303","NonVascular",0.11,0.89,109.64029,951.7626
"304","NonVascular",0.11,0.89,618.8013,999.88324
"306","NonVascular",0.05,0.95,1891.4315,965.37213
"307","Vacular",0.97,0.03,297.55124,961.8338
"308","NonVascular",0.02,0.98,1477.771,1001.1978
"309","NonVascular",0.1,0.9,210.95297,965.53467
"312","NonVascular",0.07,0.93,1723.2756,1071.7501
"314","NonVascular",0.01,0.99,1804.8875,1016.11554
"315","Vacular",0.9,0.1,173.62134,991.3425
"316","NonVascular",0.19,0.81,367.6346,979.8461
"317","NonVascular",0.01,0.99,1216.7306,1042.1819
"322","NonVascular",0.18,0.82,890.3302,1118.4427
"324","Vacular",0.95,0.05,433.22928,1023.0951
"325","NonVascular",0.17,0.83,1397.9354,1017.5484
"326","NonVascular",0.02,0.98,928.83264,1036.6846
"327","NonVascular",0,1,1098.8134,1048.4701
"329","NonVascular",0.04,0.96,1327.5714,1038.7782
"330","NonVascular",0.09,0.91,388.01126,1040.9865
"331","NonVascular",0.02,0.98,1854.6637,1064.3076
"332","NonVascular",0.09,0.91,1932.0521,1036.0312
"333","NonVascular",0.1,0.9,1008.062,1069.6056
"334","NonVascular",0.17,0.83,1446.6283,1041.646
"336","NonVascular",0,1,1148.5514,1071.3201
"337","NonVascular",0,1,1367.9023,1140.1666
"338","NonVascular",0.02,0.98,243.05942,1067.8862
"339","NonVascular",0.04,0.96,1529.0594,1137.5693
"341","NonVascular",0.01,0.99,1745.4392,1070.9202
"342","NonVascular",0.05,0.95,1461.9802,1067.5691
"343","NonVascular",0.06,0.94,732.09436,1093.2452
"345","NonVascular",0,1,1923.7294,1124.6287
"347","Vacular",0.99,0.01,826.3451,1083.6373
"348","NonVascular",0.02,0.98,1299.5867,1094.9233
"350","NonVascular",0.17,0.83,1164.2927,1096.1586
"351","NonVascular",0.01,0.99,1232.5743,1109.2383
"352","NonVascular",0.03,0.97,1634.8422,1115.1144
"353","NonVascular",0.01,0.99,422.7948,1116.1736
"354","NonVascular",0.01,0.99,304.83145,1137.2788
"355","NonVascular",0.04,0.96,1882.7062,1112.37
"356","NonVascular",0.19,0.81,991.5499,1126.8248
"357","NonVascular",0.1,0.9,1151.699,1196.9863
"358","NonVascular",0,1,176.34917,1141.5411
"359","NonVascular",0.14,0.86,1838.5597,1127.7654
"363","NonVascular",0,1,545.725,1146.625
"365","NonVascular",0.01,0.99,474.53766,1167.2726
"366","NonVascular",0.02,0.98,1818.125,1166.528
"367","Vacular",0.99,0.01,743.7243,1160.7009
"371","NonVascular",0.05,0.95,984.7076,1214.5712
"373","NonVascular",0.06,0.94,708.81085,1179.1868
"374","NonVascular",0.18,0.82,118.14737,1176.8
"376","NonVascular",0.14,0.86,609.5357,1178.1697
"377","NonVascular",0.09,0.91,1007.48126,1187.2625
"378","Vacular",0.98,0.02,419.90512,1188.8467
"379","NonVascular",0.18,0.82,321.3366,1202.902
"380","NonVascular",0.01,0.99,523.6179,1203.8593
"382","NonVascular",0.19,0.81,482.625,1210.0625
"383","NonVascular",0.04,0.96,1658.5247,1213.3271
"384","NonVascular",0.15,0.85,1781.323,1212.2671
"385","NonVascular",0.13,0.87,870.0236,1226.0342
"387","NonVascular",0.18,0.82,1485.1528,1218.5139
"388","NonVascular",0.04,0.96,200.93684,1238.1908
"389","NonVascular",0.02,0.98,1287.5242,1228.8022
"390","Vacular",0.96,0.04,620.80646,1232.3373
"391","NonVascular",0.18,0.82,353.92856,1229.6608
"392","NonVascular",0.03,0.97,668.4193,1261.2749
"393","NonVascular",0.01,0.99,434.09515,1268.7567
"394","NonVascular",0.01,0.99,328.58408,1247.795
"395","NonVascular",0.19,0.81,1326.575,1238.55
"396","NonVascular",0.03,0.97,1562.609,1254.9825
"397","NonVascular",0,1,790.0265,1259.1365
"399","NonVascular",0.04,0.96,1097.2157,1336.3887
"400","NonVascular",0,1,1405.9753,1258.7078
"401","NonVascular",0.02,0.98,1848.8258,1265.0145
"402","NonVascular",0.17,0.83,226.58537,1254.9756
"403","NonVascular",0.19,0.81,880.26666,1253.5167
"405","NonVascular",0.06,0.94,739.9447,1263.8033
"406","NonVascular",0.13,0.87,901.03973,1265.053
"407","NonVascular",0.11,0.89,1057.1788,1266.4901
"408","NonVascular",0.03,0.97,1357.9763,1279.7363
"409","Vacular",0.94,0.06,521.7619,1276.7063
"411","NonVascular",0.02,0.98,1477.1041,1287.675
"412","NonVascular",0.19,0.81,1257.8387,1282.7258
"413","NonVascular",0.18,0.82,1582.5782,1286.7551
"414","NonVascular",0.01,0.99,1207.6754,1310.3328
"415","NonVascular",0.16,0.84,1705.4054,1286.9865
"416","Vacular",1,0,545.3655,1295.8596
"417","NonVascular",0.01,0.99,1269.4457,1310.2509
"418","NonVascular",0.02,0.98,1792.3569,1334.337
"419","NonVascular",0.18,0.82,985.04626,1302.948
"420","NonVascular",0.15,0.85,1568.2883,1295.4414
"421","NonVascular",0.01,0.99,596.6239,1301.8221
"422","Vacular",0.84,0.16,328.38907,1308.5756
"423","NonVascular",0.02,0.98,833.2824,1312.5695
"425","NonVascular",0.03,0.97,710.5781,1346.7158
"426","Vacular",0.99,0.01,1054.1654,1315.8384
"427","NonVascular",0.03,0.97,1875.5867,1372.5681
"428","NonVascular",0.18,0.82,1550.4769,1313.2461
"429","Vacular",0.97,0.03,1402.7744,1325.4962
"431","NonVascular",0.02,0.98,493.13824,1329.7496
"433","Vacular",1,0,779.3184,1333.714
"434","Vacular",0.94,0.06,598.13135,1335.8499
"435","NonVascular",0.02,0.98,1179.6486,1345.3864
"436","NonVascular",0.09,0.91,905.4882,1351.9152
"437","NonVascular",0.15,0.85,1710.1086,1345.4435
"438","NonVascular",0.13,0.87,1614.2987,1347.013
"439","NonVascular",0.04,0.96,751.5146,1357.1753
"441","NonVascular",0.03,0.97,1283.2688,1382.5099
"442","NonVascular",0,1,109.02602,1375.7545
"443","Vacular",0.96,0.04,1584.9115,1359.6462
"445","Vacular",0.99,0.01,1360.1898,1365.4901
"446","NonVascular",0.14,0.86,582.06104,1373.0494
"447","NonVascular",0.01,0.99,1522.8225,1381.1783
"448","Vacular",0.94,0.06,851.1313,1371.4276
"449","NonVascular",0.03,0.97,1606.4658,1419.0742
"450","Vacular",0.89,0.11,1423.8434,1377.2034
"451","NonVascular",0.01,0.99,1498.2101,1413.8708
"452","Vacular",0.81,0.19,868.55554,1377.7778
"457","NonVascular",0.19,0.81,306.67712,1402.2108
"458","Vacular",0.94,0.06,263.96307,1403.0167
"459","Vacular",0.85,0.15,1423.3716,1411.2041
"461","NonVascular",0.04,0.96,932.3316,1417.249
"462","Vacular",0.95,0.05,564.9968,1411.095
"463","NonVascular",0.03,0.97,533.15765,1435.5477
"464","Vacular",0.92,0.08,665.00214,1421.0576
"465","NonVascular",0,1,231.4119,1427.4287
"466","Vacular",0.9,0.1,600.8595,1425.4277
"467","NonVascular",0.01,0.99,332.8694,1432.2936
"468","NonVascular",0.03,0.97,841.67914,1437.4852
"469","Vacular",0.98,0.02,1383.4451,1428.6538
"471","Vacular",0.86,0.14,801.7364,1435.682
"472","NonVascular",0.13,0.87,904.1395,1447.2587
"473","NonVascular",0.17,0.83,1216.6898,1436.6482
"474","NonVascular",0.11,0.89,1652.6819,1447.808
"475","NonVascular",0.18,0.82,1266.3608,1441.3711
"476","NonVascular",0.07,0.93,1355.714,1450.7437
"478","NonVascular",0.19,0.81,1743.8308,1448.1897
"479","NonVascular",0.16,0.84,198.63461,1445.9551
"480","NonVascular",0.03,0.97,147.265,1453.22
"481","NonVascular",0.08,0.92,1008.2973,1452.714
"482","NonVascular",0.08,0.92,1913.5808,1454.3363
