"","Predicted Class","Probability of Vacular","Probability of NonVascular","Center of the object_0","Center of the object_1"
"138","NonVascular",0.16,0.84,533.03906,358.0299
"139","Vacular",0.86,0.14,731.9224,336.7276
"140","Vacular",0.81,0.19,1571.6836,331.80853
"142","NonVascular",0.15,0.85,1500.7592,333.28467
"143","NonVascular",0.02,0.98,1358.5701,337.12616
"145","NonVascular",0.01,0.99,772.64246,353.05307
"146","NonVascular",0,1,1891.9407,368.50143
"147","NonVascular",0,1,1015.73004,375.1189
"149","NonVascular",0.03,0.97,1806.9126,372.4219
"150","Vacular",0.96,0.04,878.43036,357.20743
"151","Vacular",0.82,0.18,1606.436,363.76822
"152","Vacular",0.81,0.19,408.5203,371.11694
"153","NonVascular",0.13,0.87,1487.3229,363.25522
"154","NonVascular",0.02,0.98,304.80566,363.61484
"155","NonVascular",0.13,0.87,1118.8667,369.45557
"156","Vacular",0.99,0.01,489.11386,381.58066
"158","NonVascular",0.16,0.84,601.31934,379.40323
"159","NonVascular",0.18,0.82,1419.2307,378.8718
"161","NonVascular",0.01,0.99,1641.2933,393.89
"162","NonVascular",0.06,0.94,1753.998,395.48196
"163","NonVascular",0.04,0.96,814.7793,392.7928
"164","NonVascular",0.03,0.97,1571.028,435.12897
"166","NonVascular",0.19,0.81,637.05585,431.49365
"167","Vacular",0.85,0.15,297.83887,399.28674
"168","NonVascular",0.15,0.85,1235.387,402.8794
"169","NonVascular",0.02,0.98,262.19635,410.26028
"170","Vacular",0.92,0.08,1375.0142,408.89697
"171","NonVascular",0.1,0.9,1473.644,413.1158
"172","NonVascular",0.15,0.85,1794.6494,474.1175
"173","NonVascular",0.02,0.98,1082.9767,420.98605
"174","NonVascular",0.12,0.88,1899.2617,448.0995
"176","Vacular",0.89,0.11,575.1667,428.5779
"177","NonVascular",0.02,0.98,397.0892,432.2135
"180","NonVascular",0.02,0.98,1326.7096,446.3315
"183","NonVascular",0.05,0.95,277.17932,464.7317
"185","NonVascular",0.06,0.94,1284.2211,666.06177
"186","Vacular",1,0,388.49542,468.70032
"189","NonVascular",0.03,0.97,1367.0857,473.90158
"190","NonVascular",0.14,0.86,1402.7827,475.26965
"192","NonVascular",0.17,0.83,421.81177,476.22354
"200","NonVascular",0,1,1910.0974,493.8845
"201","Vacular",0.92,0.08,1370.9954,503.08353
"202","Vacular",0.81,0.19,1881.5171,501.07874
"203","NonVascular",0.07,0.93,808.46765,497.47842
"206","NonVascular",0,1,1722.5371,519.3376
"207","NonVascular",0.17,0.83,1110.5022,516.5022
"208","NonVascular",0.18,0.82,413.1682,515.8411
"209","NonVascular",0.01,0.99,619.6808,549.5887
"211","NonVascular",0,1,450.8846,533.98755
"212","NonVascular",0.05,0.95,1874.2421,542.68225
"213","Vacular",0.83,0.17,1358.0753,530.4589
"214","NonVascular",0.14,0.86,1494.7771,536.54803
"215","NonVascular",0,1,1070.0552,568.9597
"217","NonVascular",0.02,0.98,1335.2585,551.9279
"218","NonVascular",0.1,0.9,661.11346,670.35504
"220","NonVascular",0.05,0.95,1599.2972,558.87836
"223","NonVascular",0,1,1750.5133,567.85345
"224","Vacular",0.82,0.18,430.12366,563.49194
"225","NonVascular",0.15,0.85,1674.6,571.551
"227","NonVascular",0.11,0.89,894.2919,600.5046
"228","Vacular",0.96,0.04,1720.1311,586.7073
"230","NonVascular",0,1,1911.8337,587.7942
"231","NonVascular",0.03,0.97,392.19363,594.1323
"232","NonVascular",0.07,0.93,1139.5706,600.3085
"233","Vacular",0.84,0.16,1853.8965,597.20715
"234","NonVascular",0.03,0.97,1580.5321,616.4027
"235","NonVascular",0.05,0.95,578.0852,633.3933
"236","Vacular",0.98,0.02,968.6689,609.6187
"238","NonVascular",0.02,0.98,1202.0682,612.9581
"239","NonVascular",0.02,0.98,1004.27716,628.35895
"241","Vacular",0.88,0.12,1850.187,631.4234
"242","NonVascular",0.09,0.91,777.4767,678.8241
"244","NonVascular",0.13,0.87,1042.3394,647.3258
"245","NonVascular",0.1,0.9,1680.7905,689.13135
"247","NonVascular",0.19,0.81,939.8594,649.8125
"251","NonVascular",0.02,0.98,1011.6888,679.3077
"253","NonVascular",0.03,0.97,739.95746,683.4
"255","NonVascular",0.16,0.84,1107.5566,678.1132
"257","NonVascular",0.09,0.91,1234.2843,687.63196
"258","NonVascular",0.18,0.82,1430.3937,679.7341
"259","Vacular",0.95,0.05,1058.8224,687.9226
"260","NonVascular",0,1,1273.39,715.78375
"261","NonVascular",0.19,0.81,1591.8901,689.7802
"262","NonVascular",0.16,0.84,1848.129,690.17206
"263","NonVascular",0.16,0.84,1842.3098,702.8732
"264","NonVascular",0.02,0.98,459.68912,718.7836
"267","NonVascular",0.11,0.89,1729.1084,799.9903
"269","NonVascular",0.07,0.93,1120.5797,738.98596
"270","NonVascular",0.12,0.88,1196.4902,780.80914
"273","Vacular",1,0,801.9631,744.4602
"275","NonVascular",0.01,0.99,1421.833,784.6082
"277","NonVascular",0.15,0.85,941.34436,762.07074
"278","NonVascular",0.07,0.93,1867.0392,790.5594
"279","NonVascular",0.02,0.98,1128.2263,812.29474
"280","NonVascular",0.02,0.98,443.51373,786.8853
"281","Vacular",0.99,0.01,1003.5802,775.1368
"282","NonVascular",0.02,0.98,1552.8743,780.93945
"283","NonVascular",0.19,0.81,787.0683,848.67084
"286","Vacular",0.97,0.03,703.11334,796.7456
"287","NonVascular",0.15,0.85,1600.6764,822.79065
"290","NonVascular",0.04,0.96,1522.4877,832.79095
"291","NonVascular",0.01,0.99,508.78522,824.6102
"292","NonVascular",0.03,0.97,1277.7797,884.64594
"293","NonVascular",0.07,0.93,988.9123,865.70154
"294","NonVascular",0.02,0.98,1887.5873,838.25397
"295","Vacular",0.88,0.12,482.43262,844.85815
"296","Vacular",0.84,0.16,1479.4216,845.5653
"298","NonVascular",0.17,0.83,536.3605,841.4651
"299","NonVascular",0.16,0.84,906.689,847.0122
"300","NonVascular",0.11,0.89,1194.4513,869.9631
"303","NonVascular",0.01,0.99,1915.8502,866.7701
"305","NonVascular",0.01,0.99,494.2355,879.4599
"306","NonVascular",0,1,1634.2969,901.0629
"307","NonVascular",0.02,0.98,1480.8805,944.0209
"308","NonVascular",0.02,0.98,1777.25,955.60516
"310","NonVascular",0.1,0.9,1863.3309,898.2042
"311","NonVascular",0.02,0.98,715.38544,929.69476
"312","NonVascular",0,1,902.5823,912.00586
"313","NonVascular",0.19,0.81,1786.2446,903.9787
"314","NonVascular",0.14,0.86,865.65814,905.8333
"315","NonVascular",0.18,0.82,953.84705,908.15295
"319","Vacular",0.97,0.03,539.218,933.4927
"321","NonVascular",0.13,0.87,799.75995,950.6997
"324","NonVascular",0.14,0.86,709.4504,987.6245
"325","Vacular",0.97,0.03,991.38403,960.4227
"326","NonVascular",0.16,0.84,1102.529,968.16
"328","Vacular",0.99,0.01,878.9973,967.5791
"329","Vacular",0.87,0.13,1175,965.10974
"330","NonVascular",0.01,0.99,1044.7288,1022.30426
"331","Vacular",0.88,0.12,1155.3812,969.8119
"332","NonVascular",0.01,0.99,935.979,978.2974
"333","Vacular",0.85,0.15,537.4543,982.5499
"334","Vacular",0.82,0.18,491.55463,988.39636
"336","NonVascular",0,1,823.572,992.89966
"337","NonVascular",0.06,0.94,1272.5426,988.5447
"338","NonVascular",0.03,0.97,1650.5607,990.6003
"342","NonVascular",0.04,0.96,1882.6448,1063.0309
"344","NonVascular",0,1,1929.1335,1003.5863
"345","NonVascular",0.15,0.85,1368.2924,1123.65
"347","NonVascular",0.03,0.97,438.38205,1016.51166
"349","NonVascular",0,1,879.7746,1024.3906
"352","NonVascular",0,1,1714.7336,1085.9493
"354","Vacular",0.98,0.02,509.80356,1032.5714
"356","NonVascular",0.12,0.88,1523.5225,1109.9714
"358","Vacular",0.97,0.03,1429.068,1058.0194
"360","NonVascular",0.04,0.96,911.2814,1072.0983
"361","NonVascular",0.1,0.9,762.0189,1086.9025
"363","Vacular",0.95,0.05,706.40704,1077.2642
"365","Vacular",0.92,0.08,870.3905,1075.1285
"366","NonVascular",0.11,0.89,1426.1364,1084.8967
"367","NonVascular",0.02,0.98,1814.686,1101.0438
"368","NonVascular",0.12,0.88,975.98254,1098.297
"372","Vacular",0.93,0.07,788.87354,1113
"374","NonVascular",0,1,1889.8368,1142.003
"375","NonVascular",0.01,0.99,1068.4446,1144.5624
"376","NonVascular",0.12,0.88,708.1756,1130.5562
"379","NonVascular",0.12,0.88,913.7083,1133.325
"381","NonVascular",0.08,0.92,1630.5367,1142.1104
"383","NonVascular",0.17,0.83,1219.1875,1144.0375
"384","Vacular",0.92,0.08,1016.6541,1154.0176
"386","Vacular",0.96,0.04,1614.0483,1162.9253
"388","NonVascular",0.13,0.87,971.4447,1194.5547
"389","Vacular",0.85,0.15,798.1719,1178.4547
"390","NonVascular",0.13,0.87,1768.125,1173.5333
"391","NonVascular",0.15,0.85,1209.0774,1186.1091
"392","NonVascular",0.18,0.82,656.7048,1197.9988
"395","NonVascular",0.12,0.88,1867.7567,1236.6047
"398","Vacular",0.97,0.03,1559.4257,1214.6487
"400","NonVascular",0.04,0.96,1781.6124,1312.5702
"403","NonVascular",0.14,0.86,1192.1882,1236.543
"405","NonVascular",0.03,0.97,944.92804,1245.9795
"406","NonVascular",0.19,0.81,1150.3492,1236.1707
"407","NonVascular",0.17,0.83,836.1407,1271.21
"409","NonVascular",0.03,0.97,1906.3245,1278.918
"410","Vacular",0.92,0.08,626.18085,1251.1835
"413","NonVascular",0.1,0.9,1447.6335,1252.0187
"414","NonVascular",0.1,0.9,789.65265,1283.9406
"415","NonVascular",0.05,0.95,880.4929,1256.4008
"416","NonVascular",0.13,0.87,1280.6802,1256.4783
"417","NonVascular",0.02,0.98,1169.5697,1264.5302
"418","NonVascular",0.01,0.99,1211.7582,1274.7461
"419","NonVascular",0.01,0.99,1503.4512,1263.3204
"420","Vacular",0.87,0.13,1024.1172,1260.5859
"421","NonVascular",0.17,0.83,642.73883,1349.5945
"423","Vacular",0.92,0.08,954.5197,1272.464
"426","Vacular",0.91,0.09,1007.5926,1271.2222
"427","NonVascular",0.04,0.96,915.22876,1308.3226
"428","NonVascular",0.03,0.97,1417.7422,1387.5782
"429","NonVascular",0.04,0.96,862.5142,1322.9408
"431","NonVascular",0.07,0.93,764.3948,1319.9917
"434","NonVascular",0.16,0.84,1763.467,1316.0719
"435","NonVascular",0.07,0.93,1527.8455,1390.4475
"439","NonVascular",0.01,0.99,1743.7136,1347.328
"442","NonVascular",0.04,0.96,1247.75,1352.5259
"443","NonVascular",0.12,0.88,801.47015,1343.5964
"445","NonVascular",0.01,0.99,575.32214,1373.6993
"446","NonVascular",0.03,0.97,1913.0183,1366.9368
"450","NonVascular",0.18,0.82,1120.9462,1365.4978
"453","NonVascular",0.06,0.94,1244.7118,1405.3849
"454","NonVascular",0.05,0.95,1098.8124,1406.5426
"455","NonVascular",0.04,0.96,1734.2119,1397.1252
"457","NonVascular",0.05,0.95,962.3988,1401.4934
"459","Vacular",0.83,0.17,1321.2374,1397.1512
"462","NonVascular",0.05,0.95,694.8677,1414.1185
"464","NonVascular",0.01,0.99,1877.8322,1429.8542
"466","NonVascular",0.03,0.97,1290.5862,1444.2026
"467","NonVascular",0.12,0.88,1331.15,1439.0763
"468","NonVascular",0.08,0.92,1372.8223,1439.6528
"473","NonVascular",0.04,0.96,940.7773,1454.3152
"474","NonVascular",0.01,0.99,1809.4944,1455.4944
